,Coimbatore Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coimbatore Auctions During 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,,,,,Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,,,,
,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Kangra Dust,Darj Leaf,Darj Dust,Green Leaf,Green Dust,,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Kangra Dust,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,,,,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Darj Leaf,Darj Dust,Green Leaf,Green Dust,,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,,,,
,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Total Offer Kgs 2017,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2017,Avg Price 2017,,,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Total Offer Kgs 2016,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2016,Avg Price 2016,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Jan-17,4-Jan-17,1,144941.00,338044.00,15379.00,14630.00,0.00,0.00,0.00,0.00,0.00,0.00,512994.00,137156.00,104.62,295861.00,107.75,15379.00,111.49,14630.00,98.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,463026.00,106.65,,9-Jan-16,6-Jan-16,1,151409.00,282844.00,8330.00,5160.00,0.00,0.00,0.00,0.00,0.00,447743.00,151409.00,87.38,278249.00,93.86,8330.00,93.47,5160.00,76.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443148.00,91.43,,,
14-Jan-17,11-Jan-17,2,120123.00,257335.00,9537.00,9661.00,0.00,0.00,0.00,0.00,0.00,0.00,396656.00,116600.00,104.97,229524.00,108.64,9537.00,110.66,9661.00,100.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365322.00,107.31,,16-Jan-16,13-Jan-16,2,127370.00,230094.00,13299.00,6122.00,0.00,0.00,0.00,0.00,0.00,376885.00,124391.00,89.54,227691.00,97.92,11586.00,90.44,6122.00,81.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369790.00,94.59,,,
21-Jan-17,18-Jan-17,3,106042.00,267424.00,10245.00,15007.00,0.00,0.00,0.00,0.00,0.00,0.00,398718.00,86049.00,105.49,246948.00,109.75,9111.00,117.63,13139.00,99.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355247.00,108.54,,23-Jan-16,20-Jan-16,3,99596.00,209959.00,11335.00,7530.00,0.00,0.00,0.00,0.00,0.00,328420.00,90649.00,93.17,180223.00,101.03,7302.00,87.09,7530.00,80.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285704.00,97.63,,,
28-Jan-17,25-Jan-17,4,127404.00,228941.00,7559.00,12738.00,0.00,0.00,0.00,0.00,0.00,0.00,376642.00,90646.00,105.80,218034.00,110.77,6803.00,116.01,12042.00,101.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327525.00,109.15,,30-Jan-16,27-Jan-16,4,83030.00,198067.00,8440.00,12389.00,0.00,0.00,0.00,0.00,0.00,301926.00,79000.00,96.59,194179.00,104.16,5369.00,86.51,11851.00,81.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290399.00,100.84,,,
4-Feb-17,1-Feb-17,5,111394.00,171022.00,2396.00,6565.00,0.00,0.00,0.00,0.00,0.00,0.00,291377.00,101895.00,105.49,163328.00,113.76,1726.00,114.47,6565.00,97.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273514.00,110.30,,6-Feb-16,3-Feb-16,5,114990.00,213837.00,11810.00,6470.00,0.00,0.00,0.00,0.00,0.00,347107.00,107234.00,98.17,200972.00,107.57,11452.00,91.13,5115.00,81.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324773.00,103.48,,,
11-Feb-17,8-Feb-17,6,101110.00,197302.00,3518.00,8174.00,0.00,0.00,0.00,0.00,0.00,0.00,310104.00,100456.00,106.14,190682.00,117.91,3082.00,108.03,8174.00,100.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302394.00,113.43,,13-Feb-16,10-Feb-16,6,104773.00,215766.00,6003.00,6066.00,0.00,0.00,0.00,0.00,0.00,332608.00,91964.00,101.37,183764.00,108.65,6003.00,93.05,6066.00,79.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287797.00,105.38,,,
18-Feb-17,15-Feb-17,7,106142.00,180911.00,8244.00,8920.00,0.00,0.00,0.00,0.00,0.00,0.00,304217.00,100775.00,104.91,158246.00,118.02,6316.00,116.90,8572.00,101.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273909.00,112.65,,20-Feb-16,17-Feb-16,7,120161.00,208685.00,6833.00,6713.00,0.00,0.00,0.00,0.00,0.00,342392.00,90323.00,101.73,166724.00,108.07,4006.00,90.83,6713.00,81.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267766.00,105.01,,,
