,Guwahati Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guwahati Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-18,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,25-Mar-17,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Mar-18,26-Mar-18,13,1006549.40,154839.70,8360.50,786.60,0.00,0.00,0.00,0.00,1192.90,0.00,1171729.10,737829.30,96.13,139393.20,110.50,1958.40,60.67,682.80,52.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.30,109.84,0.00,0.00,880895.00,98.31,,1-Apr-17,28-Mar-17,13,468669.10,127381.20,2983.80,0.00,0.00,0.00,0.00,0.00,1312.20,0.00,600346.30,389809.40,106.24,113368.90,107.33,2983.80,103.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1089.40,178.80,0.00,0.00,507251.50,106.63
7-Apr-18,3-Apr-18,14,274405.20,103165.30,3941.40,0.00,0.00,0.00,0.00,0.00,19.60,0.00,381531.50,165734.60,121.86,67617.00,135.58,3521.50,83.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236873.10,125.20,,8-Apr-17,4-Apr-17,14,249986.00,47850.30,0.00,1283.30,0.00,0.00,0.00,0.00,496.70,0.00,299616.30,225777.40,129.54,34240.90,139.54,0.00,0.00,1283.30,101.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.70,66.00,0.00,0.00,261798.30,130.59
14-Apr-18,11-Apr-18,15,495801.60,172455.70,7494.30,0.00,0.00,0.00,0.00,0.00,207.70,0.00,675959.30,313649.30,149.38,107839.30,169.61,5617.30,187.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,452.00,0.00,0.00,427125.50,155.00,,15-Apr-17,11-Apr-17,15,423696.00,169159.10,4737.00,0.00,0.00,0.00,0.00,0.00,1540.70,0.00,599132.80,273567.90,164.34,101994.50,153.27,3899.90,198.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,985.20,138.97,0.00,0.00,380447.50,161.65
21-Apr-18,19-Apr-18,16,873055.70,255719.00,16180.70,381.20,0.00,0.00,0.00,0.00,1428.30,0.00,1146764.90,659353.30,148.41,172275.90,173.79,14201.00,200.29,277.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1225.90,250.99,0.00,0.00,847333.70,154.58,,22-Apr-17,18-Apr-17,16,784474.60,276168.10,10532.30,277.70,0.00,0.00,0.00,0.00,1684.00,0.00,1073136.70,541535.40,156.83,197515.00,162.92,10144.50,193.01,277.70,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717.30,222.71,0.00,0.00,750189.90,158.97
28-Apr-18,24-Apr-18,17,1939202.00,809511.60,56380.00,172.60,0.00,0.00,0.00,0.00,1075.60,0.00,2806341.80,1283991.20,158.76,567027.70,164.95,44328.10,198.21,172.60,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.40,225.06,0.00,0.00,1896298.00,161.55,,29-Apr-17,25-Apr-17,17,1367673.40,558153.40,20662.40,237.70,0.00,0.00,0.00,0.00,1967.70,0.00,1948694.60,835128.40,147.86,441091.00,149.72,18944.70,198.77,237.70,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1621.50,135.71,0.00,0.00,1297023.30,149.22
5-May-18,2-May-18,18,1909582.50,763279.90,24295.90,1375.80,0.00,0.00,0.00,0.00,952.40,0.00,2699486.50,1096781.60,148.84,597067.20,165.53,21996.30,204.22,375.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.40,292.12,0.00,0.00,1716705.10,155.39,,6-May-17,2-May-17,18,1943547.60,788142.45,9479.30,0.00,0.00,0.00,0.00,0.00,2446.90,0.00,2743616.25,1226892.80,141.97,534036.95,142.29,9479.30,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1575.90,201.81,0.00,0.00,1771984.95,142.37
12-May-18,8-May-18,19,1918827.80,704509.50,24120.10,1044.60,0.00,0.00,0.00,0.00,811.20,0.00,2649313.20,1248474.40,141.23,532303.10,157.41,22985.30,192.20,103.40,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,672.50,191.39,0.00,0.00,1804538.70,146.66,,13-May-17,9-May-17,19,2335844.00,954034.90,20432.80,2575.90,0.00,0.00,0.00,0.00,1997.20,0.00,3314884.80,1400092.40,137.81,727526.10,141.96,19418.30,193.47,1482.80,106.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,934.80,200.76,0.00,0.00,2149454.40,139.72
19-May-18,15-May-18,20,2793146.80,1130035.00,23040.70,998.90,0.00,0.00,0.00,0.00,668.60,0.00,3947890.00,1872785.30,141.99,894965.10,155.52,18788.00,179.31,357.70,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.40,535.29,0.00,0.00,2787273.50,146.64,,20-May-17,16-May-17,20,2886929.10,1162842.80,15241.40,665.40,0.00,0.00,0.00,0.00,1294.90,0.00,4066973.60,1574100.60,130.24,845687.80,134.68,14057.20,181.08,665.40,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768.90,297.70,0.00,0.00,2435279.90,132.12
26-May-18,22-May-18,21,2665321.05,972325.80,24800.90,3342.40,0.00,0.00,0.00,0.00,1012.50,0.00,3666802.65,1673101.35,138.11,834339.70,152.13,15969.90,198.72,3169.80,85.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.40,294.08,0.00,0.00,2526866.15,143.08,,27-May-17,23-May-17,21,2581266.80,1108800.20,14979.40,802.10,0.00,0.00,0.00,0.00,1007.60,0.00,3706856.10,1682470.10,129.54,766207.20,135.22,13787.60,165.11,293.70,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1007.60,188.26,0.00,0.00,2463766.20,131.53
2-Jun-18,29-May-18,22,2049815.10,835863.42,22584.60,3634.40,0.00,0.00,0.00,0.00,441.50,0.00,2912339.02,1371544.70,148.08,670412.02,158.27,19303.40,192.13,2039.20,73.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.30,354.41,0.00,0.00,2063492.62,151.75,,3-Jun-17,30-May-17,22,2291717.60,900132.80,16214.40,2352.00,0.00,0.00,0.00,0.00,817.70,0.00,3211234.50,1623321.60,139.33,718225.60,141.70,13454.50,179.87,1641.20,111.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.70,251.30,0.00,0.00,2357286.60,140.30
9-Jun-18,5-Jun-18,23,2386580.10,945648.30,40558.80,3174.40,0.00,0.00,0.00,0.00,666.50,0.00,3376628.10,1588185.10,149.66,823250.55,160.75,30529.20,188.01,2906.80,87.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363.70,249.21,0.00,0.00,2445235.35,153.82,,10-Jun-17,6-Jun-17,23,2421884.60,937176.90,24918.20,1621.40,0.00,0.00,0.00,0.00,471.80,0.00,3386072.90,1566682.10,149.57,701189.00,151.56,22348.30,198.28,1120.90,109.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.40,407.26,0.00,0.00,2291555.70,150.66
16-Jun-18,12-Jun-18,24,2646687.70,918550.70,52204.09,2496.30,0.00,0.00,0.00,0.00,1605.60,0.00,3621544.39,1810025.50,156.70,804204.90,170.39,41653.69,190.92,2496.30,98.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.70,332.60,0.00,0.00,2659601.09,161.41,,17-Jun-17,13-Jun-17,24,2392626.00,1076066.80,29509.70,1439.10,0.00,0.00,0.00,0.00,572.00,0.00,3500213.60,1850701.90,155.67,934152.50,160.52,26214.50,198.85,700.20,124.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.40,427.75,0.00,0.00,2812165.50,157.71
23-Jun-18,19-Jun-18,25,2759028.75,1065799.02,53164.90,3379.80,0.00,0.00,0.00,0.00,703.30,0.00,3882075.77,1995736.55,164.95,931680.52,175.92,38673.20,192.81,3379.80,95.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.80,351.12,0.00,0.00,2969904.87,168.70,,24-Jun-17,20-Jun-17,25,2663705.50,1105511.20,18695.40,237.70,0.00,0.00,0.00,0.00,934.00,0.00,3789083.80,1898513.90,154.31,897106.40,164.63,16793.80,190.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704.40,308.95,0.00,0.00,2813118.50,157.86
30-Jun-18,26-Jun-18,26,2697240.74,1014537.99,54120.50,4875.90,0.00,0.00,0.00,0.00,991.90,0.00,3771767.03,2083937.24,159.45,906019.19,178.28,38229.60,182.21,3975.70,100.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,728.00,316.62,0.00,0.00,3032889.73,165.32,,1-Jul-17,27-Jun-17,26,3055685.10,1315344.60,41686.20,4217.60,0.00,0.00,0.00,0.00,1290.70,0.00,4418224.20,1964218.10,145.64,1080795.60,160.00,33713.40,199.50,3352.40,107.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,620.50,329.80,0.00,0.00,3082700.00,151.26
7-Jul-18,3-Jul-18,27,2845554.73,1141829.50,55486.20,2456.40,0.00,0.00,0.00,0.00,2343.40,0.00,4047670.23,2008841.53,153.70,1023015.10,176.43,44059.90,191.88,2456.40,93.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1239.50,307.58,0.00,0.00,3079612.43,161.81,,8-Jul-17,6-Jul-17,27,2636018.70,1201029.90,31332.40,1860.30,0.00,0.00,0.00,0.00,2614.00,0.00,3872855.30,1790142.60,148.11,967230.40,161.16,26239.40,214.12,1429.90,106.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1810.80,237.44,0.00,0.00,2786853.10,153.29
14-Jul-18,10-Jul-18,28,2699267.10,1131296.50,65710.50,1992.70,0.00,0.00,0.00,0.00,2126.40,0.00,3900393.20,2134009.90,155.83,1052823.80,180.22,39329.00,175.68,1432.50,78.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1401.40,204.04,0.00,0.00,3228996.60,164.01,,15-Jul-17,12-Jul-17,28,2681591.80,1209383.90,49360.40,3960.90,0.00,0.00,0.00,0.00,1436.80,0.00,3945733.80,2002214.10,145.32,1037496.70,162.73,43476.80,203.93,3363.20,102.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.00,253.98,0.00,0.00,3087160.80,151.97
21-Jul-18,17-Jul-18,29,2907113.60,1324907.90,66199.50,7963.30,0.00,0.00,0.00,0.00,1603.40,0.00,4307787.70,2237599.80,158.07,1101630.30,176.28,45534.50,181.10,4504.90,80.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1081.30,187.28,0.00,0.00,3390350.80,164.20,,22-Jul-17,19-Jul-17,29,3337248.30,1421566.00,52408.00,4629.20,0.00,0.00,0.00,0.00,2229.80,0.00,4818081.30,2404998.00,145.70,1219578.90,162.23,47064.50,209.12,4629.20,92.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1421.60,302.00,0.00,0.00,3677692.20,151.99
28-Jul-18,24-Jul-18,30,3479882.50,1481680.30,80405.30,3293.20,0.00,0.00,0.00,0.00,2797.60,0.00,5048058.90,2763484.10,157.03,1343501.40,179.82,45113.00,177.60,2358.00,96.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1952.90,200.19,0.00,0.00,4156409.40,164.60,,29-Jul-17,25-Jul-17,30,2752258.10,1084506.10,73143.60,2998.50,0.00,0.00,0.00,0.00,1158.80,0.00,3914065.10,2213806.60,148.82,918132.70,164.01,60582.70,199.47,2998.50,102.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1158.80,232.59,0.00,0.00,3196679.30,154.13
4-Aug-18,31-Jul-18,31,3214658.50,1305110.90,79364.70,4183.40,0.00,0.00,0.00,0.00,1983.90,0.00,4605301.40,2514989.20,156.02,1114579.80,178.03,48588.90,171.40,4183.40,87.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1272.50,149.81,0.00,0.00,3683613.80,162.80,,1-Aug-17,5-Aug-17,31,3030535.20,1230972.90,76683.70,7212.20,0.00,0.00,0.00,0.00,1657.60,0.00,4347061.60,2371437.80,151.40,1115649.30,166.96,70265.50,200.88,5976.80,92.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1657.60,250.02,0.00,0.00,3564987.00,157.20
11-Aug-18,7-Aug-18,32,3760073.10,1635048.50,58491.90,7095.60,0.00,0.00,0.00,0.00,1401.00,0.00,5462110.10,2791548.60,154.61,1392223.10,172.95,41391.90,175.26,6504.20,92.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.20,175.47,0.00,0.00,4232618.00,160.76,,12-Aug-17,8-Aug-17,32,3387943.60,1256082.10,57663.80,3792.00,0.00,0.00,0.00,0.00,1615.60,0.00,4707097.10,2694120.40,150.64,1134485.00,170.16,48648.90,198.66,3236.60,95.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1392.80,202.28,0.00,0.00,3881883.70,156.92
18-Aug-18,14-Aug-18,33,3256992.90,1500729.50,65186.30,3833.70,0.00,0.00,0.00,0.00,2185.80,0.00,4828928.20,2567871.00,152.90,1239636.80,168.63,47222.70,172.73,3833.70,89.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1938.80,200.56,0.00,0.00,3860503.00,158.16,,19-Aug-17,16-Aug-17,33,3631525.70,1401314.00,71291.70,5073.90,0.00,0.00,0.00,0.00,235.80,0.00,5109441.10,2632288.70,148.59,1200402.30,163.23,61299.80,185.99,4518.50,93.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3898509.30,153.62
25-Aug-18,21-Aug-18,34,3979017.40,1666174.40,46954.80,3349.60,0.00,0.00,0.00,0.00,1569.60,0.00,5697065.80,2895945.30,149.18,1449842.10,171.92,36204.30,160.36,3349.60,101.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,595.40,94.68,0.00,0.00,4385936.70,156.74,,26-Aug-17,22-Aug-17,34,3841135.70,1391959.90,60110.90,6392.80,0.00,0.00,0.00,0.00,227.80,0.00,5299827.10,2826019.50,148.86,1224734.80,164.28,52017.60,188.17,6155.10,92.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,301.00,0.00,0.00,4108986.00,153.87
1-Sep-18,28-Aug-18,35,3918411.80,1712902.70,59450.60,1849.00,0.00,0.00,0.00,0.00,2981.20,0.00,5695595.30,2961548.90,150.05,1520465.70,170.12,45344.70,162.81,1849.00,80.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2926.40,217.39,0.00,0.00,4532134.70,156.93,,2-Sep-17,29-Aug-17,35,3931785.80,1468039.30,70355.90,4966.30,0.00,0.00,0.00,0.00,1603.20,0.00,5476750.50,2587205.00,142.21,1314305.50,165.07,57112.00,186.95,3348.10,102.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882.40,274.75,0.00,0.00,3962853.00,150.43
8-Sep-18,4-Sep-18,36,4529199.10,1987166.70,54635.50,2453.10,0.00,0.00,0.00,0.00,2439.40,0.00,6575893.80,3132052.70,149.22,1546751.40,164.36,44133.70,159.22,2453.10,91.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573.40,292.47,0.00,0.00,4726964.30,154.28,,9-Sep-17,5-Sep-17,36,4132874.20,1474182.60,55056.40,2231.70,0.00,0.00,0.00,0.00,3041.20,0.00,5667386.10,2861317.30,142.97,1234158.40,159.71,43471.40,187.84,2231.70,101.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2241.00,190.18,0.00,0.00,4143419.80,148.43
15-Sep-18,12-Sep-18,37,4691982.80,1877347.60,43316.90,779.00,0.00,0.00,0.00,0.00,2485.50,0.00,6615911.80,3348382.65,147.68,1348600.55,159.03,26453.40,171.23,779.00,95.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1707.00,256.18,0.00,0.00,4725922.60,151.08,,16-Sep-17,12-Sep-17,37,4353791.30,1479339.40,78128.90,4516.30,0.00,0.00,0.00,0.00,1633.30,0.00,5917409.20,3491234.10,144.25,1308998.90,163.91,57921.20,179.36,4158.70,96.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1304.20,239.11,0.00,0.00,4863617.10,149.95
22-Sep-18,18-Sep-18,38,4388076.35,1839753.95,56076.60,1618.50,0.00,0.00,0.00,0.00,3396.70,0.00,6288922.10,2988133.00,145.09,1387060.45,156.71,38149.70,169.90,1292.80,96.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1451.50,113.06,0.00,0.00,4416087.45,148.93,,23-Sep-17,19-Sep-17,38,4706461.70,1546627.80,80806.65,5499.50,0.00,0.00,0.00,0.00,1175.50,0.00,6340571.15,3678401.50,147.85,1376860.90,169.55,71106.70,186.46,5499.50,100.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796.00,197.98,0.00,0.00,5132664.60,154.16
