,,Kolkata Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kolkata Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-18,13-Feb-18,7,3036491.81,832875.49,304731.80,30282.20,0.00,0.00,289.60,0.00,0.00,0.00,4204670.90,2123095.01,117.59,669063.38,114.91,243010.20,167.28,26332.80,87.60,0.00,0.00,0.00,0.00,289.60,315.29,0.00,0.00,0.00,0.00,0.00,0.00,3061790.99,120.71,,18-Feb-17,14-Feb-17,7,3306092.32,1130174.10,401807.55,49304.70,0.00,0.00,28581.20,0.00,0.00,0.00,4915959.87,2333832.32,117.53,904674.20,115.45,352097.75,152.40,47643.50,106.11,0.00,0.00,0.00,0.00,14176.80,185.48,0.00,0.00,0.00,0.00,0.00,0.00,3652424.57,120.49
24-Feb-18,20-Feb-18,8,2674610.60,679357.34,388056.00,39846.90,0.00,0.00,7727.60,0.00,0.00,0.00,3789598.44,1788199.80,111.62,520406.60,114.89,314696.70,152.14,33189.40,86.25,0.00,0.00,0.00,0.00,1778.60,190.17,0.00,0.00,0.00,0.00,0.00,0.00,2658271.10,116.79,,25-Feb-17,21-Feb-17,8,3709615.71,1256454.45,165510.40,51826.20,0.00,0.00,16382.50,0.00,0.00,0.00,5199789.26,2574782.56,110.19,1106374.65,111.30,137956.90,148.64,49760.40,102.21,0.00,0.00,0.00,0.00,12340.30,191.52,0.00,0.00,0.00,0.00,0.00,0.00,3881214.81,112.03
3-Mar-18,27-Feb-18,9,1805184.89,426853.60,192811.80,19919.00,0.00,0.00,3887.10,0.00,0.00,0.00,2448656.39,1346982.58,112.21,389465.70,113.48,156587.80,168.88,15023.70,77.58,0.00,0.00,0.00,0.00,1979.10,155.16,0.00,0.00,0.00,0.00,0.00,0.00,1910038.88,116.89,,4-Mar-17,28-Feb-17,9,3359450.28,1255178.30,156964.00,39609.60,0.00,0.00,0.00,0.00,0.00,0.00,4811202.18,2446162.77,109.23,1095557.90,105.82,148435.50,169.75,35509.40,102.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3725665.57,110.57
10-Mar-18,,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,11-Mar-17,7-Mar-17,10,2677164.32,714176.83,0.00,11940.80,0.00,0.00,0.00,0.00,0.00,0.00,3403281.95,1955916.00,108.42,580248.23,111.05,0.00,0.00,9874.60,94.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2546038.83,108.97
17-Mar-18,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18-Mar-17,14-Mar-17,11,2792046.05,529942.10,0.00,11913.80,0.00,0.00,16569.70,0.00,0.00,0.00,3350471.65,1931220.05,105.95,436670.30,111.73,0.00,0.00,6454.40,96.72,0.00,0.00,0.00,0.00,12619.00,214.14,0.00,0.00,0.00,0.00,0.00,0.00,2386963.75,107.55
24-Mar-18,20-Mar-18,12,2040796.01,344489.96,401720.20,27512.60,0.00,0.00,12852.50,0.00,0.00,0.00,2827371.27,1308582.25,97.61,247023.26,110.90,294704.40,172.62,25892.40,84.83,0.00,0.00,0.00,0.00,7342.70,125.42,0.00,0.00,0.00,0.00,0.00,0.00,1883545.01,111.02,,25-Mar-17,21-Mar-17,12,743297.40,164565.50,212264.90,2081.60,0.00,0.00,0.00,0.00,0.00,0.00,1122209.40,565855.40,104.00,163394.10,109.08,193500.70,167.28,2081.60,87.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,924831.80,118.10
31-Mar-18,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1-Apr-17,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7-Apr-18,4-Apr-18,14,317157.82,39039.80,199554.30,6146.00,0.00,0.00,0.00,0.00,0.00,0.00,561897.92,216895.52,122.95,37187.90,107.58,148476.90,183.99,5167.80,72.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407728.12,143.14,,8-Apr-17,4-Apr-17,14,1210595.03,178614.50,28371.90,2907.20,0.00,0.00,4410.40,0.00,0.00,0.00,1424899.03,863319.63,112.06,159974.20,116.76,13914.70,206.83,2739.80,77.23,0.00,0.00,0.00,0.00,3958.80,388.32,0.00,0.00,0.00,0.00,0.00,0.00,1043907.13,115.00
14-Apr-18,10-Apr-18,15,1039944.03,136607.30,181813.50,3730.60,0.00,0.00,0.00,0.00,0.00,0.00,1362095.43,666733.03,116.00,94381.80,107.65,132385.80,174.89,1532.60,89.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,895033.23,123.79,,15-Apr-17,11-Apr-17,15,631518.10,34458.16,33484.50,2109.20,0.00,0.00,0.00,0.00,0.00,0.00,701569.96,368468.70,121.32,28194.60,113.98,20322.90,212.47,2109.20,93.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419095.40,125.10
21-Apr-18,17-Apr-18,16,726973.50,72461.30,156160.80,1776.70,0.00,0.00,5867.40,0.00,0.00,0.00,963239.70,428505.70,145.02,44029.30,168.65,113110.70,216.06,846.90,129.80,0.00,0.00,0.00,0.00,3725.20,799.41,0.00,0.00,0.00,0.00,0.00,0.00,590217.80,164.51,,22-Apr-17,18-Apr-17,16,748126.29,88197.30,88267.50,2387.60,0.00,0.00,971.40,0.00,0.00,0.00,927950.09,504467.24,151.73,60079.20,152.84,65220.80,219.31,2387.60,134.31,0.00,0.00,0.00,0.00,971.40,627.22,0.00,0.00,0.00,0.00,0.00,0.00,633126.24,159.46
28-Apr-18,24-Apr-18,17,1178080.16,219811.50,323879.70,5316.40,0.00,0.00,4394.00,0.00,0.00,0.00,1731481.76,776587.66,145.20,173789.30,175.34,277483.20,219.76,4054.60,106.49,0.00,0.00,0.00,0.00,2729.60,610.00,0.00,0.00,0.00,0.00,0.00,0.00,1234644.36,167.10,,29-Apr-17,25-Apr-17,17,1196704.08,208043.90,257377.70,5159.50,0.00,0.00,4389.70,0.00,0.00,0.00,1671674.88,718573.93,146.42,135786.80,159.35,185323.30,218.06,4071.50,141.60,0.00,0.00,0.00,0.00,3958.10,782.37,0.00,0.00,0.00,0.00,0.00,0.00,1047713.63,163.15
5-May-18,2-May-18,18,1723809.00,432220.30,693334.15,21151.30,0.00,0.00,13100.95,0.00,0.00,0.00,2883615.70,1045759.95,151.95,283664.20,176.57,601307.25,230.44,16647.50,121.87,0.00,0.00,0.00,0.00,10340.25,860.56,0.00,0.00,0.00,0.00,0.00,0.00,1957719.15,183.12,,6-May-17,2-May-17,18,1147859.91,350861.58,506238.55,14523.00,0.00,0.00,11549.70,0.00,0.00,0.00,2031032.74,731062.66,146.56,181459.38,158.70,402670.25,220.58,12151.20,128.50,0.00,0.00,0.00,0.00,10098.10,786.87,0.00,0.00,0.00,0.00,0.00,0.00,1337441.59,175.16
12-May-18,8-May-18,19,1598769.09,597989.60,799229.00,28295.90,0.00,0.00,31023.30,0.00,0.00,0.00,3055306.89,1114134.69,161.91,471212.40,176.26,635233.70,223.02,17486.40,117.69,0.00,0.00,0.00,0.00,24161.90,729.78,0.00,0.00,0.00,0.00,0.00,0.00,2262229.09,187.78,,13-May-17,8-May-17,19,1524268.73,569199.36,596820.20,20267.20,0.00,0.00,26837.00,0.00,0.00,0.00,2737392.49,1062271.72,147.56,375994.84,154.63,493887.20,220.94,19834.40,128.85,0.00,0.00,0.00,0.00,19347.00,682.88,0.00,0.00,0.00,0.00,0.00,0.00,1971335.16,172.36
19-May-18,15-May-18,20,1730451.95,618400.30,739354.79,28046.20,0.00,0.00,39200.20,0.00,0.00,0.00,3155453.44,1120047.65,156.32,465662.20,170.12,516976.94,215.50,15868.60,111.58,0.00,0.00,0.00,0.00,31462.60,661.41,0.00,0.00,0.00,0.00,0.00,0.00,2150017.99,180.60,,20-May-17,17-May-17,20,1761667.75,548938.40,541228.80,29923.20,0.00,0.00,45924.70,0.00,0.00,0.00,2927682.85,1147033.85,145.47,369525.60,153.63,420436.00,217.56,23734.20,121.83,0.00,0.00,0.00,0.00,38814.70,643.78,0.00,0.00,0.00,0.00,0.00,0.00,1999544.35,171.53
26-May-18,22-May-18,21,2112666.81,940628.16,748537.14,35814.20,0.00,0.00,39999.35,0.00,0.00,0.00,3877645.66,1526624.51,151.45,709263.26,164.76,581693.24,210.77,22620.80,115.90,0.00,0.00,0.00,0.00,28963.35,598.92,0.00,0.00,0.00,0.00,0.00,0.00,2869165.16,171.01,,27-May-17,23-May-17,21,1888440.95,786385.65,634387.50,44698.00,0.00,0.00,48290.20,0.00,0.00,0.00,3402202.30,1293745.15,137.58,637952.00,147.15,517895.70,209.93,31507.00,114.92,0.00,0.00,0.00,0.00,37500.40,501.50,0.00,0.00,0.00,0.00,0.00,0.00,2518600.25,160.02
2-Jun-18,29-May-18,22,2069956.28,837080.42,915278.30,54469.10,0.00,0.00,55243.75,0.00,0.00,0.00,3932027.85,1420795.25,146.00,672575.92,162.99,569686.30,212.17,32304.50,108.92,0.00,0.00,0.00,0.00,45158.05,530.40,0.00,0.00,0.00,0.00,0.00,0.00,2740520.02,169.82,,3-Jun-17,30-May-17,22,2060063.58,812175.52,679429.40,36363.00,0.00,0.00,61540.60,0.00,0.00,0.00,3649572.10,1341973.17,137.92,580212.38,143.82,554054.40,210.01,28596.50,120.93,0.00,0.00,0.00,0.00,46716.90,402.22,0.00,0.00,0.00,0.00,0.00,0.00,2551553.35,159.56
9-Jun-18,5-Jun-18,23,1961942.58,759002.80,740378.90,42509.30,0.00,0.00,64511.40,0.00,0.00,0.00,3568344.98,1329001.18,153.26,594888.90,166.65,529489.15,213.34,28960.90,108.41,0.00,0.00,0.00,0.00,47529.40,487.34,0.00,0.00,0.00,0.00,0.00,0.00,2529869.53,174.75,,10-Jun-17,6-Jun-17,23,1601875.40,586022.20,635768.70,41419.80,0.00,0.00,74365.10,0.00,0.00,0.00,2939451.20,1071989.20,149.10,434525.60,152.44,576559.00,212.98,31345.60,123.23,0.00,0.00,0.00,0.00,50120.50,360.65,0.00,0.00,0.00,0.00,0.00,0.00,2164539.90,171.31
16-Jun-18,12-Jun-18,24,1903099.15,833336.95,672011.70,40274.60,0.00,0.00,61996.05,0.00,0.00,0.00,3510718.45,1335761.17,162.65,732338.95,174.01,541704.20,224.39,36141.20,119.93,0.00,0.00,0.00,0.00,47477.85,440.87,0.00,0.00,0.00,0.00,0.00,0.00,2693423.37,182.49,,17-Jun-17,13-Jun-17,24,1979037.80,700047.70,753719.85,36998.60,0.00,0.00,88056.00,0.00,0.00,0.00,3557859.95,1483930.30,158.43,587381.75,164.86,647169.65,217.59,24462.80,124.88,0.00,0.00,0.00,0.00,58034.20,332.24,0.00,0.00,0.00,0.00,0.00,0.00,2800978.70,176.75
23-Jun-18,19-Jun-18,25,2036004.03,752884.70,845606.00,42538.00,0.00,0.00,94435.00,0.00,0.00,0.00,3771467.73,1515189.59,170.42,672476.90,181.55,520772.15,227.06,33356.40,125.87,0.00,0.00,0.00,0.00,59007.60,412.23,0.00,0.00,0.00,0.00,0.00,0.00,2800802.64,188.19,,24-Jun-17,20-Jun-17,25,2077869.66,789151.84,714929.90,36540.50,0.00,0.00,92539.20,0.00,0.00,0.00,3711031.10,1389034.90,161.44,638968.44,164.94,496449.40,229.14,29494.70,120.72,0.00,0.00,0.00,0.00,67866.20,367.05,0.00,0.00,0.00,0.00,0.00,0.00,2621813.64,179.98
30-Jun-18,26-Jun-18,26,2108141.61,924393.02,840467.75,40061.00,0.00,0.00,59839.10,0.00,0.00,0.00,3972902.48,1638102.65,178.24,785608.12,188.09,631252.20,233.22,26423.20,124.42,0.00,0.00,0.00,0.00,50338.70,518.27,0.00,0.00,0.00,0.00,0.00,0.00,3131724.87,196.80,,1-Jul-17,27-Jun-17,26,2311707.36,977127.10,800872.80,62129.52,0.00,0.00,68499.90,0.00,0.00,0.00,4220336.68,1585299.46,162.13,826115.80,174.73,619729.20,233.71,46295.52,129.72,0.00,0.00,0.00,0.00,58923.90,429.97,0.00,0.00,0.00,0.00,0.00,0.00,3136363.88,184.15
7-Jul-18,3-Jul-18,27,2072305.23,913643.30,938610.85,43115.00,0.00,0.00,62160.10,0.00,0.00,0.00,4029834.48,1624320.73,175.48,813217.20,193.28,713882.50,234.79,37155.80,130.58,0.00,0.00,0.00,0.00,41428.60,596.84,0.00,0.00,0.00,0.00,0.00,0.00,3230004.83,197.96,,8-Jul-17,6-Jul-17,27,2484753.05,990079.73,724959.80,56079.50,0.00,0.00,67310.90,0.00,0.00,0.00,4323182.98,1454725.50,170.12,878364.63,173.57,564112.00,231.76,47986.90,128.82,0.00,0.00,0.00,0.00,52863.50,583.84,0.00,0.00,0.00,0.00,0.00,0.00,2998052.53,189.36
14-Jul-18,10-Jul-18,28,2293205.34,913183.50,822294.90,44883.60,0.00,0.00,72726.00,0.00,0.00,0.00,4146293.34,1858118.80,169.16,816741.30,188.53,624455.75,225.92,35371.10,120.27,0.00,0.00,0.00,0.00,51536.80,561.02,0.00,0.00,0.00,0.00,0.00,0.00,3386223.75,189.75,,15-Jul-17,12-Jul-17,28,2580444.21,994924.60,621529.55,42817.20,0.00,0.00,55688.20,0.00,0.00,0.00,4295403.76,1753722.86,155.32,843109.10,172.69,503076.75,229.81,37677.40,133.84,0.00,0.00,0.00,0.00,46861.20,571.73,0.00,0.00,0.00,0.00,0.00,0.00,3184447.31,177.56
21-Jul-18,17-Jul-18,29,2578625.56,1173981.05,896676.25,57087.60,0.00,0.00,46067.60,0.00,0.00,0.00,4752438.06,2000596.50,169.35,1028314.65,189.23,671032.90,230.00,43294.00,119.55,0.00,0.00,0.00,0.00,35522.20,594.13,0.00,0.00,0.00,0.00,0.00,0.00,3778760.25,188.95,,22-Jul-17,19-Jul-17,29,2787668.76,1060171.95,797703.05,51567.80,0.00,0.00,23742.40,0.00,0.00,0.00,4720853.96,1785561.56,162.35,952127.55,174.13,645179.35,235.63,46555.10,131.75,0.00,0.00,0.00,0.00,17379.40,689.96,0.00,0.00,0.00,0.00,0.00,0.00,3446802.96,181.57
28-Jul-18,24-Jul-18,30,2236236.45,1071829.02,799298.95,40192.10,0.00,0.00,61069.00,0.00,0.00,0.00,4208625.52,1784416.55,169.90,949239.92,185.56,609059.35,216.63,23535.60,123.91,0.00,0.00,0.00,0.00,43165.40,534.67,0.00,0.00,0.00,0.00,0.00,0.00,3409416.82,186.91,,29-Jul-17,26-Jul-17,30,2370585.70,1017266.30,774865.43,45159.00,0.00,0.00,10580.60,0.00,0.00,0.00,4218457.03,1716812.25,158.67,886858.50,172.49,634981.33,238.31,43392.00,139.14,0.00,0.00,0.00,0.00,8744.80,595.02,0.00,0.00,0.00,0.00,0.00,0.00,3290788.88,178.67
4-Aug-18,31-Jul-18,31,2537337.01,1164637.60,1057096.17,49937.30,0.00,0.00,55976.90,0.00,0.00,0.00,4864984.98,1886313.30,171.59,991949.50,185.71,540690.65,208.40,38285.90,120.84,0.00,0.00,0.00,0.00,42891.10,504.20,0.00,0.00,0.00,0.00,0.00,0.00,3500130.45,184.80,,5-Aug-17,2-Aug-17,31,2665056.74,886066.70,937449.76,53747.70,0.00,0.00,15498.70,0.00,0.00,0.00,4557819.60,1829498.74,148.83,799441.10,168.62,716917.76,235.76,43907.60,137.54,0.00,0.00,0.00,0.00,10783.70,455.54,0.00,0.00,0.00,0.00,0.00,0.00,3400548.90,172.64
11-Aug-18,7-Aug-18,32,3309973.53,1566174.91,979189.40,50079.70,0.00,0.00,51882.20,0.00,0.00,0.00,5957299.74,2459299.99,166.92,1283473.80,184.08,731314.40,215.76,39588.30,121.63,0.00,0.00,0.00,0.00,37792.80,454.01,0.00,0.00,0.00,0.00,0.00,0.00,4551469.29,181.59,,12-Aug-17,8-Aug-17,32,2668259.91,1009336.55,856603.15,52321.40,0.00,0.00,9860.20,0.00,0.00,0.00,4596381.21,2056134.56,157.95,897617.95,179.72,637388.05,236.33,45583.80,129.30,0.00,0.00,0.00,0.00,8852.20,1273.83,0.00,0.00,0.00,0.00,0.00,0.00,3645576.56,179.36
18-Aug-18,14-Aug-18,33,2954824.08,1229516.85,1124548.58,48107.50,0.00,0.00,50095.90,0.00,0.00,0.00,5407092.91,2120099.02,165.21,994214.30,182.30,892181.18,208.47,39833.70,116.67,0.00,0.00,0.00,0.00,38622.30,467.57,0.00,0.00,0.00,0.00,0.00,0.00,4084950.50,181.20,,19-Aug-17,16-Aug-17,33,3301803.85,1221670.00,1048231.10,68182.90,0.00,0.00,7970.40,0.00,0.00,0.00,5647858.25,2366131.65,161.36,1077952.40,178.37,761956.40,232.85,56900.70,123.22,0.00,0.00,0.00,0.00,6866.20,1068.13,0.00,0.00,0.00,0.00,0.00,0.00,4269807.35,179.36
25-Aug-18,21-Aug-18,34,3146569.81,1307332.40,1007362.70,45291.80,0.00,0.00,42338.24,0.00,0.00,0.00,5548894.95,2221650.60,156.19,1085018.20,178.35,698631.70,209.76,30443.80,110.00,0.00,0.00,0.00,0.00,33402.44,470.39,0.00,0.00,0.00,0.00,0.00,0.00,4069146.74,173.53,,26-Aug-17,22-Aug-17,34,3331622.77,1333544.18,1154557.81,58017.80,0.00,0.00,8777.20,0.00,0.00,0.00,5886519.76,2488118.67,160.08,1214281.58,170.51,716824.52,236.65,40382.20,121.28,0.00,0.00,0.00,0.00,8420.40,1164.45,0.00,0.00,0.00,0.00,0.00,0.00,4468027.37,176.74
1-Sep-18,28-Aug-18,35,3260363.64,1451048.16,881988.85,85096.60,0.00,0.00,69188.80,0.00,0.00,0.00,5747686.05,2250968.85,157.02,1208441.66,173.80,553985.60,200.91,76100.20,115.39,0.00,0.00,0.00,0.00,57290.00,430.36,0.00,0.00,0.00,0.00,0.00,0.00,4146786.31,170.78,,2-Sep-17,29-Aug-17,35,3584198.15,1328444.05,1207756.57,54227.20,0.00,0.00,4782.00,0.00,0.00,0.00,6179407.97,2531728.75,150.23,1206655.45,170.23,819473.07,215.20,40589.80,124.03,0.00,0.00,0.00,0.00,4144.80,1082.61,0.00,0.00,0.00,0.00,0.00,0.00,4602591.87,167.65
8-Sep-18,4-Sep-18,36,3419938.16,1272749.95,1028563.17,47960.80,0.00,0.00,58527.60,0.00,0.00,0.00,5827739.68,2462863.96,158.28,994793.60,171.07,755618.07,189.69,42663.80,107.87,0.00,0.00,0.00,0.00,41923.40,434.51,0.00,0.00,0.00,0.00,0.00,0.00,4297862.83,168.96,,9-Sep-17,5-Sep-17,36,2892355.39,1034955.15,878966.90,54427.60,0.00,0.00,0.00,0.00,0.00,0.00,4860705.04,1933994.23,155.51,887833.15,173.30,652754.50,217.77,33142.00,116.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3507723.88,171.23
15-Sep-18,11-Sep-18,37,3486374.11,1347253.10,1069037.34,58841.80,0.00,0.00,72256.30,0.00,0.00,0.00,6033762.65,2370466.40,159.02,1133017.60,172.05,792768.34,189.76,46895.00,104.13,0.00,0.00,0.00,0.00,46916.30,489.00,0.00,0.00,0.00,0.00,0.00,0.00,4390063.64,170.87,,16-Sep-17,12-Sep-17,37,2903470.21,926881.10,841577.95,65366.20,0.00,0.00,7743.40,0.00,0.00,0.00,4745038.86,2095231.91,148.52,824275.10,169.48,683026.05,214.40,36469.00,112.39,0.00,0.00,0.00,0.00,1022.80,751.14,0.00,0.00,0.00,0.00,0.00,0.00,3640024.86,165.43
22-Sep-18,18-Sep-18,38,3504075.46,1401175.75,1029582.10,46683.40,0.00,0.00,59912.60,0.00,0.00,0.00,6041429.31,2431902.21,156.61,1117109.25,175.85,772914.70,193.47,33793.60,105.66,0.00,0.00,0.00,0.00,36124.20,396.37,0.00,0.00,0.00,0.00,0.00,0.00,4391843.96,169.57,,23-Sep-17,20-Sep-17,38,3592948.41,1283285.05,947762.80,96490.40,0.00,0.00,5785.00,0.00,0.00,0.00,5926271.66,2802499.40,156.55,1192488.65,180.31,746223.60,213.82,77847.80,118.19,0.00,0.00,0.00,0.00,4370.40,307.28,0.00,0.00,0.00,0.00,0.00,0.00,4823429.85,170.80
