,Coonoor Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coonoor Auctions During 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,,,,,Week ending,Date of Sale,SR. No.,Offer,,,,,,,,,,Sold,,,,,,,,,,,,,,,,,,,
,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Kangra Dust,Darj Leaf,Darj Dust,Green Leaf,Green Dust,Total Offer Kgs 2017,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Kangra Dust,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,,,,,,CTC Leaf,CTC Dust,Ortho Leaf,Ortho Dust,Kangra Leaf,Darj Leaf,Darj Dust,Green Leaf,Green Dust,,CTC Leaf,,CTC Dust,,Ortho Leaf,,Ortho Dust,,Kangra Leaf,,Darj Leaf,,Darj Dust,,Green Leaf,,Green Dust,,,
,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2017,Avg Price 2017,,,,,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Qty in Kgs,Total Offer Kgs 2016,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Qty in Kgs,Avg Price,Total Sold Kgs 2016,Avg Price 2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-17,26-Oct-17,43,1158850.00,576121.00,101541.80,74877.00,0.00,0.00,0.00,0.00,0.00,0.00,1911389.80,1021782.00,76.06,418163.00,90.29,87274.40,102.90,47010.00,93.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1574229.40,81.85,,29-Oct-16,,43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Nov-17,2-Nov-17,44,1289205.00,627980.00,103915.10,75999.00,0.00,0.00,0.00,0.00,878.00,519.00,2098496.10,1081891.00,74.62,519615.00,85.93,84614.00,97.25,31271.00,98.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1717391.00,79.59,,5-Nov-16,3-Nov-16,44,866015.00,382125.00,107500.60,78053.00,0.00,0.00,0.00,104.00,346.00,1434143.60,818212.00,97.19,366745.00,100.06,96297.20,122.62,69885.00,105.13,0.00,0.00,0.00,0.00,0.00,0.00,104.00,200.00,346.00,101.00,1351589.20,100.20
11-Nov-17,9-Nov-17,45,1257113.00,650088.00,86463.50,70834.00,0.00,0.00,0.00,0.00,0.00,519.00,2065017.50,923219.00,73.75,444631.00,84.53,56723.30,101.74,32989.00,90.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1457562.30,78.51,,12-Nov-16,10-Nov-16,45,910929.00,419453.00,103274.20,68742.00,0.00,0.00,0.00,104.00,519.00,1503021.20,809585.00,96.94,403991.00,100.91,90573.20,122.14,59930.00,106.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.00,100.33,1364598.20,100.22
18-Nov-17,16-Nov-17,46,1221326.00,634766.00,79198.30,69034.00,0.00,0.00,0.00,0.00,0.00,692.00,2005016.30,1023702.00,72.54,434473.00,84.30,50689.00,95.08,30453.00,92.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1539317.00,77.00,,19-Nov-16,17-Nov-16,46,659077.00,294331.00,57453.00,44848.00,0.00,0.00,0.00,104.00,519.00,1056332.00,550737.00,96.83,268413.00,101.01,39857.20,117.04,34758.00,106.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.00,100.00,894284.20,99.37
25-Nov-17,23-Nov-17,47,1169975.00,582626.00,89926.70,64670.00,0.00,0.00,0.00,0.00,0.00,0.00,1907197.70,934128.00,71.48,392604.00,82.36,61289.60,92.95,38947.00,89.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1426968.60,75.90,,26-Nov-16,24-Nov-16,47,668652.00,257985.00,71129.40,51680.00,0.00,0.00,0.00,104.00,519.00,1050069.40,617246.00,98.08,254752.00,103.43,58205.00,116.16,48754.00,109.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.00,100.00,979476.00,101.13
2-Dec-17,30-Nov-17,48,1104175.00,647268.00,93897.10,68072.00,0.00,0.00,0.00,0.00,0.00,0.00,1913412.10,951179.00,71.78,425985.00,80.38,68056.20,85.05,45161.00,84.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1490381.20,75.22,,3-Dec-16,1-Dec-16,48,599296.00,276348.00,74233.40,46232.00,0.00,0.00,0.00,103.00,519.00,996731.40,585279.00,100.75,263484.00,103.79,61447.80,114.94,35280.00,106.33,0.00,0.00,0.00,0.00,0.00,0.00,103.00,212.00,519.00,103.33,946112.80,102.74
9-Dec-17,7-Dec-17,49,1002549.00,551815.00,91851.60,65063.00,0.00,0.00,0.00,0.00,0.00,0.00,1711278.60,923542.00,74.96,386954.00,83.70,71178.10,90.51,46630.00,83.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1428304.10,78.38,,10-Dec-16,8-Dec-16,49,553861.00,272996.00,69884.60,43031.00,0.00,0.00,0.00,103.00,519.00,940394.60,540451.00,102.92,252699.00,104.79,59751.00,116.32,35214.00,110.38,0.00,0.00,0.00,0.00,0.00,0.00,103.00,205.00,519.00,105.67,888737.00,104.66
16-Dec-17,14-Dec-17,50,720591.00,472380.00,77374.80,68929.00,0.00,0.00,0.00,0.00,146.00,0.00,1339420.80,656832.00,80.25,388726.00,83.09,65263.80,94.98,47028.00,83.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1157849.80,82.19,,17-Dec-16,15-Dec-16,50,513207.00,257131.00,77116.40,52729.00,0.00,0.00,0.00,104.00,346.00,900633.40,469009.00,103.74,240750.00,106.61,52655.00,118.51,38674.00,109.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.00,104.50,801434.00,105.86
23-Dec-17,21-Dec-17,51,796556.00,518297.00,74126.10,62768.00,0.00,0.00,0.00,0.00,0.00,0.00,1451747.10,753977.00,82.33,438990.00,86.24,63261.10,93.28,57033.00,83.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1313261.10,84.21,,24-Dec-16,22-Dec-16,51,477501.00,249360.00,51490.40,36922.00,0.00,0.00,0.00,208.00,346.00,815827.40,451848.00,106.07,238417.00,107.24,44095.80,120.50,33014.00,112.01,0.00,0.00,0.00,0.00,0.00,0.00,208.00,210.00,346.00,104.50,767928.80,107.55
30-Dec-17,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,31-Dec-16,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
