,Coimbatore Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coimbatore Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-18,14-Feb-18,7,75358.00,151219.00,18500.00,13486.00,0.00,0.00,0.00,0.00,0.00,0.00,258563.00,67014.00,100.58,133728.00,111.39,8387.00,82.86,8971.00,71.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218100.00,105.34,,18-Feb-17,15-Feb-17,7,106142.00,180911.00,8244.00,8920.00,0.00,0.00,0.00,0.00,0.00,0.00,304217.00,100775.00,104.91,158246.00,118.02,6316.00,116.90,8572.00,101.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273909.00,112.65,,,
24-Feb-18,21-Feb-18,8,86016.00,165528.00,11507.00,7136.00,0.00,0.00,0.00,0.00,0.00,0.00,270187.00,69794.00,99.18,142021.00,111.12,2984.00,116.49,6392.00,74.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221191.00,106.35,,25-Feb-17,22-Feb-17,8,89129.00,178817.00,4400.00,7768.00,0.00,0.00,0.00,0.00,0.00,0.00,280114.00,80345.00,106.78,141133.00,117.18,3644.00,113.13,6378.00,100.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231500.00,113.05,,,
3-Mar-18,28-Feb-18,9,79564.00,172860.10,13931.00,4942.00,0.00,0.00,0.00,0.00,0.00,0.00,271297.10,70917.00,99.98,149122.70,107.52,9697.00,102.74,4570.00,76.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234306.70,104.44,,4-Mar-17,1-Mar-17,9,98183.00,200171.00,5960.00,8906.00,0.00,0.00,0.00,0.00,0.00,0.00,313220.00,79205.00,108.31,165730.00,117.97,4906.00,115.61,7862.00,101.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257703.00,114.46,,,
10-Mar-18,7-Mar-18,10,94126.00,193607.00,9741.00,7283.00,0.00,0.00,0.00,0.00,0.00,0.00,304757.00,67119.00,96.25,169982.00,107.80,7015.00,101.18,5401.00,70.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249517.00,103.71,,11-Mar-17,8-Mar-17,10,92233.00,187360.00,4256.00,5060.00,0.00,0.00,0.00,0.00,0.00,0.00,288909.00,74255.00,107.91,177503.00,118.43,4256.00,112.54,3605.00,101.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259619.00,115.09,,,
17-Mar-18,14-Mar-18,11,80081.00,196506.00,13113.00,2334.00,0.00,0.00,0.00,0.00,0.00,0.00,292034.00,71291.00,100.53,162004.00,111.01,5369.00,107.79,1939.00,74.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240603.00,107.53,,18-Mar-17,15-Mar-17,11,85049.00,164257.00,4655.00,5911.00,0.00,0.00,0.00,0.00,0.00,0.00,259872.00,38978.00,104.07,120448.00,117.22,4655.00,114.83,5738.00,99.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169819.00,113.53,,,
24-Mar-18,21-Mar-18,12,74025.00,170073.00,3736.00,4121.00,0.00,0.00,0.00,0.00,0.00,0.00,251955.00,71248.00,95.73,161937.00,111.01,2681.00,119.08,4121.00,89.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239987.00,106.20,,25-Mar-17,22-Mar-17,12,112282.00,183569.00,2690.00,5250.00,0.00,0.00,0.00,0.00,0.00,0.00,303791.00,92283.00,102.79,125472.00,116.81,1353.00,118.26,4558.00,98.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223666.00,110.66,,,
31-Mar-18,28-Mar-18,13,73747.00,185916.00,2857.00,10889.00,0.00,0.00,0.00,0.00,0.00,0.00,273409.00,71869.00,99.86,162544.00,111.60,2544.00,116.07,10611.00,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247568.00,107.53,,1-Apr-17,29-Mar-17,13,117744.00,202378.00,5736.00,4305.00,0.00,0.00,0.00,0.00,0.00,0.00,330163.00,98345.00,103.96,166159.00,113.93,4076.00,113.03,3735.00,101.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272315.00,110.15,,,
7-Apr-18,4-Apr-18,14,82228.00,175281.00,10376.00,2994.00,0.00,0.00,0.00,0.00,0.00,0.00,270879.00,39973.00,97.65,133583.00,110.42,8830.00,101.10,2994.00,83.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185380.00,106.78,,8-Apr-17,5-Apr-17,14,104528.00,199064.00,7630.00,4173.00,0.00,0.00,0.00,0.00,0.00,0.00,315395.00,84200.00,103.07,140028.00,115.85,4676.00,114.01,4173.00,102.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233077.00,110.96,,,
14-Apr-18,11-Apr-18,15,87983.00,214174.00,5580.00,5300.00,0.00,0.00,0.00,0.00,0.00,0.00,313037.00,67120.00,97.11,165284.00,110.60,5422.00,102.31,5300.00,81.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243126.00,106.05,,15-Apr-17,12-Apr-17,15,104267.00,183391.00,3889.00,6436.00,0.00,0.00,0.00,0.00,0.00,0.00,297983.00,72216.00,104.61,129969.00,114.04,3889.00,111.15,5042.00,103.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211116.00,110.50,,,
21-Apr-18,18-Apr-18,16,73750.00,198997.00,9074.00,6569.00,0.00,0.00,0.00,0.00,0.00,0.00,288390.00,49196.00,93.20,166471.00,109.68,8901.00,103.74,6569.00,95.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231137.00,105.55,,22-Apr-17,19-Apr-17,16,90453.00,216009.00,10735.00,9349.00,0.00,0.00,0.00,0.00,0.00,0.00,326546.00,42061.00,98.63,126209.00,109.43,10477.00,119.69,7955.00,101.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186702.00,107.24,,,
28-Apr-18,25-Apr-18,17,104456.00,224139.00,7180.00,9331.00,0.00,0.00,0.00,0.00,0.00,0.00,345106.00,23881.00,87.25,131393.00,107.74,6760.00,103.42,9331.00,86.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171365.00,103.58,,29-Apr-17,26-Apr-17,17,116327.00,223963.00,7404.00,8881.00,0.00,0.00,0.00,0.00,0.00,0.00,356575.00,40867.00,93.38,100753.00,104.80,3269.00,116.51,5042.00,96.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149931.00,101.66,,,
5-May-18,2-May-18,18,124696.00,259984.00,13866.00,13004.00,0.00,0.00,0.00,0.00,0.00,0.00,411550.00,46903.00,91.73,148829.00,105.02,10984.00,99.61,13004.00,87.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219720.00,100.85,,6-May-17,3-May-17,18,182746.00,341806.00,11407.00,10673.00,0.00,0.00,0.00,0.00,0.00,0.00,546632.00,52857.00,91.07,177910.00,101.69,10833.00,110.74,10673.00,98.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252273.00,99.71,,,
12-May-18,9-May-18,19,143320.00,279725.00,7186.00,10620.00,0.00,0.00,0.00,0.00,0.00,0.00,440851.00,93764.00,87.80,186402.00,98.00,7063.00,112.55,10620.00,87.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297849.00,94.76,,13-May-17,10-May-17,19,160944.00,302132.00,11130.00,12494.00,0.00,0.00,0.00,0.00,0.00,0.00,486700.00,135757.00,87.86,268735.00,96.47,6288.00,115.18,12026.00,103.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422806.00,94.19,,,
19-May-18,16-May-18,20,117294.00,250858.00,9317.00,10443.00,0.00,0.00,0.00,0.00,0.00,0.00,387912.00,90597.00,82.15,157579.00,95.37,8548.00,101.41,10443.00,86.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267167.00,90.74,,20-May-17,17-May-17,20,147615.00,305766.00,9307.00,9675.00,0.00,0.00,0.00,0.00,0.00,0.00,472363.00,92592.00,84.95,173276.00,97.48,8207.00,107.24,9502.00,106.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283577.00,93.98,,,
26-May-18,23-May-18,21,117609.00,246823.00,22061.00,8832.00,0.00,0.00,0.00,0.00,0.00,0.00,395325.00,89686.00,88.91,184975.00,95.25,18911.00,107.04,8832.00,83.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302404.00,93.76,,27-May-17,24-May-17,21,131766.00,298715.00,14267.00,14511.00,0.00,0.00,0.00,0.00,0.00,0.00,459259.00,59241.00,87.08,173065.00,94.71,7407.00,106.08,13415.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253128.00,93.53,,,
2-Jun-18,30-May-18,22,104691.00,274080.00,16850.00,5046.00,0.00,0.00,0.00,0.00,0.00,0.00,400667.00,70798.00,89.08,189697.00,92.79,12546.00,111.92,4650.00,84.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,277691.00,92.57,,3-Jun-17,31-May-17,22,151536.00,334270.00,15788.00,19403.00,0.00,0.00,0.00,0.00,0.00,0.00,520997.00,58010.00,85.15,167446.00,90.36,8251.00,100.10,17290.00,99.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250997.00,90.13,,,
9-Jun-18,6-Jun-18,23,108576.00,261553.00,17020.00,10179.00,0.00,0.00,0.00,0.00,0.00,0.00,397328.00,92703.00,88.84,219619.00,92.98,12415.00,109.22,8191.00,84.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332928.00,92.22,,10-Jun-17,7-Jun-17,23,134772.00,300652.00,14142.00,19309.00,0.00,0.00,0.00,0.00,0.00,0.00,468875.00,81335.00,79.87,174199.00,90.84,14142.00,97.30,18263.00,100.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287939.00,88.67,,,
16-Jun-18,13-Jun-18,24,125142.00,258529.00,21721.00,13091.00,0.00,0.00,0.00,0.00,0.00,0.00,418483.00,100217.00,84.88,182268.00,93.55,13465.00,98.28,12693.00,87.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308643.00,90.69,,17-Jun-17,14-Jun-17,24,198307.00,339705.00,26766.00,17301.00,0.00,0.00,0.00,0.00,0.00,0.00,582079.00,88096.00,80.73,250495.00,89.70,26094.00,98.49,11884.00,94.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,376569.00,88.37,,,
23-Jun-18,20-Jun-18,25,145282.00,280728.00,14940.00,9997.00,0.00,0.00,0.00,0.00,0.00,0.00,450947.00,110543.00,84.21,242767.00,91.50,7270.00,112.17,9474.00,90.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370054.00,89.71,,24-Jun-17,21-Jun-17,25,184394.00,353774.00,21196.00,22886.00,0.00,0.00,0.00,0.00,0.00,0.00,582250.00,67250.00,76.58,192581.00,91.56,16764.00,100.00,12538.00,92.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289133.00,88.62,,,
30-Jun-18,27-Jun-18,26,124828.00,283195.00,27217.00,9723.00,0.00,0.00,0.00,0.00,0.00,0.00,444963.00,99217.00,90.76,244230.00,91.67,17580.00,107.76,9375.00,88.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370402.00,92.10,,1-Jul-17,28-Jun-17,26,203352.00,342136.00,16769.00,19967.00,0.00,0.00,0.00,0.00,0.00,0.00,582224.00,47660.00,74.96,208490.00,91.15,5095.00,102.60,11892.00,94.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273137.00,88.67,,,
7-Jul-18,4-Jul-18,27,146660.00,307462.00,22144.00,9074.00,0.00,0.00,0.00,0.00,0.00,0.00,485340.00,108966.00,85.53,260696.00,90.80,20929.00,109.65,8555.00,79.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399146.00,90.11,,8-Jul-17,7-Jul-17,27,182892.00,357936.00,15499.00,19470.00,0.00,0.00,0.00,0.00,0.00,0.00,575797.00,34989.00,76.74,62800.00,101.97,1733.00,132.98,1095.00,88.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100617.00,93.58,,,
14-Jul-18,11-Jul-18,28,134582.00,289270.00,23127.00,6011.00,0.00,0.00,0.00,0.00,0.00,0.00,452990.00,104586.00,86.28,263032.00,95.53,20683.00,108.25,6011.00,82.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394312.00,93.54,,15-Jul-17,12-Jul-17,28,184456.00,330169.00,26691.00,15146.00,0.00,0.00,0.00,0.00,0.00,0.00,556462.00,59355.00,76.01,95861.00,93.55,1060.00,107.50,1296.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157572.00,87.01,,,
21-Jul-18,18-Jul-18,29,140532.00,248034.00,22958.00,15343.00,0.00,0.00,0.00,0.00,0.00,0.00,426867.00,108855.00,88.69,230703.00,97.86,18765.00,96.78,14297.00,85.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372620.00,94.65,,22-Jul-17,19-Jul-17,29,143289.00,335421.00,35897.00,18171.00,0.00,0.00,0.00,0.00,0.00,0.00,532778.00,109022.00,79.01,283500.00,83.71,21899.00,97.88,12865.00,88.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,427286.00,83.39,,,
28-Jul-18,25-Jul-18,30,123358.00,268487.00,18438.00,19432.00,0.00,0.00,0.00,0.00,0.00,0.00,429715.00,110591.00,83.74,233432.00,95.82,8458.00,99.86,11402.00,84.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363883.00,91.88,,29-Jul-17,26-Jul-17,30,195011.00,329489.00,22024.00,9030.00,0.00,0.00,0.00,0.00,0.00,0.00,555554.00,126274.00,70.99,199693.00,86.31,7824.00,104.56,4746.00,85.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,338537.00,81.00,,,
4-Aug-18,1-Aug-18,31,115245.00,204595.00,9141.00,18829.00,0.00,0.00,0.00,0.00,0.00,0.00,347810.00,101381.00,83.85,164958.00,100.87,7242.00,95.62,9017.00,83.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282598.00,94.07,,5-Aug-17,2-Aug-17,31,199932.00,372147.00,21627.00,23083.00,0.00,0.00,0.00,0.00,0.00,0.00,616789.00,145404.00,73.98,225217.00,89.25,11052.00,105.13,14928.00,85.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396601.00,83.93,,,
11-Aug-18,9-Aug-18,32,90111.00,210305.00,12344.00,8705.00,0.00,0.00,0.00,0.00,0.00,0.00,321465.00,64400.00,88.34,186858.00,101.18,6270.00,91.94,7363.00,78.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264891.00,97.22,,12-Aug-17,9-Aug-17,32,178564.00,344610.00,28249.00,20192.00,0.00,0.00,0.00,0.00,0.00,0.00,571615.00,74280.00,75.83,175711.00,87.84,27205.00,93.43,10480.00,85.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287676.00,85.17,,,
18-Aug-18,16-Aug-18,33,102741.00,180663.00,14708.00,18551.00,0.00,0.00,0.00,0.00,0.00,0.00,316663.00,74147.00,88.84,155827.00,104.52,9890.00,100.31,16937.00,87.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256801.00,98.72,,19-Aug-17,16-Aug-17,33,167005.00,341430.00,26799.00,17216.00,0.00,0.00,0.00,0.00,0.00,0.00,552450.00,68766.00,73.11,190300.00,84.14,24197.00,90.70,9446.00,88.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292709.00,82.24,,,
25-Aug-18,22-Aug-18,34,72555.00,174448.00,9870.00,20333.00,0.00,0.00,0.00,0.00,0.00,0.00,277206.00,59810.00,90.42,171527.00,106.49,8673.00,100.26,19917.00,88.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259927.00,101.21,,26-Aug-17,23-Aug-17,34,180459.00,364454.00,24100.00,20950.00,0.00,0.00,0.00,0.00,0.00,0.00,589963.00,77995.00,67.76,209262.00,86.02,10781.00,97.67,10763.00,86.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308801.00,81.82,,,
1-Sep-18,29-Aug-18,35,57442.00,126653.00,8479.00,7522.00,0.00,0.00,0.00,0.00,0.00,0.00,200096.00,52940.00,100.17,109343.00,113.09,7550.00,102.96,6641.00,88.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176474.00,107.87,,2-Sep-17,30-Aug-17,35,148718.00,310542.00,14174.00,15446.00,0.00,0.00,0.00,0.00,0.00,0.00,488880.00,97266.00,70.54,216155.00,87.38,1691.00,109.84,7448.00,82.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322560.00,82.30,,,
8-Sep-18,5-Sep-18,36,60950.00,162643.00,7859.00,7208.00,0.00,0.00,0.00,0.00,0.00,0.00,238660.00,57477.00,102.60,142695.00,114.06,6221.00,111.27,6960.00,91.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213353.00,110.15,,9-Sep-17,6-Sep-17,36,182317.00,351962.00,16599.00,15944.00,0.00,0.00,0.00,0.00,0.00,0.00,566822.00,142533.00,66.36,283885.00,83.86,14578.00,90.65,14356.00,81.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455352.00,78.53,,,
15-Sep-18,12-Sep-18,37,67983.00,196552.00,7093.00,9153.00,0.00,0.00,0.00,0.00,0.00,0.00,280781.00,49469.00,106.55,170065.00,114.29,6571.00,108.23,9153.00,93.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235258.00,111.69,,16-Sep-17,13-Sep-17,37,145295.00,305910.00,34165.00,18421.00,0.00,0.00,0.00,0.00,0.00,0.00,503791.00,113509.00,70.61,250400.00,85.44,24383.00,83.83,10077.00,80.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398369.00,80.99,,,
22-Sep-18,19-Sep-18,38,67281.00,165910.00,5642.00,3852.00,0.00,0.00,0.00,0.00,0.00,0.00,242685.00,54033.00,103.52,156692.00,116.33,4261.00,104.62,3852.00,99.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218838.00,112.65,,23-Sep-17,20-Sep-17,38,133155.00,262909.00,19945.00,16464.00,0.00,0.00,0.00,0.00,0.00,0.00,432473.00,103292.00,72.96,240446.00,87.48,11694.00,96.26,8228.00,75.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363660.00,83.36,,,
29-Sep-18,26-Sep-18,39,51043.00,142171.00,5647.00,7924.00,0.00,0.00,0.00,0.00,0.00,0.00,206785.00,29883.00,101.05,125556.00,113.92,4913.00,113.77,7924.00,98.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168276.00,110.89,,30-Sep-17,27-Sep-17,39,111008.00,213066.00,27524.00,17239.00,0.00,0.00,0.00,0.00,0.00,0.00,368837.00,92996.00,76.46,191743.00,88.33,16267.00,88.93,7857.00,80.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308863.00,84.59,,,
