,Siliguri Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siliguri Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-19,13-Feb-19,7,3344368.00,451520.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3795888.70,2469111.00,111.52,359908.70,110.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2829019.70,111.39,,17-Feb-18,14-Feb-18,7,4469189.80,440990.10,1042.00,0.00,0.00,0.00,0.00,0.00,4588.00,0.00,4915809.90,3316371.70,101.56,391698.50,109.79,1042.00,235.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898.00,50.00,0.00,0.00,3710010.20,102.46
23-Feb-19,20-Feb-19,8,2878357.60,436700.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3315057.90,2223316.20,108.72,358159.00,106.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2581475.20,108.42,,24-Feb-18,21-Feb-18,8,2608792.80,296028.50,521.00,0.00,0.00,0.00,0.00,0.00,3092.00,0.00,2908434.30,1816526.60,95.45,244645.90,104.21,271.00,191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096.00,63.82,0.00,0.00,2062539.50,96.48
2-Mar-19,27-Feb-19,9,1201898.40,169536.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1371435.10,1027005.00,105.81,132173.60,99.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159178.60,105.05,,3-Mar-18,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9-Mar-19,6-Mar-19,10,563806.20,66995.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630801.40,498072.60,107.66,54997.80,108.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,553070.40,107.78,,10-Mar-18,7-Mar-18,10,1510513.70,100866.20,918.00,0.00,0.00,0.00,0.00,0.00,3086.00,0.00,1615383.90,1194341.10,91.52,92144.10,108.27,292.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1196.00,47.00,0.00,0.00,1287973.20,92.69
16-Mar-19,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17-Mar-18,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-Mar-19,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,24-Mar-18,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Mar-19,27-Mar-19,13,1237022.15,170559.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407581.25,895329.95,128.46,121469.60,120.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1016799.55,127.52,,31-Mar-18,27-Mar-18,13,858526.60,64609.60,0.00,0.00,0.00,0.00,0.00,0.00,1694.00,0.00,924830.20,640040.10,93.13,58092.90,104.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1694.00,53.65,0.00,0.00,699827.00,93.98
6-Apr-19,3-Apr-19,14,1353209.60,117101.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1470311.10,920881.60,153.24,83872.50,147.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1004754.10,152.77,,7-Apr-18,4-Apr-18,14,901428.70,75359.70,622.00,0.00,0.00,0.00,0.00,0.00,1692.00,0.00,979102.40,574140.90,165.78,56504.30,157.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.00,69.00,0.00,0.00,631141.20,165.00
13-Apr-19,10-Apr-19,15,1645938.20,169160.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1815098.90,1194250.60,160.51,127772.30,149.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1322022.90,159.46,,14-Apr-18,11-Apr-18,15,1723127.90,175495.00,238.00,0.00,0.00,0.00,0.00,0.00,1196.00,0.00,1900056.90,1154378.10,160.80,134275.90,147.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1288654.00,159.42
20-Apr-19,17-Apr-19,16,1700011.40,202001.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1902013.00,1346506.40,155.92,162031.60,146.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1508538.00,154.94,,21-Apr-18,18-Apr-18,16,2190208.10,240367.80,271.00,0.00,0.00,0.00,0.00,0.00,596.00,0.00,2431442.90,1514683.80,153.00,185788.20,148.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.00,47.00,0.00,0.00,1701068.00,152.46
27-Apr-19,24-Apr-19,17,2238431.40,291994.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2530425.60,1577133.60,149.28,201952.70,139.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1779086.30,148.19,,28-Apr-18,25-Apr-18,17,2244495.20,268459.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2512954.80,1532960.20,145.34,211820.10,136.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1744780.30,144.21
4-May-19,2-May-19,18,2197442.40,343507.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2540949.40,1631724.80,147.47,239818.70,144.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1871543.50,147.10,,5-May-18,2-May-18,18,1963147.00,263064.80,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2226449.80,1284271.80,135.02,186531.30,133.77,238.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1471041.10,134.89
11-May-19,8-May-19,19,1703958.20,269917.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1973875.60,1374028.20,151.34,200257.90,139.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1574286.10,149.81,,12-May-18,10-May-18,19,1595585.20,185924.00,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1781747.20,1181047.60,133.84,154675.60,136.76,238.00,291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335961.20,134.20
18-May-19,15-May-19,20,1833396.40,294677.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2128073.40,1504601.60,150.61,178996.90,133.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1683598.50,148.81,,19-May-18,16-May-18,20,1453348.20,180831.20,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1634441.40,1116039.40,143.22,145908.90,140.25,262.00,268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1262210.30,142.90
25-May-19,22-May-19,21,2029448.60,320391.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2349840.50,1664477.00,148.74,202389.50,135.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1866866.50,147.25,,26-May-18,23-May-18,21,1502929.60,176110.10,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1679301.70,1251064.00,149.13,146380.10,148.93,262.00,322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1397706.10,149.14
1-Jun-19,29-May-19,22,2454184.80,338279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2792463.80,1876445.20,151.03,248169.00,139.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2124614.20,149.70,,2-Jun-18,30-May-18,22,2124520.80,204594.80,328.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2329443.60,1881647.20,150.89,185572.00,156.64,328.00,303.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2067547.20,151.43
8-Jun-19,6-Jun-19,23,2975239.00,430428.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3405667.70,2283982.60,149.03,326598.50,139.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2610581.10,147.83,,9-Jun-18,6-Jun-18,23,2352799.20,268720.10,521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2622040.30,1905160.20,145.64,235877.50,143.86,208.00,261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2141245.70,145.45
15-Jun-19,12-Jun-19,24,2853530.80,427239.70,0.00,0.00,0.00,0.00,0.00,0.00,497.00,0.00,3281267.50,2200654.00,150.50,292331.40,141.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.00,70.00,0.00,0.00,2493482.40,149.41,,16-Jun-18,13-Jun-18,24,2878960.60,355942.10,769.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3235671.70,2351364.60,143.62,309901.30,142.58,769.00,273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2662034.90,143.53
22-Jun-19,19-Jun-19,25,3315848.60,469873.60,0.00,0.00,0.00,0.00,0.00,0.00,497.00,0.00,3786219.20,2578913.80,151.85,353244.10,141.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2932157.90,150.56,,23-Jun-18,20-Jun-18,25,2432934.40,315926.20,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2749360.60,1894571.60,150.09,282992.00,142.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2177563.60,149.15
29-Jun-19,26-Jun-19,26,3370713.10,446290.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3817003.20,2491288.40,145.11,330710.70,138.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2821999.10,144.36,,30-Jun-18,27-Jun-18,26,2401492.00,352360.90,626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2754478.90,1897950.40,151.21,301694.60,145.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2199645.00,150.39
6-Jul-19,3-Jul-19,27,3384442.80,512644.20,770.00,0.00,0.00,0.00,0.00,0.00,572.00,0.00,3898429.00,2521382.40,145.86,365112.60,135.63,574.00,226.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2887069.00,144.58,,7-Jul-18,4-Jul-18,27,2985005.69,370634.50,685.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3356325.19,2404010.95,147.02,334602.10,144.28,685.00,252.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2739298.05,146.71
13-Jul-19,10-Jul-19,28,3775205.80,528684.80,770.00,0.00,0.00,0.00,0.00,0.00,1356.00,0.00,4306016.60,2734581.40,144.96,424253.00,133.66,574.00,204.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3159408.40,143.46,,14-Jul-18,11-Jul-18,28,3029644.40,391080.10,683.00,0.00,0.00,0.00,0.00,0.00,1198.00,0.00,3422605.50,2457700.40,144.52,355080.60,147.26,683.00,245.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2813464.00,144.89
20-Jul-19,17-Jul-19,29,3901025.50,553078.70,790.00,0.00,0.00,0.00,0.00,0.00,494.00,0.00,4455388.20,2797032.10,144.99,437030.90,135.30,594.00,210.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.00,60.00,0.00,0.00,3235151.00,143.68,,21-Jul-18,18-Jul-18,29,3385881.00,455974.80,622.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3842477.80,2749877.00,146.17,403488.80,147.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3153365.80,146.36
27-Jul-19,24-Jul-19,30,3897591.50,605248.60,868.00,0.00,0.00,0.00,0.00,0.00,991.00,0.00,4504699.10,3051868.90,143.08,469141.30,136.75,498.00,180.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.00,62.00,0.00,0.00,3522002.20,142.23,,28-Jul-18,25-Jul-18,30,3595881.10,498120.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4094001.50,2821709.20,144.95,427622.10,145.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3249331.30,145.01
3-Aug-19,31-Jul-19,31,4009611.00,541506.20,938.00,0.00,0.00,0.00,0.00,0.00,497.00,0.00,4552552.20,3012654.60,143.09,369062.50,134.96,431.00,192.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3382148.10,142.21,,4-Aug-18,1-Aug-18,31,3655259.30,483800.70,416.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4139476.00,2808972.00,142.56,411947.10,143.15,198.00,201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3221117.10,142.64
10-Aug-19,7-Aug-19,32,4115881.40,564347.20,193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4680421.60,3017322.00,138.81,417548.80,138.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3434870.80,138.75,,11-Aug-18,8-Aug-18,32,3834942.50,520813.80,618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4356374.30,3137950.50,139.96,461333.50,140.11,618.00,217.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3599902.00,139.99
17-Aug-19,14-Aug-19,33,4052109.20,599201.30,1293.00,0.00,0.00,0.00,0.00,0.00,497.00,0.00,4653100.50,2751750.20,134.66,384503.70,131.97,842.00,195.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.00,85.00,0.00,0.00,3137592.90,134.34,,18-Aug-18,16-Aug-18,33,3887429.60,485630.60,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4373344.20,3134646.80,138.59,433951.00,140.91,284.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3568881.80,138.88
24-Aug-19,21-Aug-19,34,3981801.00,586088.10,1218.00,0.00,0.00,0.00,0.00,0.00,1066.00,0.00,4570173.10,2682834.80,131.04,390317.10,127.94,1046.00,189.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3074197.90,130.67,,25-Aug-18,23-Aug-18,34,3844415.40,517238.40,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4361869.80,3022899.00,137.34,463537.10,140.38,216.00,231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3486652.10,137.75
31-Aug-19,28-Aug-19,35,4242649.00,568502.40,813.00,0.00,0.00,0.00,0.00,0.00,494.00,0.00,4812458.40,3003780.20,133.19,343686.90,124.32,147.00,211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3347614.10,132.28,,1-Sep-18,29-Aug-18,35,3829454.80,512599.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4342053.80,3008779.20,139.04,428610.70,137.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3437389.90,138.80
7-Sep-19,4-Sep-19,36,4251448.60,603330.50,1002.00,0.00,0.00,0.00,0.00,0.00,497.00,0.00,4856278.10,2942764.80,133.32,420479.90,130.67,177.00,222.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.00,61.00,0.00,0.00,3363918.70,132.98,,8-Sep-18,5-Sep-18,36,3862159.85,489839.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4351999.75,2958618.85,141.16,397769.80,134.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3356388.65,140.40
14-Sep-19,11-Sep-19,37,4315169.00,605425.20,885.00,0.00,0.00,0.00,0.00,0.00,994.00,0.00,4922473.20,3090084.60,132.86,388322.40,127.40,97.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.00,60.00,0.00,0.00,3479001.00,132.24,,15-Sep-18,13-Sep-18,37,3873494.60,452118.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4325612.70,3034928.20,138.55,369671.70,137.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3404599.90,138.42
21-Sep-19,18-Sep-19,38,4624761.00,715155.90,1816.00,0.00,0.00,0.00,0.00,0.00,994.00,0.00,5342726.90,3086291.00,133.13,480571.90,127.64,1519.00,181.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3568381.90,132.41,,22-Sep-18,19-Sep-18,38,3957920.10,433179.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4391100.00,3062212.70,133.89,362235.80,139.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3424448.50,134.49
28-Sep-19,25-Sep-19,39,4521314.00,655427.10,1155.20,0.00,0.00,0.00,0.00,0.00,991.00,0.00,5178887.30,3404457.40,129.25,486126.80,127.96,640.80,183.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3891225.00,129.10,,29-Sep-18,26-Sep-18,39,3867289.00,498178.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4365467.40,2880070.20,131.72,398801.70,133.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3278871.90,131.94
