,Coonoor Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coonoor Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-18,22-Mar-18,12,566826.00,250268.00,53754.60,33125.00,0.00,0.00,0.00,0.00,0.00,0.00,903973.60,510718.00,90.30,241964.00,103.98,47955.30,110.34,29520.00,91.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830157.30,95.49,,25-Mar-17,23-Mar-17,12,504528.00,301874.00,36652.60,27207.00,0.00,0.00,0.00,0.00,309.40,345.00,870916.00,427124.00,103.56,224499.00,108.74,28641.80,133.72,25947.20,115.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.00,114.00,706557.00,106.87
31-Mar-18,29-Mar-18,13,583286.00,282964.00,53297.70,34183.00,0.00,0.00,0.00,0.00,0.00,0.00,953730.70,465830.00,91.63,260849.00,102.84,47925.90,112.71,30962.00,93.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,805566.90,96.58,,1-Apr-17,30-Mar-17,13,530049.00,333056.00,37912.40,29381.00,0.00,0.00,0.00,0.00,123.00,345.00,930866.40,448890.00,104.49,275015.00,108.52,32675.60,132.11,28516.00,115.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,190.00,345.00,111.00,785564.60,107.47
7-Apr-18,5-Apr-18,14,541967.00,270735.00,49296.10,34166.00,0.00,0.00,0.00,0.00,0.00,0.00,896164.10,470074.00,89.54,249848.00,102.70,46268.60,115.18,32314.00,95.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798504.60,95.38,,8-Apr-17,6-Apr-17,14,635201.00,359257.50,40679.40,26861.00,0.00,0.00,0.00,0.00,103.00,346.00,1062447.90,514504.00,102.61,277163.50,110.72,36778.20,131.30,24062.00,117.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.00,121.00,852853.70,106.92
14-Apr-18,12-Apr-18,15,564059.00,306843.00,50130.00,30172.00,0.00,0.00,0.00,0.00,0.00,0.00,951204.00,517214.00,89.06,282630.00,103.27,44143.50,118.98,29204.00,95.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,873191.50,95.39,,15-Apr-17,13-Apr-17,15,667671.00,372694.50,43693.60,30160.00,0.00,0.00,0.00,0.00,103.00,346.00,1114668.10,458981.00,100.54,267713.00,108.89,42415.00,136.44,29954.00,119.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.00,116.00,799409.00,105.95
21-Apr-18,19-Apr-18,16,649594.00,385653.00,57389.70,27793.00,0.00,0.00,0.00,0.00,0.00,0.00,1120429.70,543906.00,90.20,301190.00,100.63,54998.70,121.88,26055.00,93.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,926149.70,95.55,,22-Apr-17,20-Apr-17,16,778149.00,420853.00,53642.80,35671.00,0.00,0.00,0.00,0.00,0.00,346.00,1288661.80,504702.00,95.71,299780.00,103.18,48234.60,136.76,33919.00,115.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.00,116.00,886981.60,101.21
28-Apr-18,26-Apr-18,17,772809.00,470399.00,73872.90,34371.00,0.00,0.00,0.00,0.00,0.00,0.00,1351451.90,616632.00,86.11,356685.00,96.01,68374.40,119.86,33159.00,99.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1074850.40,91.97,,29-Apr-17,27-Apr-17,17,959471.00,492968.00,54146.00,36938.00,0.00,0.00,0.00,0.00,0.00,692.00,1544215.00,783669.00,88.11,312739.50,96.78,43678.00,136.79,31632.00,117.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,692.00,116.00,1172410.50,93.04
5-May-18,3-May-18,18,908028.00,552137.00,76615.40,42137.00,0.00,0.00,0.00,0.00,0.00,0.00,1578917.40,516327.00,81.01,341696.00,89.38,68801.90,118.85,35501.00,99.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,962325.90,87.38,,6-May-17,4-May-17,18,1136592.00,605322.00,68923.00,42050.00,0.00,0.00,0.00,0.00,0.00,346.00,1853233.00,1044274.00,83.82,454507.00,90.13,53778.00,131.66,36832.00,113.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1589391.00,87.93
12-May-18,10-May-18,19,874607.00,503446.00,72126.00,48794.00,0.00,0.00,0.00,0.00,0.00,0.00,1498973.00,647584.00,78.51,445081.00,85.12,68235.80,114.46,40631.00,93.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1201531.80,83.51,,13-May-17,11-May-17,19,1278194.12,679013.50,81801.00,50041.00,0.00,0.00,0.00,0.00,0.00,692.00,2089741.62,1071597.12,83.64,568740.50,91.52,55925.40,128.38,41508.00,109.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,692.00,116.00,1738463.02,88.30
19-May-18,17-May-18,20,1098678.00,701955.00,84933.00,51121.00,0.00,0.00,0.00,0.00,0.00,0.00,1936687.00,954154.00,75.88,517340.00,82.05,75514.70,111.94,41996.00,92.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1589004.70,80.05,,20-May-17,18-May-17,20,1124554.00,607595.00,81267.50,50805.00,0.00,0.00,0.00,0.00,0.00,519.00,1864740.50,949044.00,83.30,341334.00,91.38,57456.80,121.35,41581.00,113.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1389415.80,87.76
26-May-18,24-May-18,21,1090618.00,584782.00,75872.40,59846.00,0.00,0.00,0.00,0.00,0.00,0.00,1811118.40,994784.00,74.69,526847.00,80.99,70758.20,116.09,56159.00,89.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1648548.20,79.00,,27-May-17,25-May-17,21,1207916.00,610778.00,92603.20,53239.00,0.00,0.00,0.00,0.00,0.00,519.00,1965055.20,936227.00,80.98,427571.00,85.28,57303.00,117.51,38119.00,107.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1459220.00,84.37
2-Jun-18,31-May-18,22,1103243.00,671111.00,77585.30,47149.00,0.00,0.00,0.00,0.00,0.00,0.00,1899088.30,1019965.00,75.10,539143.00,79.70,73022.30,115.26,40640.00,94.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1672770.30,78.80,,3-Jun-17,1-Jun-17,22,1270748.00,671480.00,90100.90,50867.00,0.00,0.00,0.00,0.00,104.00,692.00,2083991.90,874295.00,76.02,513005.00,81.33,56391.80,110.57,37376.00,104.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1481067.80,79.89
9-Jun-18,7-Jun-18,23,1060537.00,613928.00,68891.60,47785.00,0.00,0.00,0.00,0.00,0.00,0.00,1791141.60,943988.00,75.56,526300.00,78.42,56903.30,121.01,36405.00,92.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1563596.30,78.58,,10-Jun-17,8-Jun-17,23,1241327.00,634538.00,106909.90,57153.00,0.00,0.00,0.00,0.00,113.00,346.00,2040386.90,1040958.00,74.23,488370.00,80.24,86837.20,106.58,52065.00,104.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,89.00,346.00,110.00,1668689.20,78.61
16-Jun-18,14-Jun-18,24,1019727.00,562971.00,80649.00,47223.00,0.00,0.00,0.00,0.00,0.00,0.00,1710570.00,950611.00,75.75,460632.00,78.81,60406.00,114.51,41851.00,92.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1513500.00,78.68,,17-Jun-17,15-Jun-17,24,1312009.00,577571.00,96990.70,54207.00,0.00,0.00,0.00,0.00,0.00,519.00,2041296.70,1058061.00,72.95,473912.00,81.36,88059.40,105.91,43033.00,104.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.00,110.00,1663584.40,77.92
23-Jun-18,21-Jun-18,25,1100394.00,615572.00,68993.30,56453.00,0.00,0.00,0.00,0.00,0.00,0.00,1841412.30,920048.00,75.00,551628.00,76.92,53273.00,120.12,50037.00,94.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1574986.00,77.82,,24-Jun-17,22-Jun-17,25,1248770.00,591880.00,97167.80,54545.00,0.00,0.00,0.00,0.00,0.00,690.00,1993052.80,911503.00,72.05,540547.00,82.50,73502.60,101.23,40794.00,100.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1566346.60,77.77
30-Jun-18,28-Jun-18,26,1167172.00,596420.00,91729.00,54942.00,0.00,0.00,0.00,0.00,0.00,0.00,1910263.00,963343.00,74.43,534853.00,78.87,79530.00,111.79,47131.00,94.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1624857.00,78.32,,1-Jul-17,29-Jun-17,26,1297630.00,608665.00,89134.40,54026.00,0.00,0.00,0.00,0.00,103.00,689.00,2050247.40,867654.00,67.85,325680.00,80.36,41197.00,110.47,35793.00,98.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.00,110.00,1270669.00,73.32
7-Jul-18,5-Jul-18,27,1140938.00,564953.00,85732.30,50477.00,0.00,0.00,0.00,0.00,0.00,0.00,1842100.30,1001045.00,75.50,473695.00,79.57,79304.30,107.81,43884.00,92.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1597928.30,78.77,,8-Jul-17,6-Jul-17,27,1103961.00,479810.00,95059.90,56604.00,0.00,0.00,0.00,0.00,0.00,518.00,1735952.90,36338.00,74.24,25647.00,77.26,14733.90,110.86,5709.00,85.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82427.90,82.54
14-Jul-18,12-Jul-18,28,1000832.00,475994.00,92405.00,52512.00,0.00,0.00,0.00,0.00,0.00,0.00,1621743.00,899850.00,77.75,448490.00,83.10,86225.00,110.79,45591.00,94.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1480156.00,81.80,,15-Jul-17,13-Jul-17,28,1235954.00,618654.00,100961.10,58903.00,0.00,0.00,0.00,0.00,0.00,690.00,2015162.10,644394.00,66.39,225580.00,76.69,40306.20,106.40,19478.00,104.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,929758.20,71.41
21-Jul-18,19-Jul-18,29,1182998.00,562421.00,76640.00,54871.00,0.00,0.00,0.00,0.00,0.00,0.00,1876930.00,1050211.00,78.99,516970.00,82.64,71883.00,115.34,43520.00,95.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1682584.00,82.09,,22-Jul-17,20-Jul-17,29,1388666.00,706271.00,132232.90,88542.00,0.00,0.00,0.00,0.00,0.00,688.00,2316399.90,1202943.00,68.01,576189.00,76.56,115428.10,100.06,78381.00,96.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1972941.10,73.51
28-Jul-18,26-Jul-18,30,1000223.00,461273.00,73656.00,48239.00,0.00,0.00,0.00,0.00,0.00,0.00,1583391.00,907006.00,78.97,430394.00,86.79,63065.00,106.55,34116.00,101.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1434581.00,83.06,,29-Jul-17,27-Jul-17,30,809066.00,428232.00,104676.60,67807.00,0.00,0.00,0.00,0.00,1010.00,1382.00,1412173.60,683286.00,70.52,360120.00,77.44,64872.00,103.74,53366.00,95.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.00,200.00,0.00,0.00,1162017.00,75.71
4-Aug-18,2-Aug-18,31,946328.00,442842.00,75508.00,44848.00,0.00,0.00,0.00,0.00,0.00,0.00,1509526.00,842684.00,79.87,428857.00,90.72,56733.00,109.59,31741.00,95.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1360015.00,84.90,,5-Aug-17,3-Aug-17,31,1284809.00,633096.00,89784.20,66067.00,0.00,0.00,0.00,0.00,601.00,688.00,2075045.20,1017183.00,69.25,440032.00,81.21,55480.10,104.05,53571.00,97.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1566266.10,74.82
11-Aug-18,9-Aug-18,32,945830.00,465233.00,77681.00,50735.00,0.00,0.00,0.00,0.00,0.00,0.00,1539479.00,825343.00,80.86,437200.00,93.89,56345.00,109.02,41487.00,99.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1360375.00,86.79,,12-Aug-17,10-Aug-17,32,1228983.00,617960.00,103545.80,59153.00,0.00,0.00,0.00,0.00,1146.00,346.00,2011133.80,793855.00,65.30,289976.00,76.42,68222.10,109.05,52802.00,96.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1204855.10,71.80
18-Aug-18,16-Aug-18,33,933701.00,405088.00,83070.00,51135.00,0.00,0.00,0.00,0.00,0.00,0.00,1472994.00,868172.00,82.84,377636.00,95.23,66249.00,108.69,39619.00,95.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1351676.00,87.96,,19-Aug-17,17-Aug-17,33,1243281.00,663337.00,97167.70,60522.00,0.00,0.00,0.00,0.00,408.00,518.00,2065233.70,910135.00,61.36,563123.00,69.62,73150.20,103.89,53453.00,95.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1599861.20,67.35
25-Aug-18,23-Aug-18,34,831284.00,388689.00,71799.00,45060.00,0.00,0.00,0.00,0.00,0.00,0.00,1336832.00,796882.00,87.54,376901.00,99.64,63562.00,115.21,38334.00,93.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275679.00,92.67,,26-Aug-17,24-Aug-17,34,1204515.90,563964.00,99374.00,57817.00,0.00,0.00,0.00,0.00,0.00,0.00,1925670.90,1041573.90,60.08,494329.00,70.27,58947.80,100.32,41395.00,96.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1636245.70,65.54
1-Sep-18,30-Aug-18,35,847344.00,400177.00,71081.00,40914.00,0.00,0.00,0.00,0.00,0.00,0.00,1359516.00,747962.00,89.76,353986.00,101.93,64326.00,120.25,39080.00,102.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1205354.00,95.36,,2-Sep-17,31-Aug-17,35,1296350.00,627401.00,95233.60,68218.00,0.00,0.00,0.00,0.00,0.00,0.00,2087202.60,1084520.00,60.17,467749.00,70.73,59976.40,103.58,42230.00,95.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1654475.40,65.64
8-Sep-18,6-Sep-18,36,860049.00,420865.00,67961.00,41863.00,0.00,0.00,0.00,0.00,0.00,0.00,1390738.00,768090.00,89.58,398535.00,102.34,55296.00,113.36,35869.00,105.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1257790.00,95.11,,9-Sep-17,7-Sep-17,36,1029043.00,517460.00,109583.50,75380.00,0.00,0.00,0.00,0.00,0.00,0.00,1731466.50,970690.00,62.68,458481.00,74.83,67668.80,101.01,53591.00,93.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1550430.80,69.03
15-Sep-18,14-Sep-18,37,901853.00,432004.00,65677.00,48706.00,0.00,0.00,0.00,0.00,0.00,0.00,1448240.00,749547.00,89.97,408588.00,103.17,59794.00,114.70,43556.00,105.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1261485.00,95.97,,16-Sep-17,14-Sep-17,37,964113.00,473104.00,95807.90,73512.00,0.00,0.00,0.00,0.00,0.00,0.00,1606536.90,919375.00,67.77,367190.00,75.54,69436.20,99.21,48296.00,90.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1404297.20,72.15
22-Sep-18,20-Sep-18,38,869583.00,423596.00,61657.00,45114.00,0.00,0.00,0.00,0.00,0.00,0.00,1399950.00,778584.00,90.08,387608.00,104.04,55556.00,116.67,41505.00,103.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1263253.00,95.98,,23-Sep-17,21-Sep-17,38,860570.00,445140.00,87654.90,56845.00,0.00,0.00,0.00,0.00,0.00,0.00,1450209.90,830841.00,72.97,399352.00,81.72,62498.10,107.98,42668.00,98.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335359.10,78.04
29-Sep-18,27-Sep-18,39,820860.00,367219.00,59560.00,39617.00,0.00,0.00,0.00,0.00,0.00,0.00,1287256.00,698585.00,89.12,338809.00,104.61,51693.00,115.90,35491.00,109.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1124578.00,95.67,,30-Sep-17,28-Sep-17,39,915576.00,456284.00,99769.80,67791.00,0.00,0.00,0.00,0.00,0.00,0.00,1539420.80,795322.00,75.07,406835.00,84.88,53458.40,112.91,34648.00,94.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1290263.40,80.26
