,Siliguri Auctions During 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siliguri Auctions During 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Feb-14,19-Feb-14,8,1980519.34,287459.50,904.00,0.00,0.00,0.00,0.00,996.00,2269878.84,1595980.34,95.43,256811.30,96.61,480.00,169.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.00,57.50,1854267.64,95.60,,23-Feb-13,22-Feb-13,8,444458.60,39693.00,0.00,0.00,0.00,0.00,0.00,0.00,484151.60,403485.40,122.40,39184.20,115.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,442669.60,121.78
1-Mar-14,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,2-Mar-13,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8-Mar-14,5-Mar-14,10,1699033.00,221156.90,402.00,0.00,0.00,0.00,0.00,977.00,1921568.90,1432739.10,95.57,203966.80,91.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.00,46.00,1637224.90,95.05,,9-Mar-13,7-Mar-13,10,284503.60,45312.60,0.00,0.00,0.00,0.00,0.00,2982.00,332798.20,271424.00,125.28,40467.40,120.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2982.00,59.67,314873.40,124.07
15-Mar-14,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16-Mar-13,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22-Mar-14,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,23-Mar-13,21-Mar-13,12,264951.00,23581.60,0.00,0.00,0.00,0.00,0.00,6623.00,295155.60,135508.40,136.21,18439.60,123.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153948.00,134.72
29-Mar-14,26-Mar-14,13,1112080.22,124142.80,814.00,0.00,0.00,0.00,0.00,456.00,1237493.02,792065.07,95.70,105934.00,95.08,264.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898263.07,95.61,,30-Mar-13,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Apr-14,2-Apr-14,14,628208.30,47143.28,0.00,0.00,0.00,0.00,0.00,498.00,675849.58,445978.70,149.02,37128.46,147.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,41.00,483605.16,148.81,,6-Apr-13,3-Apr-13,14,983548.60,65697.20,0.00,0.00,0.00,0.00,0.00,3614.00,1052859.80,621670.00,143.90,55530.00,144.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1518.00,62.68,678718.00,143.80
12-Apr-14,9-Apr-14,15,652648.00,74567.00,0.00,0.00,0.00,0.00,0.00,498.00,727713.00,544792.00,150.14,64432.40,146.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,44.00,609722.40,149.64,,13-Apr-13,10-Apr-13,15,1540623.10,139741.83,0.00,0.00,0.00,0.00,0.00,1048.00,1681412.93,1191024.50,144.37,128684.03,144.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1319708.53,144.43
19-Apr-14,16-Apr-14,16,1241845.20,120969.10,0.00,0.00,0.00,0.00,0.00,498.00,1363312.30,941223.10,150.18,110822.40,150.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1052045.50,150.21,,20-Apr-13,17-Apr-13,16,1776199.75,196765.75,0.00,0.00,0.00,0.00,0.00,0.00,1972965.50,1201329.35,138.98,168467.55,137.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1369796.90,138.81
26-Apr-14,23-Apr-14,17,2319597.29,267416.60,0.00,0.00,0.00,0.00,0.00,1450.00,2588463.89,1662101.25,145.77,240530.60,146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450.00,40.34,1904081.85,145.72,,27-Apr-13,24-Apr-13,17,1655781.60,194538.40,0.00,0.00,0.00,0.00,0.00,982.00,1851302.00,1173595.80,132.61,154320.60,131.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,982.00,44.90,1328898.40,132.47
3-May-14,30-Apr-14,18,2142043.90,248693.80,0.00,0.00,0.00,0.00,0.00,1421.00,2392158.70,1577185.90,147.12,199207.70,143.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1421.00,50.65,1777814.60,146.62,,4-May-13,2-May-13,18,1593715.30,193960.40,0.00,0.00,0.00,0.00,0.00,0.00,1787675.70,1204847.50,130.39,162428.40,128.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1367275.90,130.20
10-May-14,7-May-14,19,1901298.63,275671.70,0.00,0.00,0.00,0.00,0.00,1492.00,2178462.33,1334713.58,140.97,235747.00,135.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1492.00,53.33,1571952.58,140.04,,11-May-13,8-May-13,19,1182743.40,151314.80,241.00,0.00,0.00,0.00,0.00,123.00,1334422.20,909560.80,129.87,136272.20,128.96,241.00,300.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,71.00,1046197.00,129.79
17-May-14,14-May-14,20,1258889.30,154048.80,0.00,0.00,0.00,0.00,0.00,490.00,1413428.10,998793.40,137.83,137184.50,142.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,490.00,36.00,1136467.90,138.33,,18-May-13,15-May-13,20,839690.40,117449.60,0.00,0.00,0.00,0.00,0.00,0.00,957140.00,695911.80,128.47,97215.20,124.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793127.00,127.96
24-May-14,21-May-14,21,1332925.42,197068.97,0.00,0.00,0.00,0.00,0.00,0.00,1529994.39,1105673.62,141.19,175438.27,138.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1281111.89,140.85,,25-May-13,22-May-13,21,882422.60,107047.00,0.00,0.00,0.00,0.00,0.00,6276.00,995745.60,712213.00,134.71,97402.00,128.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1046.00,40.00,810661.00,133.90
31-May-14,28-May-14,22,1205165.15,138409.30,0.00,0.00,0.00,0.00,0.00,1067.00,1344641.45,974271.15,136.97,120071.20,140.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1067.00,42.67,1095409.35,137.29,,1-Jun-13,29-May-13,22,1380778.20,150577.20,0.00,0.00,0.00,0.00,0.00,0.00,1531355.40,1054706.20,138.55,126373.60,131.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1181079.80,137.83
7-Jun-14,4-Jun-14,23,1299922.70,178639.70,0.00,0.00,0.00,0.00,0.00,494.00,1479056.40,1073754.20,144.21,163667.80,141.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494.00,55.00,1237916.00,143.87,,8-Jun-13,5-Jun-13,23,1443629.30,192652.40,365.00,0.00,0.00,0.00,0.00,0.00,1636646.70,1198269.60,139.44,176752.80,134.94,365.00,269.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1375387.40,138.89
14-Jun-14,11-Jun-14,24,1453784.58,227053.00,0.00,0.00,0.00,0.00,0.00,0.00,1680837.58,1190365.45,151.65,211823.40,148.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1402188.85,151.22,,15-Jun-13,12-Jun-13,24,2017814.70,249551.00,351.00,0.00,0.00,0.00,0.00,0.00,2267716.70,1582009.60,140.04,210928.40,134.69,351.00,270.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1793289.00,139.44
21-Jun-14,18-Jun-14,25,1717566.88,269702.88,0.00,0.00,0.00,0.00,0.00,0.00,1987269.76,1451421.80,159.47,240870.28,152.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1692292.08,158.51,,22-Jun-13,19-Jun-13,25,2410652.20,335162.40,557.00,0.00,0.00,0.00,0.00,0.00,2746371.60,1701874.30,138.00,249010.70,131.01,103.00,246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1950988.00,137.12
28-Jun-14,25-Jun-14,26,2117977.17,338054.20,0.00,0.00,0.00,0.00,0.00,0.00,2456031.37,1485864.67,155.93,276025.60,149.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1761890.27,154.91,,29-Jun-13,26-Jun-13,26,2380089.20,389055.80,702.00,0.00,0.00,0.00,0.00,1044.00,2770891.00,1648621.10,133.78,280549.10,128.46,103.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1929273.20,133.02
5-Jul-14,2-Jul-14,27,2633859.02,435412.50,0.00,0.00,0.00,0.00,0.00,0.00,3069271.52,1878789.52,148.62,384214.60,145.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2263004.12,148.11,,6-Jul-13,3-Jul-13,27,2438617.60,420060.90,964.00,0.00,0.00,0.00,0.00,0.00,2859642.50,1741221.60,129.16,269575.60,120.94,206.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2011003.20,128.07
12-Jul-14,9-Jul-14,28,2966349.93,469695.60,0.00,0.00,0.00,0.00,0.00,1432.00,3437477.53,2164835.93,144.46,363947.10,141.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1432.00,44.78,2530215.03,144.05,,13-Jul-13,10-Jul-13,28,2702469.20,431270.00,1013.00,0.00,0.00,0.00,0.00,2035.00,3136787.20,2036555.00,127.67,350390.70,122.27,227.00,246.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628.00,72.00,2387800.70,126.88
19-Jul-14,18-Jul-14,29,3300412.33,551767.30,0.00,0.00,0.00,0.00,0.00,719.00,3852898.63,2222537.33,138.73,438325.80,137.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,719.00,37.00,2661582.13,138.54,,20-Jul-13,17-Jul-13,29,3043299.40,510063.30,407.00,0.00,0.00,0.00,0.00,548.00,3554317.70,2266204.80,125.56,414504.50,120.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548.00,51.00,2681257.30,124.84
26-Jul-14,23-Jul-14,30,3365761.00,553259.90,0.00,0.00,0.00,0.00,0.00,0.00,3919020.90,2376854.60,134.59,441213.10,133.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2818067.70,134.38,,27-Jul-13,24-Jul-13,30,2975230.90,538187.80,538.00,0.00,0.00,0.00,0.00,496.00,3514452.70,2052590.80,124.41,379420.60,121.59,248.00,236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.00,51.00,2432557.40,123.97
2-Aug-14,30-Jul-14,31,3294291.24,567473.20,0.00,0.00,0.00,0.00,0.00,498.00,3862262.44,2283775.24,132.75,389806.70,127.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,66.00,2674079.94,131.99,,3-Aug-13,31-Jul-13,31,2692669.00,516848.30,445.00,0.00,0.00,0.00,0.00,471.00,3210433.30,1860196.40,121.96,347061.70,119.43,187.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2207445.10,121.57
9-Aug-14,6-Aug-14,32,3612584.20,587261.70,0.00,0.00,0.00,0.00,0.00,1761.00,4201606.90,2647254.60,129.87,429513.80,126.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1761.00,71.04,3078529.40,129.40,,10-Aug-13,7-Aug-13,32,2743531.70,472441.90,372.00,0.00,0.00,0.00,0.00,1160.00,3217505.60,1935102.90,119.17,306492.50,112.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2241595.40,118.32
16-Aug-14,13-Aug-14,33,3656618.00,576589.50,0.00,0.00,0.00,0.00,0.00,1021.00,4234228.50,2578764.40,128.57,365643.70,120.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021.00,45.41,2945429.10,127.57,,17-Aug-13,14-Aug-13,33,2987623.20,508870.40,393.00,0.00,0.00,0.00,0.00,4985.00,3501871.60,2193990.40,116.18,405545.40,113.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2353.00,60.31,2601888.80,115.76
23-Aug-14,20-Aug-14,34,3721859.34,605685.10,0.00,0.00,0.00,0.00,0.00,498.00,4328042.44,2625349.70,124.87,444018.00,120.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,43.00,3069865.70,124.23,,24-Aug-13,21-Aug-13,34,2965524.60,482192.30,931.00,0.00,0.00,0.00,0.00,196.00,3448843.90,2311647.40,116.86,385796.60,114.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.00,46.00,2697640.00,116.47
30-Aug-14,26-Aug-14,35,3771658.10,640714.70,0.00,0.00,0.00,0.00,0.00,1317.00,4413689.80,2737627.70,122.20,445980.70,117.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1317.00,79.07,3184925.40,121.51,,31-Aug-13,28-Aug-13,35,3258857.70,558410.50,381.00,0.00,0.00,0.00,0.00,523.00,3818172.20,2508056.00,115.30,431261.60,111.97,145.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.00,67.00,2939985.60,114.80
6-Sep-14,3-Sep-14,36,3794318.71,637357.18,0.00,0.00,0.00,0.00,0.00,1000.00,4432675.89,3007079.04,124.38,448529.48,115.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502.00,46.00,3456110.52,123.21,,7-Sep-13,4-Sep-13,36,3018257.70,459163.25,387.00,0.00,0.00,0.00,0.00,3131.40,3480939.35,2528739.30,114.36,370863.05,110.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2899602.35,113.91
13-Sep-14,10-Sep-14,37,3812224.90,583900.10,0.00,0.00,0.00,0.00,0.00,498.00,4396623.00,2861727.00,125.11,357865.50,114.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,44.00,3220090.50,123.95,,14-Sep-13,11-Sep-13,37,2813116.40,444962.60,917.00,0.00,0.00,0.00,0.00,2644.00,3261640.00,2343117.00,116.47,356563.20,111.19,109.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2644.00,53.89,2702433.20,115.72
20-Sep-14,17-Sep-14,38,3792952.60,571742.30,0.00,0.00,0.00,0.00,0.00,1021.00,4365715.90,2979592.70,125.17,413996.60,117.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021.00,42.56,3394610.30,124.17,,21-Sep-13,18-Sep-13,38,3266867.60,526830.70,232.00,0.00,0.00,0.00,0.00,1996.00,3795926.30,2518369.30,116.97,419691.50,114.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1498.00,49.05,2939558.80,116.63
27-Sep-14,24-Sep-14,39,3566251.57,580296.40,0.00,0.00,0.00,0.00,0.00,0.00,4146547.97,2764449.67,123.21,449199.20,114.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3213648.87,122.03,,28-Sep-13,25-Sep-13,39,3109847.65,492421.00,0.00,0.00,0.00,0.00,0.00,2273.40,3604542.05,2419583.75,118.51,392841.60,114.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796.00,55.51,2813221.35,117.96
11-Oct-14,8-Oct-14,40,3576313.60,576148.40,0.00,0.00,0.00,0.00,0.00,498.00,4152960.00,2864116.50,122.45,391159.10,113.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3255275.60,121.34,,5-Oct-13,1-Oct-13,40,3063079.10,470069.80,0.00,0.00,0.00,0.00,0.00,298.00,3533446.90,2210479.30,117.05,370206.90,115.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.00,67.00,2580984.20,116.83
18-Oct-14,15-Oct-14,41,3551614.80,550465.30,0.00,0.00,0.00,0.00,0.00,1647.40,4103727.50,2791463.60,120.98,389480.60,111.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996.00,45.50,3181940.20,119.83,,12-Oct-13,8-Oct-13,41,2349677.50,304285.50,114.00,0.00,0.00,0.00,0.00,1419.00,2655496.00,1699603.00,115.35,243963.10,113.07,114.00,193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1419.00,49.93,1945099.10,115.02
25-Oct-14,21-Oct-14,42,1059682.60,146889.00,0.00,0.00,0.00,0.00,0.00,498.00,1207069.60,848574.50,121.06,109025.80,109.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,957600.30,119.78,,19-Oct-13,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Nov-14,29-Oct-14,43,3601801.60,492155.30,0.00,0.00,0.00,0.00,0.00,996.00,4094952.90,2858665.80,127.21,332240.60,115.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,43.00,3191404.40,125.99,,26-Oct-13,23-Oct-13,43,3128840.90,494920.20,0.00,0.00,0.00,0.00,0.00,1315.00,3625076.10,2474192.10,118.90,402864.90,115.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821.00,50.00,2877878.00,118.34
8-Nov-14,5-Nov-14,44,3462789.20,587714.80,0.00,0.00,0.00,0.00,0.00,498.00,4051002.00,2771636.90,124.18,409470.00,115.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,45.00,3181604.90,123.02,,2-Nov-13,30-Oct-13,44,3163199.50,465644.00,0.00,0.00,0.00,0.00,0.00,2803.80,3631647.30,2447316.90,118.26,369266.40,113.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1821.00,53.65,2818404.30,117.62
15-Nov-14,13-Nov-14,45,3692721.00,587030.60,0.00,0.00,0.00,0.00,0.00,4106.00,4283857.60,3199282.90,130.08,451938.00,117.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2418.00,47.81,3653638.90,128.45,,9-Nov-13,6-Nov-13,45,3046988.20,436190.40,0.00,0.00,0.00,0.00,0.00,1021.00,3484199.60,2190431.90,122.00,318714.10,111.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021.00,41.54,2510167.00,120.58
22-Nov-14,19-Nov-14,46,3331893.10,487909.20,0.00,0.00,0.00,0.00,0.00,498.00,3820300.30,2728016.30,129.54,436482.90,119.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,49.00,3164997.20,128.10,,16-Nov-13,13-Nov-13,46,3153491.30,414716.50,0.00,0.00,0.00,0.00,0.00,1021.00,3569228.80,2725452.10,121.91,374371.30,119.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523.00,46.00,3100346.40,121.56
29-Nov-14,26-Nov-14,47,3704723.30,475248.20,0.00,0.00,0.00,0.00,0.00,496.00,4180467.50,2982571.00,122.94,416419.80,117.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.00,48.00,3399486.80,122.25,,23-Nov-13,20-Nov-13,47,3139999.20,454381.00,0.00,0.00,0.00,0.00,0.00,2251.00,3596631.20,2509511.80,127.46,383794.20,120.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,60.69,2894106.00,126.55
6-Dec-14,3-Dec-14,48,3447946.30,447173.50,0.00,0.00,0.00,0.00,0.00,498.00,3895617.80,2744069.70,121.60,383604.70,116.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,46.00,3128172.40,120.96,,30-Nov-13,27-Nov-13,48,3296012.18,406585.30,0.00,0.00,0.00,0.00,0.00,0.00,3702597.48,2680646.08,123.27,355346.50,121.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3035992.58,123.10
