,Coonoor Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coonoor Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-19,14-Feb-19,7,695672.00,454302.00,67617.00,42321.00,0.00,0.00,0.00,0.00,0.00,0.00,1259912.00,555692.00,95.97,359801.00,98.34,48696.00,121.37,32170.00,112.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,996359.00,98.62,,17-Feb-18,15-Feb-18,7,564320.00,312782.00,56001.20,50632.00,0.00,0.00,0.00,0.00,0.00,0.00,983735.20,396428.00,93.60,255282.00,100.27,50407.40,111.37,22441.00,94.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,724558.40,97.21
23-Feb-19,21-Feb-19,8,591778.00,437311.00,47498.00,32021.00,0.00,0.00,0.00,0.00,0.00,0.00,1108608.00,564161.00,96.54,376092.00,98.37,36814.00,125.99,28219.00,114.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1005286.00,98.80,,24-Feb-18,22-Feb-18,8,625537.00,304712.00,53261.40,39855.00,0.00,0.00,0.00,0.00,0.00,0.00,1023365.40,500760.00,92.45,273560.00,100.95,35014.40,105.91,26298.00,95.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,835632.40,95.88
2-Mar-19,28-Feb-19,9,556344.00,327019.00,60921.00,31741.00,0.00,0.00,0.00,0.00,0.00,0.00,976025.00,520544.00,97.42,308285.00,99.80,57648.00,124.65,25765.00,113.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,912242.00,100.40,,3-Mar-18,1-Mar-18,9,638143.00,295597.00,52313.20,39711.00,0.00,0.00,0.00,0.00,0.00,0.00,1025764.20,475934.00,89.97,273593.00,100.08,47589.40,110.83,32912.00,86.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830028.40,94.38
9-Mar-19,7-Mar-19,10,514016.00,301681.00,61423.00,41309.00,0.00,0.00,0.00,0.00,0.00,0.00,918429.00,497247.00,98.91,286983.00,102.23,45852.00,123.26,34597.00,107.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864679.00,101.65,,10-Mar-18,8-Mar-18,10,609050.00,267777.00,60819.80,33058.00,0.00,0.00,0.00,0.00,0.00,0.00,970704.80,422629.00,89.52,257502.00,101.50,51996.80,111.23,28482.00,91.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760609.80,95.14
16-Mar-19,14-Mar-19,11,573435.00,274864.00,58978.00,37199.00,0.00,0.00,0.00,0.00,114.00,0.00,944590.00,477723.00,98.82,267246.00,103.76,52423.00,125.17,30588.00,116.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,276.00,0.00,0.00,828094.00,102.75,,17-Mar-18,15-Mar-18,11,580236.00,262911.00,48549.80,30351.00,0.00,0.00,0.00,0.00,0.00,0.00,922047.80,538400.00,89.86,244755.00,100.12,45392.40,113.97,26504.00,89.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,855051.40,94.07
23-Mar-19,22-Mar-19,12,530698.00,274086.00,63190.00,41734.00,0.00,0.00,0.00,0.00,0.00,0.00,909708.00,450675.00,96.86,237822.00,104.00,48813.00,122.34,35731.00,109.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,773041.00,101.26,,24-Mar-18,22-Mar-18,12,566826.00,250268.00,53754.60,33125.00,0.00,0.00,0.00,0.00,0.00,0.00,903973.60,510718.00,90.30,241964.00,103.98,47955.30,110.34,29520.00,91.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830157.30,95.49
30-Mar-19,28-Mar-19,13,584346.00,266396.00,73619.00,44406.00,0.00,0.00,0.00,0.00,0.00,0.00,968767.00,481884.00,96.02,241380.00,104.09,60629.00,121.95,36560.00,109.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820453.00,100.90,,31-Mar-18,29-Mar-18,13,583286.00,282964.00,53297.70,34183.00,0.00,0.00,0.00,0.00,0.00,0.00,953730.70,465830.00,91.63,260849.00,102.84,47925.90,112.71,30962.00,93.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,805566.90,96.58
6-Apr-19,4-Apr-19,14,566836.50,282975.50,70857.00,43520.00,0.00,0.00,0.00,0.00,0.00,0.00,964189.00,506448.50,96.63,225141.50,102.90,68913.00,124.29,32519.00,107.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,833022.00,101.02,,7-Apr-18,5-Apr-18,14,541967.00,270735.00,49296.10,34166.00,0.00,0.00,0.00,0.00,0.00,0.00,896164.10,470074.00,89.54,249848.00,102.70,46268.60,115.18,32314.00,95.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798504.60,95.38
13-Apr-19,11-Apr-19,15,659788.00,326790.00,90690.00,48811.00,0.00,0.00,0.00,0.00,0.00,0.00,1126079.00,555093.00,96.02,304050.00,102.51,69698.00,122.40,29893.00,110.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,958734.00,100.46,,14-Apr-18,12-Apr-18,15,564059.00,306843.00,50130.00,30172.00,0.00,0.00,0.00,0.00,0.00,0.00,951204.00,517214.00,89.06,282630.00,103.27,44143.50,118.98,29204.00,95.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,873191.50,95.39
20-Apr-19,20-Apr-19,16,684773.00,374833.00,73047.00,49283.00,0.00,0.00,0.00,0.00,0.00,0.00,1181936.00,582974.00,96.13,330323.00,102.27,60423.00,120.57,29383.00,108.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1003103.00,99.97,,21-Apr-18,19-Apr-18,16,649594.00,385653.00,57389.70,27793.00,0.00,0.00,0.00,0.00,0.00,0.00,1120429.70,543906.00,90.20,301190.00,100.63,54998.70,121.88,26055.00,93.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,926149.70,95.55
27-Apr-19,25-Apr-19,17,638158.00,329022.00,74403.00,51739.00,0.00,0.00,0.00,0.00,519.00,173.00,1094014.00,601848.00,98.00,304256.00,102.58,49722.00,121.91,35308.00,102.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.00,125.00,991307.00,100.77,,28-Apr-18,26-Apr-18,17,772809.00,470399.00,73872.90,34371.00,0.00,0.00,0.00,0.00,0.00,0.00,1351451.90,616632.00,86.11,356685.00,96.01,68374.40,119.86,33159.00,99.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1074850.40,91.97
4-May-19,2-May-19,18,780033.00,411438.00,79173.00,55169.00,0.00,0.00,0.00,0.00,692.00,0.00,1326505.00,629150.00,96.09,366089.00,101.09,60368.00,118.04,43014.00,101.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1098621.00,99.18,,5-May-18,3-May-18,18,908028.00,552137.00,76615.40,42137.00,0.00,0.00,0.00,0.00,0.00,0.00,1578917.40,516327.00,81.01,341696.00,89.38,68801.90,118.85,35501.00,99.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,962325.90,87.38
11-May-19,9-May-19,19,684293.00,380237.00,75236.00,48056.00,0.00,0.00,0.00,0.00,1206.00,0.00,1189028.00,669267.00,97.13,339405.00,99.88,52952.00,116.80,30577.00,106.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092201.00,99.19,,12-May-18,10-May-18,19,874607.00,503446.00,72126.00,48794.00,0.00,0.00,0.00,0.00,0.00,0.00,1498973.00,647584.00,78.51,445081.00,85.12,68235.80,114.46,40631.00,93.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1201531.80,83.51
18-May-19,16-May-19,20,910148.00,510889.00,81186.00,56256.00,0.00,0.00,0.00,0.00,344.00,0.00,1558823.00,743958.00,95.42,366113.00,97.81,65566.00,115.57,39186.00,103.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1214823.00,97.50,,19-May-18,17-May-18,20,1098678.00,701955.00,84933.00,51121.00,0.00,0.00,0.00,0.00,0.00,0.00,1936687.00,954154.00,75.88,517340.00,82.05,75514.70,111.94,41996.00,92.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1589004.70,80.05
25-May-19,23-May-19,21,760272.00,440272.00,73122.00,48148.00,0.00,0.00,0.00,0.00,685.00,0.00,1322499.00,687215.00,93.53,351799.00,96.32,52405.00,110.21,45034.00,97.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,135.00,1136624.00,95.32,,26-May-18,24-May-18,21,1090618.00,584782.00,75872.40,59846.00,0.00,0.00,0.00,0.00,0.00,0.00,1811118.40,994784.00,74.69,526847.00,80.99,70758.20,116.09,56159.00,89.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1648548.20,79.00
1-Jun-19,30-May-19,22,729128.00,448566.00,63632.00,42618.00,0.00,0.00,0.00,0.00,342.00,0.00,1284286.00,621066.00,91.54,338869.00,94.49,46435.00,113.25,40604.00,103.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,135.00,1047145.00,93.92,,2-Jun-18,31-May-18,22,1103243.00,671111.00,77585.30,47149.00,0.00,0.00,0.00,0.00,0.00,0.00,1899088.30,1019965.00,75.10,539143.00,79.70,73022.30,115.26,40640.00,94.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1672770.30,78.80
8-Jun-19,6-Jun-19,23,737920.00,473132.00,78209.00,41211.00,0.00,0.00,0.00,0.00,511.00,0.00,1330983.00,654531.00,91.08,334531.00,92.82,63223.00,114.26,39901.00,104.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092186.00,93.46,,9-Jun-18,7-Jun-18,23,1060537.00,613928.00,68891.60,47785.00,0.00,0.00,0.00,0.00,0.00,0.00,1791141.60,943988.00,75.56,526300.00,78.42,56903.30,121.01,36405.00,92.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1563596.30,78.58
15-Jun-19,13-Jun-19,24,766715.00,491032.00,58551.00,25553.00,0.00,0.00,0.00,0.00,170.00,0.00,1342021.00,615934.00,90.91,362101.00,91.87,51528.00,115.85,21739.00,117.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1051302.00,93.00,,16-Jun-18,14-Jun-18,24,1019727.00,562971.00,80649.00,47223.00,0.00,0.00,0.00,0.00,0.00,0.00,1710570.00,950611.00,75.75,460632.00,78.81,60406.00,114.51,41851.00,92.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1513500.00,78.68
22-Jun-19,18-Jun-19,25,1053879.00,619869.00,72209.00,30943.00,0.00,0.00,0.00,0.00,508.00,0.00,1777408.00,669505.00,89.33,311468.00,92.00,69251.00,114.94,21512.00,112.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,508.00,120.00,1072244.00,92.25,,23-Jun-18,21-Jun-18,25,1100394.00,615572.00,68993.30,56453.00,0.00,0.00,0.00,0.00,0.00,0.00,1841412.30,920048.00,75.00,551628.00,76.92,53273.00,120.12,50037.00,94.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1574986.00,77.82
29-Jun-19,27-Jun-19,26,1118642.00,636524.00,70068.00,33472.00,0.00,0.00,0.00,0.00,169.00,0.00,1858875.00,908871.00,85.26,369332.00,86.90,61613.00,112.02,21755.00,110.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1361571.00,87.32,,30-Jun-18,28-Jun-18,26,1167172.00,596420.00,91729.00,54942.00,0.00,0.00,0.00,0.00,0.00,0.00,1910263.00,963343.00,74.43,534853.00,78.87,79530.00,111.79,47131.00,94.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1624857.00,78.32
6-Jul-19,4-Jul-19,27,1309012.00,750244.00,67683.40,39193.00,0.00,0.00,0.00,0.00,0.00,0.00,2166132.40,911913.00,82.43,332686.00,85.25,58895.60,111.37,26999.00,110.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1330493.60,84.99,,7-Jul-18,5-Jul-18,27,1140938.00,564953.00,85732.30,50477.00,0.00,0.00,0.00,0.00,0.00,0.00,1842100.30,1001045.00,75.50,473695.00,79.57,79304.30,107.81,43884.00,92.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1597928.30,78.77
13-Jul-19,11-Jul-19,28,1282431.00,695116.00,88484.00,41001.00,0.00,0.00,0.00,0.00,168.00,0.00,2107200.00,972228.00,77.58,531614.00,76.33,73911.00,106.87,34221.00,105.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1611974.00,79.10,,14-Jul-18,12-Jul-18,28,1000832.00,475994.00,92405.00,52512.00,0.00,0.00,0.00,0.00,0.00,0.00,1621743.00,899850.00,77.75,448490.00,83.10,86225.00,110.79,45591.00,94.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1480156.00,81.80
20-Jul-19,18-Jul-19,29,1264397.00,697823.00,76271.00,46195.00,0.00,0.00,0.00,0.00,0.00,0.00,2084686.00,1190454.00,77.78,591458.00,76.18,66391.00,109.99,37382.00,102.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1885685.00,78.90,,21-Jul-18,19-Jul-18,29,1182998.00,562421.00,76640.00,54871.00,0.00,0.00,0.00,0.00,0.00,0.00,1876930.00,1050211.00,78.99,516970.00,82.64,71883.00,115.34,43520.00,95.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1682584.00,82.09
27-Jul-19,25-Jul-19,30,1197382.00,583755.00,72716.00,44848.00,0.00,0.00,0.00,0.00,167.00,0.00,1898868.00,1136427.00,78.65,545389.00,79.56,53519.00,111.09,33613.00,104.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1768948.00,80.39,,28-Jul-18,26-Jul-18,30,1000223.00,461273.00,73656.00,48239.00,0.00,0.00,0.00,0.00,0.00,0.00,1583391.00,907006.00,78.97,430394.00,86.79,63065.00,106.55,34116.00,101.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1434581.00,83.06
3-Aug-19,1-Aug-19,31,1062446.00,497702.00,73240.00,41407.00,0.00,0.00,0.00,0.00,0.00,0.00,1674795.00,974372.00,78.08,389564.00,79.25,62329.00,109.83,35841.00,100.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1462106.00,80.29,,4-Aug-18,2-Aug-18,31,946328.00,442842.00,75508.00,44848.00,0.00,0.00,0.00,0.00,0.00,0.00,1509526.00,842684.00,79.87,428857.00,90.72,56733.00,109.59,31741.00,95.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1360015.00,84.90
10-Aug-19,8-Aug-19,32,1014353.00,500509.00,61476.00,40847.00,0.00,0.00,0.00,0.00,0.00,0.00,1617185.00,906190.00,79.54,345308.00,78.00,48372.00,110.95,31227.00,100.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1331097.00,80.78,,11-Aug-18,9-Aug-18,32,945830.00,465233.00,77681.00,50735.00,0.00,0.00,0.00,0.00,0.00,0.00,1539479.00,825343.00,80.86,437200.00,93.89,56345.00,109.02,41487.00,99.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1360375.00,86.79
17-Aug-19,16-Aug-19,33,833330.00,413555.00,55218.00,32509.00,0.00,0.00,0.00,0.00,166.00,0.00,1334778.00,713185.00,80.05,347202.00,79.29,41313.00,108.78,24429.00,105.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126129.00,81.42,,18-Aug-18,16-Aug-18,33,933701.00,405088.00,83070.00,51135.00,0.00,0.00,0.00,0.00,0.00,0.00,1472994.00,868172.00,82.84,377636.00,95.23,66249.00,108.69,39619.00,95.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1351676.00,87.96
24-Aug-19,22-Aug-19,34,666740.00,327417.00,47475.00,33615.00,0.00,0.00,0.00,0.00,684.00,0.00,1075931.00,583511.00,81.44,254621.00,81.15,42554.00,106.97,25575.00,100.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,684.00,116.24,0.00,0.00,906945.00,83.11,,25-Aug-18,23-Aug-18,34,831284.00,388689.00,71799.00,45060.00,0.00,0.00,0.00,0.00,0.00,0.00,1336832.00,796882.00,87.54,376901.00,99.64,63562.00,115.21,38334.00,93.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275679.00,92.67
31-Aug-19,29-Aug-19,35,733378.00,344374.00,53238.00,35526.00,0.00,0.00,0.00,0.00,0.00,0.00,1166516.00,633661.00,81.21,308369.00,82.09,46307.00,106.12,28631.00,106.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1016968.00,83.33,,1-Sep-18,30-Aug-18,35,847344.00,400177.00,71081.00,40914.00,0.00,0.00,0.00,0.00,0.00,0.00,1359516.00,747962.00,89.76,353986.00,101.93,64326.00,120.25,39080.00,102.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1205354.00,95.36
7-Sep-19,5-Sep-19,36,698904.00,336197.00,49023.00,37591.00,0.00,0.00,0.00,0.00,165.00,0.00,1121880.00,573678.00,80.91,293497.00,83.41,42461.00,107.97,32324.00,107.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,110.00,0.00,0.00,942125.00,83.81,,8-Sep-18,6-Sep-18,36,860049.00,420865.00,67961.00,41863.00,0.00,0.00,0.00,0.00,0.00,0.00,1390738.00,768090.00,89.58,398535.00,102.34,55296.00,113.36,35869.00,105.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1257790.00,95.11
14-Sep-19,12-Sep-19,37,644818.00,291952.00,47609.00,27871.00,0.00,0.00,0.00,0.00,0.00,0.00,1012250.00,589280.00,83.15,271037.00,85.82,41403.00,113.74,23038.00,104.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,924758.00,85.82,,15-Sep-18,14-Sep-18,37,901853.00,432004.00,65677.00,48706.00,0.00,0.00,0.00,0.00,0.00,0.00,1448240.00,749547.00,89.97,408588.00,103.17,59794.00,114.70,43556.00,105.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1261485.00,95.97
21-Sep-19,19-Sep-19,38,729394.00,327848.00,60753.00,36003.00,0.00,0.00,0.00,0.00,0.00,0.00,1153998.00,577762.00,82.68,305105.00,87.86,50629.00,108.85,30548.00,102.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,964044.00,86.31,,22-Sep-18,20-Sep-18,38,869583.00,423596.00,61657.00,45114.00,0.00,0.00,0.00,0.00,0.00,0.00,1399950.00,778584.00,90.08,387608.00,104.04,55556.00,116.67,41505.00,103.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1263253.00,95.98
28-Sep-19,26-Sep-19,39,769995.00,336375.00,57497.00,32891.00,0.00,0.00,0.00,0.00,0.00,0.00,1196758.00,682406.00,84.51,304918.00,89.68,52530.00,110.18,24193.00,106.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1064047.00,87.76,,29-Sep-18,27-Sep-18,39,820860.00,367219.00,59560.00,39617.00,0.00,0.00,0.00,0.00,0.00,0.00,1287256.00,698585.00,89.12,338809.00,104.61,51693.00,115.90,35491.00,109.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1124578.00,95.67
