,Siliguri Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siliguri Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-18,14-Feb-18,7,4469189.80,440990.10,1042.00,0.00,0.00,0.00,0.00,0.00,4588.00,0.00,4915809.90,3316371.70,101.56,391698.50,109.79,1042.00,235.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898.00,50.00,0.00,0.00,3710010.20,102.46,,18-Feb-17,15-Feb-17,7,2044815.90,168159.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2212975.10,1562389.70,106.39,162454.80,104.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1724844.50,106.19
24-Feb-18,21-Feb-18,8,2608792.80,296028.50,521.00,0.00,0.00,0.00,0.00,0.00,3092.00,0.00,2908434.30,1816526.60,95.45,244645.90,104.21,271.00,191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096.00,63.82,0.00,0.00,2062539.50,96.48,,25-Feb-17,,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3-Mar-18,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,4-Mar-17,1-Mar-17,9,1511707.40,115009.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1626716.50,1258582.10,101.56,110231.90,105.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1368814.00,101.86
10-Mar-18,7-Mar-18,10,1510513.70,100866.20,918.00,0.00,0.00,0.00,0.00,0.00,3086.00,0.00,1615383.90,1194341.10,91.52,92144.10,108.27,292.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1196.00,47.00,0.00,0.00,1287973.20,92.69,,11-Mar-17,,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17-Mar-18,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18-Mar-17,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24-Mar-18,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,25-Mar-17,22-Mar-17,12,598934.20,27530.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,626464.40,512425.90,97.15,27530.20,108.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,539956.10,97.73
31-Mar-18,27-Mar-18,13,858526.60,64609.60,0.00,0.00,0.00,0.00,0.00,0.00,1694.00,0.00,924830.20,640040.10,93.13,58092.90,104.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1694.00,53.65,0.00,0.00,699827.00,93.98,,1-Apr-17,29-Mar-17,13,1037193.40,72458.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109651.50,668551.80,120.31,65766.70,120.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,734318.50,120.34
7-Apr-18,4-Apr-18,14,901428.70,75359.70,622.00,0.00,0.00,0.00,0.00,0.00,1692.00,0.00,979102.40,574140.90,165.78,56504.30,157.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.00,69.00,0.00,0.00,631141.20,165.00,,8-Apr-17,5-Apr-17,14,774657.60,60689.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,835347.00,461160.40,144.77,54814.30,140.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515974.70,144.27
14-Apr-18,11-Apr-18,15,1723127.90,175495.00,238.00,0.00,0.00,0.00,0.00,0.00,1196.00,0.00,1900056.90,1154378.10,160.80,134275.90,147.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1288654.00,159.42,,15-Apr-17,12-Apr-17,15,1530019.34,132264.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1662283.54,894910.08,143.58,110069.90,140.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1004979.98,143.20
21-Apr-18,18-Apr-18,16,2190208.10,240367.80,271.00,0.00,0.00,0.00,0.00,0.00,596.00,0.00,2431442.90,1514683.80,153.00,185788.20,148.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.00,47.00,0.00,0.00,1701068.00,152.46,,22-Apr-17,19-Apr-17,16,2095339.15,221659.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2316998.55,1408710.75,137.78,170760.40,132.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1579471.15,137.23
28-Apr-18,25-Apr-18,17,2244495.20,268459.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2512954.80,1532960.20,145.34,211820.10,136.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1744780.30,144.21,,29-Apr-17,26-Apr-17,17,1706040.14,259079.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1965119.14,1196710.94,141.29,174157.60,129.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1370868.54,139.83
5-May-18,2-May-18,18,1963147.00,263064.80,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2226449.80,1284271.80,135.02,186531.30,133.77,238.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1471041.10,134.89,,6-May-17,3-May-17,18,1809788.86,244507.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2054295.96,1186798.96,139.44,171285.90,129.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1358084.86,138.16
12-May-18,10-May-18,19,1595585.20,185924.00,238.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1781747.20,1181047.60,133.84,154675.60,136.76,238.00,291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335961.20,134.20,,13-May-17,11-May-17,19,1567977.10,204680.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1772658.00,1174000.70,142.29,157438.40,131.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1331439.10,140.96
19-May-18,16-May-18,20,1453348.20,180831.20,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1634441.40,1116039.40,143.22,145908.90,140.25,262.00,268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1262210.30,142.90,,20-May-17,17-May-17,20,1729971.70,246616.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1976587.80,1282269.80,145.51,191190.80,128.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1473460.60,143.32
26-May-18,23-May-18,21,1502929.60,176110.10,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1679301.70,1251064.00,149.13,146380.10,148.93,262.00,322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1397706.10,149.14,,27-May-17,24-May-17,21,1878615.50,208984.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2087600.10,1427079.40,136.33,175124.30,129.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1602203.70,135.55
2-Jun-18,30-May-18,22,2124520.80,204594.80,328.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2329443.60,1881647.20,150.89,185572.00,156.64,328.00,303.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2067547.20,151.43,,3-Jun-17,31-May-17,22,2231286.50,257346.20,0.00,0.00,0.00,0.00,0.00,0.00,1324.00,0.00,2489956.70,1724451.70,133.37,212763.80,128.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1324.00,70.04,0.00,0.00,1938539.50,132.84
9-Jun-18,6-Jun-18,23,2352799.20,268720.10,521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2622040.30,1905160.20,145.64,235877.50,143.86,208.00,261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2141245.70,145.45,,10-Jun-17,7-Jun-17,23,2434216.60,312312.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2746528.70,1788487.05,139.37,249384.20,130.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2037871.25,138.24
16-Jun-18,13-Jun-18,24,2878960.60,355942.10,769.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3235671.70,2351364.60,143.62,309901.30,142.58,769.00,273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2662034.90,143.53,,17-Jun-17,14-Jun-17,24,2819794.60,365980.10,326.00,0.00,0.00,0.00,0.00,0.00,768.00,0.00,3186868.70,2008530.30,146.74,286146.60,128.70,326.00,216.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768.00,63.00,0.00,0.00,2295770.90,144.47
23-Jun-18,20-Jun-18,25,2432934.40,315926.20,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2749360.60,1894571.60,150.09,282992.00,142.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2177563.60,149.15,,24-Jun-17,21-Jun-17,25,2762170.50,371325.20,0.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,3133993.70,1799795.10,142.59,296495.20,131.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,66.00,0.00,0.00,2096788.30,140.96
30-Jun-18,27-Jun-18,26,2401492.00,352360.90,626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2754478.90,1897950.40,151.21,301694.60,145.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2199645.00,150.39,,1-Jul-17,28-Jun-17,26,3301750.15,400100.30,0.00,0.00,0.00,0.00,0.00,0.00,1170.00,0.00,3703020.45,2135938.85,136.47,303800.00,129.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1170.00,58.86,0.00,0.00,2440908.85,135.55
7-Jul-18,4-Jul-18,27,2985005.69,370634.50,685.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3356325.19,2404010.95,147.02,334602.10,144.28,685.00,252.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2739298.05,146.71,,8-Jul-17,6-Jul-17,27,3413287.90,392486.80,441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3806215.70,2399245.20,132.47,332020.70,133.45,441.00,114.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2731706.90,132.59
14-Jul-18,11-Jul-18,28,3029644.40,391080.10,683.00,0.00,0.00,0.00,0.00,0.00,1198.00,0.00,3422605.50,2457700.40,144.52,355080.60,147.26,683.00,245.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2813464.00,144.89,,15-Jul-17,13-Jul-17,28,4103078.80,466323.10,0.00,0.00,0.00,0.00,0.00,0.00,1696.00,0.00,4571097.90,3073022.10,132.91,400994.00,131.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.00,60.52,0.00,0.00,3475712.10,132.72
21-Jul-18,18-Jul-18,29,3385881.00,455974.80,622.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3842477.80,2749877.00,146.17,403488.80,147.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3153365.80,146.36,,22-Jul-17,19-Jul-17,29,4411159.90,527281.20,0.00,0.00,0.00,0.00,0.00,0.00,1198.00,0.00,4939639.10,2898683.50,129.17,425132.60,130.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3323816.10,129.39
28-Jul-18,25-Jul-18,30,3595881.10,498120.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4094001.50,2821709.20,144.95,427622.10,145.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3249331.30,145.01,,29-Jul-17,26-Jul-17,30,4130130.50,440904.90,0.00,0.00,0.00,0.00,0.00,0.00,3040.00,0.00,4574075.40,2954121.40,126.59,377088.00,124.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1317.00,108.55,0.00,0.00,3332526.40,126.40
4-Aug-18,1-Aug-18,31,3655259.30,483800.70,416.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4139476.00,2808972.00,142.56,411947.10,143.15,198.00,201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3221117.10,142.64,,5-Aug-17,2-Aug-17,31,4046279.30,508514.10,0.00,0.00,0.00,0.00,0.00,0.00,1985.00,0.00,4556778.40,2961662.00,127.64,404040.10,127.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1985.00,74.88,0.00,0.00,3367687.10,127.61
11-Aug-18,8-Aug-18,32,3834942.50,520813.80,618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4356374.30,3137950.50,139.96,461333.50,140.11,618.00,217.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3599902.00,139.99,,12-Aug-17,9-Aug-17,32,4464516.70,499278.30,0.00,0.00,0.00,0.00,0.00,0.00,3192.00,0.00,4966987.00,3243008.90,124.14,420994.90,125.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798.00,57.00,0.00,0.00,3664801.80,124.31
18-Aug-18,16-Aug-18,33,3887429.60,485630.60,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4373344.20,3134646.80,138.59,433951.00,140.91,284.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3568881.80,138.88,,19-Aug-17,16-Aug-17,33,4212500.50,515669.70,0.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4728668.20,2815279.90,126.27,440752.10,126.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,66.00,0.00,0.00,3256530.00,126.24
25-Aug-18,23-Aug-18,34,3844415.40,517238.40,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4361869.80,3022899.00,137.34,463537.10,140.38,216.00,231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3486652.10,137.75,,26-Aug-17,23-Aug-17,34,4103609.30,488095.00,0.00,0.00,0.00,0.00,0.00,0.00,538.00,0.00,4592242.30,3107682.50,123.99,421363.40,127.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3529045.90,124.43
1-Sep-18,29-Aug-18,35,3829454.80,512599.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4342053.80,3008779.20,139.04,428610.70,137.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3437389.90,138.80,,2-Sep-17,30-Aug-17,35,4313274.00,529282.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4842556.80,3126523.80,124.21,442852.70,127.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3569376.50,124.67
8-Sep-18,5-Sep-18,36,3862159.85,489839.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4351999.75,2958618.85,141.16,397769.80,134.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3356388.65,140.40,,9-Sep-17,6-Sep-17,36,4304436.90,493589.40,0.00,0.00,0.00,0.00,0.00,0.00,3344.00,0.00,4801370.30,3170494.40,123.39,444364.60,129.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,748.00,55.00,0.00,0.00,3615607.00,124.17
15-Sep-18,13-Sep-18,37,3873494.60,452118.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4325612.70,3034928.20,138.55,369671.70,137.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3404599.90,138.42,,16-Sep-17,13-Sep-17,37,4246306.20,488281.40,188.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4735273.60,3467965.40,125.86,436240.80,133.63,188.00,304.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,67.00,0.00,0.00,3904892.20,126.73
22-Sep-18,19-Sep-18,38,3957920.10,433179.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4391100.00,3062212.70,133.89,362235.80,139.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3424448.50,134.49,,23-Sep-17,21-Sep-17,38,4560231.80,481848.70,0.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,5042578.50,3725311.20,126.44,436150.20,135.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,78.00,0.00,0.00,4161959.40,127.38
29-Sep-18,26-Sep-18,39,3867289.00,498178.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4365467.40,2880070.20,131.72,398801.70,133.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3278871.90,131.94,,30-Sep-17,,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6-Oct-18,3-Oct-18,40,3806644.40,475553.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4282198.00,3148180.80,134.79,424714.70,136.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3572895.50,135.01,,7-Oct-17,4-Oct-17,40,4333194.30,475536.80,198.00,0.00,0.00,0.00,0.00,0.00,498.00,0.00,4809427.10,3320216.10,126.71,432087.00,130.94,198.00,301.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.00,70.00,0.00,0.00,3752999.10,127.20
