,Cochin Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cochin Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-19,12-Feb-19,7,64533.00,886475.60,153141.00,7779.00,0.00,0.00,0.00,0.00,0.00,0.00,1111928.60,44901.00,92.99,696897.10,126.10,121476.00,165.62,6961.00,102.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,870235.10,129.72,,17-Feb-18,13-Feb-18,7,42849.00,738635.20,122112.00,4294.00,0.00,0.00,0.00,0.00,0.00,0.00,907890.20,34467.00,88.16,615141.40,123.17,63447.00,143.58,3306.00,84.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716361.40,123.12
23-Feb-19,19-Feb-19,8,70766.00,952565.00,169832.70,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,1207179.70,50588.00,92.03,715784.00,125.02,135805.00,151.32,12582.00,98.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914759.00,126.74,,24-Feb-18,20-Feb-18,8,40020.00,768776.10,160594.00,11629.00,0.00,0.00,0.00,0.00,0.00,0.00,981019.10,30553.00,86.60,658593.80,122.73,95159.00,139.85,9274.00,83.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793579.80,122.94
2-Mar-19,26-Feb-19,9,62543.00,890622.40,122509.15,7847.00,0.00,0.00,0.00,0.00,0.00,0.00,1083521.55,54328.00,93.28,792781.00,124.67,105647.00,157.43,7109.00,95.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,959865.00,126.29,,3-Mar-18,27-Feb-18,9,45576.00,847439.00,147957.60,3371.00,0.00,0.00,0.00,0.00,0.00,0.00,1044343.60,42352.00,93.30,765024.00,122.40,105329.00,137.17,3371.00,80.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,916076.00,122.60
9-Mar-19,5-Mar-19,10,53522.00,832780.80,148004.00,9541.00,0.00,0.00,0.00,0.00,0.00,0.00,1043847.80,44469.00,97.20,721591.70,123.67,119058.00,162.14,8253.00,92.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,893371.70,127.19,,10-Mar-18,6-Mar-18,10,58204.00,823182.50,116209.60,7924.00,0.00,0.00,0.00,0.00,0.00,0.00,1005520.10,48518.00,91.91,762080.50,123.49,89762.00,147.61,4920.00,87.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905280.50,123.99
16-Mar-19,12-Mar-19,11,49003.00,845454.50,143216.90,5705.00,0.00,0.00,0.00,0.00,0.00,0.00,1043379.40,45363.00,97.78,712354.30,123.76,102141.90,168.85,2938.00,98.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,862797.20,127.64,,17-Mar-18,13-Mar-18,11,63702.00,798888.00,118506.00,10633.00,0.00,0.00,0.00,0.00,0.00,0.00,991729.00,47319.00,89.13,751179.00,125.69,100493.00,152.57,8517.00,90.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,907508.00,126.43
23-Mar-19,19-Mar-19,12,48463.00,836439.05,102928.25,2918.00,0.00,0.00,0.00,0.00,0.00,0.00,990748.30,42920.00,97.58,682717.05,124.14,92468.25,173.05,2918.00,102.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,821023.30,128.18,,24-Mar-18,20-Mar-18,12,51640.00,925325.20,117155.00,6296.00,0.00,0.00,0.00,0.00,0.00,0.00,1100416.20,42239.00,91.59,873825.60,126.53,98906.00,154.65,6296.00,95.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021266.60,127.62
30-Mar-19,26-Mar-19,13,45647.00,964607.40,83763.00,12002.00,18750.00,4963.00,0.00,0.00,0.00,0.00,1129732.40,39887.00,96.45,828238.40,123.25,68905.00,168.32,10718.00,99.61,13071.00,169.26,1950.00,122.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,949698.40,125.13,,31-Mar-18,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6-Apr-19,2-Apr-19,14,32131.00,728320.20,96153.00,1288.00,0.00,0.00,0.00,0.00,0.00,0.00,857892.20,19729.00,97.92,657310.40,123.01,73404.00,176.45,1288.00,101.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751731.40,127.54,,7-Apr-18,3-Apr-18,14,67188.80,863011.40,82470.00,5632.00,0.00,0.00,0.00,0.00,0.00,0.00,1018302.20,50484.80,94.87,755564.50,124.71,64271.00,148.30,5186.00,88.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,875506.30,124.51
13-Apr-19,9-Apr-19,15,46826.00,779153.00,123732.30,8764.00,0.00,0.00,0.00,0.00,0.00,0.00,958475.30,41758.00,99.37,723724.30,125.18,90395.30,169.70,6980.00,99.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,862857.60,128.38,,14-Apr-18,10-Apr-18,15,62435.50,789242.70,77402.00,3372.00,0.00,0.00,0.00,0.00,0.00,0.00,932452.20,51198.50,96.45,690901.80,123.69,50956.00,157.79,3372.00,101.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796428.30,124.02
20-Apr-19,16-Apr-19,16,41534.67,824026.87,101216.10,7351.33,0.00,0.00,0.00,0.00,0.00,0.00,974128.97,33791.33,97.91,736424.37,123.81,77568.10,171.49,6328.67,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,854112.47,0.00,,21-Apr-18,17-Apr-18,16,67681.80,1038638.90,153176.00,3674.00,22403.00,7523.00,0.00,0.00,0.00,0.00,1293096.70,43798.00,92.99,948058.10,122.60,124852.00,155.74,3674.00,100.40,18242.00,173.57,5733.00,141.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126115.10,125.15
27-Apr-19,22-Apr-19,17,38416.00,889121.70,173269.00,12737.00,0.00,0.00,0.00,0.00,0.00,0.00,1113543.70,24520.00,95.32,780405.15,125.11,112742.00,165.74,5088.00,97.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,922755.15,129.13,,28-Apr-18,24-Apr-18,17,68462.00,1047469.20,151601.00,11679.00,0.00,0.00,0.00,0.00,0.00,0.00,1279211.20,46679.00,92.70,879569.40,120.87,134875.00,147.97,6821.00,96.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1067944.40,122.91
4-May-19,30-Apr-19,18,41708.00,782582.00,138824.00,8507.00,0.00,0.00,0.00,0.00,0.00,0.00,971621.00,22066.00,96.42,714314.00,125.56,111432.00,164.88,6904.00,100.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,854716.00,129.73,,5-May-18,3-May-18,18,60159.00,932042.90,146517.00,9073.60,0.00,0.00,0.00,0.00,0.00,0.00,1147792.50,44433.00,88.94,824783.60,122.27,122859.00,153.76,7047.60,100.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,999123.20,124.50
11-May-19,7-May-19,19,30793.00,932192.10,174908.00,12606.00,0.00,0.00,0.00,0.00,0.00,0.00,1150499.10,26593.00,97.53,847070.30,124.00,118430.00,163.91,9085.00,101.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1001178.30,127.82,,12-May-18,9-May-18,19,58654.00,1063249.00,195193.00,11270.00,0.00,0.00,0.00,0.00,0.00,0.00,1328366.00,37387.00,80.38,845775.40,117.60,147094.00,153.64,9290.00,95.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1039546.40,121.16
18-May-19,14-May-19,20,42315.00,788717.50,123375.00,7420.00,0.00,0.00,0.00,0.00,0.00,0.00,961827.50,37608.00,97.29,690549.50,124.53,92202.00,164.30,4460.00,100.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,824819.50,127.60,,19-May-18,15-May-18,20,68795.00,1135376.90,212155.00,7990.00,0.00,0.00,0.00,0.00,0.00,0.00,1424316.90,52711.00,80.20,935687.40,115.05,176776.00,151.66,6979.00,86.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1172153.40,118.83
25-May-19,21-May-19,21,34488.00,759995.10,123116.00,11398.00,0.00,0.00,0.00,0.00,0.00,0.00,928997.10,25859.00,97.47,638364.10,123.95,90315.00,164.61,3674.00,97.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,758212.10,127.76,,26-May-18,22-May-18,21,67445.00,1077297.20,177451.40,13825.00,0.00,0.00,0.00,0.00,0.00,0.00,1336018.60,38055.00,79.29,849386.70,112.94,129130.80,150.87,13429.00,91.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1030001.50,116.17
1-Jun-19,28-May-19,22,27697.00,900659.00,140970.00,10602.00,0.00,0.00,0.00,0.00,0.00,0.00,1079928.00,18698.00,96.37,753688.00,123.62,107798.00,167.13,3870.00,94.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,884054.00,128.23,,2-Jun-18,29-May-18,22,56999.00,1095604.30,212157.00,14533.00,0.00,0.00,0.00,0.00,0.00,0.00,1379293.30,40073.00,79.88,971147.50,112.70,151631.00,148.16,11765.00,86.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1174616.50,115.90
8-Jun-19,4-Jun-19,23,36630.00,981409.40,183859.00,13518.00,0.00,0.00,0.00,0.00,0.00,0.00,1215416.40,29072.00,94.08,761263.80,121.25,133558.00,166.75,3602.00,91.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,927495.80,126.83,,9-Jun-18,5-Jun-18,23,51791.00,1050130.90,226163.00,11435.00,0.00,0.00,0.00,0.00,0.00,0.00,1339519.90,32174.00,81.20,882917.50,114.13,189116.00,153.49,3910.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1108117.50,119.77
15-Jun-19,11-Jun-19,24,36211.00,1020517.80,190890.00,15126.00,0.00,0.00,0.00,0.00,0.00,0.00,1262744.80,22800.00,91.18,821332.10,117.23,121624.00,169.62,3045.00,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,968801.10,123.12,,16-Jun-18,12-Jun-18,24,59856.00,1077678.80,218703.00,14324.00,0.00,0.00,0.00,0.00,0.00,0.00,1370561.80,22287.00,80.11,898360.20,113.91,162590.00,156.46,13136.00,93.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096373.20,119.29
22-Jun-19,18-Jun-19,25,41942.00,1215762.20,254515.00,16876.00,0.00,0.00,0.00,0.00,0.00,0.00,1529095.20,31263.00,88.77,944765.00,114.84,152099.00,163.63,6017.00,94.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1134144.00,120.55,,23-Jun-18,19-Jun-18,25,58566.00,1192592.40,205333.00,16535.00,0.00,0.00,0.00,0.00,0.00,0.00,1473026.40,26470.00,81.44,967282.70,113.53,153894.00,147.77,12200.00,93.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159846.70,117.13
29-Jun-19,25-Jun-19,26,33991.00,1110380.30,273747.00,19214.00,0.00,0.00,0.00,0.00,0.00,0.00,1437332.30,20968.00,87.49,875227.10,113.43,116749.00,152.39,5666.00,92.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1018610.10,117.25,,30-Jun-18,26-Jun-18,26,46292.00,1115220.10,214725.00,14630.00,0.00,0.00,0.00,0.00,0.00,0.00,1390867.10,34092.00,82.13,945605.00,112.12,156206.00,145.70,9478.00,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1145381.00,115.65
6-Jul-19,2-Jul-19,27,42612.00,1145040.00,223269.00,9500.00,0.00,0.00,0.00,0.00,0.00,0.00,1420421.00,25389.00,86.40,817516.00,112.10,120745.00,153.17,3459.00,90.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,967109.00,116.48,,7-Jul-18,3-Jul-18,27,48799.00,1052145.40,164963.00,12122.00,0.00,0.00,0.00,0.00,0.00,0.00,1278029.40,24620.00,83.37,860468.40,112.50,120457.00,144.02,10171.00,92.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1015716.40,115.33
13-Jul-19,9-Jul-19,28,37106.00,1123904.30,246008.00,9603.00,0.00,0.00,0.00,0.00,0.00,0.00,1416621.30,26203.00,85.25,810614.50,109.97,101598.00,149.92,6931.00,93.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945346.50,113.45,,14-Jul-18,10-Jul-18,28,58347.00,1011485.00,226028.00,16577.00,0.00,0.00,0.00,0.00,0.00,0.00,1312437.00,40587.00,77.47,899967.90,113.41,148548.00,143.70,11768.00,88.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1100870.90,115.91
20-Jul-19,16-Jul-19,29,41259.00,1115664.90,228645.00,13002.00,0.00,0.00,0.00,0.00,0.00,0.00,1398570.90,32607.00,82.20,866230.20,108.63,130445.00,146.43,9392.00,93.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1038674.20,112.41,,21-Jul-18,18-Jul-18,29,45695.00,968775.90,211493.00,22788.00,0.00,0.00,0.00,0.00,0.00,0.00,1248751.90,34939.00,80.54,897483.20,112.94,142508.00,139.78,11662.00,81.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1086592.20,115.07
27-Jul-19,23-Jul-19,30,45702.00,1029014.80,183666.00,10686.00,0.00,0.00,0.00,0.00,0.00,0.00,1269068.80,33746.00,80.96,750916.90,110.74,107767.00,157.69,7815.00,97.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900244.90,115.13,,28-Jul-18,25-Jul-18,30,34257.00,887928.30,224284.00,15804.00,0.00,0.00,0.00,0.00,0.00,0.00,1162273.30,29615.00,81.50,812589.40,119.98,138591.00,135.78,2444.00,82.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,983239.40,120.95
3-Aug-19,30-Jul-19,31,43815.00,1055935.40,192379.00,13392.00,0.00,0.00,0.00,0.00,0.00,0.00,1305521.40,31993.00,81.47,851969.50,110.76,111508.00,143.09,12354.00,86.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1007824.50,113.10,,4-Aug-18,31-Jul-18,31,51285.00,883084.20,188130.00,15555.00,0.00,0.00,0.00,0.00,0.00,0.00,1138054.20,35861.00,77.46,737550.70,121.39,120633.00,138.65,5670.00,86.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,899714.70,121.73
10-Aug-19,6-Aug-19,32,37678.00,1070225.10,180113.00,4348.00,0.00,0.00,0.00,0.00,0.00,0.00,1292364.10,25676.00,82.43,711949.60,109.49,86955.00,150.65,2564.00,97.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,827144.60,112.94,,11-Aug-18,8-Aug-18,32,30464.00,603784.40,84730.00,5435.00,0.00,0.00,0.00,0.00,0.00,0.00,724413.40,20882.00,84.08,483306.40,125.18,49727.00,146.85,4260.00,85.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558175.40,125.27
17-Aug-19,13-Aug-19,33,50590.00,1145603.50,227044.00,8330.00,0.00,0.00,0.00,0.00,0.00,0.00,1431567.50,31469.00,81.31,584668.80,106.40,131296.00,145.26,5010.00,88.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,752443.80,112.01,,18-Aug-18,14-Aug-18,33,37981.00,829338.40,154758.00,10061.00,0.00,0.00,0.00,0.00,0.00,0.00,1032138.40,31146.00,85.78,782341.70,123.56,87577.00,151.56,7881.00,93.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,908945.70,124.71
24-Aug-19,20-Aug-19,34,45303.00,1066552.10,193886.00,8947.00,0.00,0.00,0.00,0.00,0.00,0.00,1314688.10,35365.00,79.96,676768.00,108.49,83940.00,145.33,3096.00,89.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,799169.00,111.02,,25-Aug-18,,34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Aug-19,27-Aug-19,35,23802.00,838533.70,147033.00,9716.00,0.00,0.00,0.00,0.00,0.00,0.00,1019084.70,22962.00,82.75,647414.00,110.39,68187.00,139.01,4609.00,89.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,743172.00,112.03,,1-Sep-18,28-Aug-18,35,19164.00,741964.50,131389.00,9707.00,0.00,0.00,0.00,0.00,0.00,0.00,902224.50,19164.00,102.40,667840.50,135.50,105267.00,157.22,7563.00,84.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,799834.50,137.09
7-Sep-19,3-Sep-19,36,44754.00,947433.50,146647.00,10813.00,0.00,0.00,0.00,0.00,0.00,0.00,1149647.50,31649.00,81.15,671276.30,109.40,72122.00,134.78,2173.00,91.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,777220.30,110.55,,8-Sep-18,4-Sep-18,36,21413.00,408094.00,110288.00,6384.00,0.00,0.00,0.00,0.00,0.00,0.00,546179.00,17372.00,101.18,317955.00,137.06,76903.00,150.99,5719.00,87.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417949.00,137.46
14-Sep-19,10-Sep-19,37,37953.00,950839.77,162522.00,9825.33,0.00,0.00,0.00,0.00,0.00,0.00,1161140.10,29992.00,81.29,665152.77,109.43,74749.67,139.70,3292.67,90.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15-Sep-18,11-Sep-18,37,34562.00,648541.50,111282.00,5440.00,0.00,0.00,0.00,0.00,0.00,0.00,799825.50,27867.00,96.10,486119.00,134.63,76852.00,159.32,3460.00,92.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594298.00,135.77
21-Sep-19,17-Sep-19,38,35668.00,828120.40,149083.70,6880.00,0.00,0.00,0.00,0.00,0.00,0.00,1019752.10,32728.00,83.67,685518.20,113.24,67870.70,145.62,6132.00,91.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,792248.90,114.62,,22-Sep-18,18-Sep-18,38,38912.00,761598.80,82328.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,883821.80,28573.00,94.91,676802.90,138.99,50752.00,148.80,588.00,105.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756715.90,137.96
28-Sep-19,24-Sep-19,39,20474.00,747184.70,151202.00,12143.00,0.00,0.00,0.00,0.00,0.00,0.00,931003.70,19284.00,86.56,653454.80,116.54,75577.00,155.18,8867.00,94.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,757182.80,119.38,,29-Sep-18,25-Sep-18,39,21645.00,643695.60,93598.00,7828.00,0.00,0.00,0.00,0.00,0.00,0.00,766766.60,17172.00,98.02,472979.90,134.40,62657.00,150.29,6148.00,86.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558956.90,134.54
