,Guwahati Auctions During 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guwahati Auctions During 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-13,19-Feb-13,8,690405.10,296408.00,0.00,0.00,0.00,0.00,0.00,0.00,986813.10,669576.60,124.51,264581.00,115.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,934157.60,121.85,,25-Feb-12,21-Feb-12,8,702991.90,553709.70,85.00,0.00,0.00,0.00,0.00,0.00,1256786.60,587815.90,78.52,444191.70,71.02,85.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1032092.60,75.29
2-Mar-13,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,3-Mar-12,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9-Mar-13,5-Mar-13,10,574205.10,170340.20,7436.30,0.00,0.00,0.00,0.00,0.00,751981.60,528139.90,123.70,135128.00,117.29,5551.50,116.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,668819.40,122.34,,10-Mar-12,5-Mar-12,10,932317.70,489276.80,4430.00,0.00,0.00,0.00,0.00,0.00,1426024.50,708361.90,82.92,340649.30,74.44,4430.00,66.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1053441.20,80.10
16-Mar-13,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17-Mar-12,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-Mar-13,19-Mar-13,12,170999.60,96153.50,7051.20,0.00,0.00,0.00,0.00,0.00,274204.30,126338.30,130.31,76573.40,124.12,7051.20,114.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209962.90,127.53,,24-Mar-12,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Mar-13,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,31-Mar-12,27-Mar-12,13,432969.70,301836.40,4208.00,0.00,0.00,0.00,0.00,0.00,739014.10,374746.50,96.96,229725.80,75.67,4208.00,54.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,608680.30,88.63
6-Apr-13,2-Apr-13,14,127012.00,48366.60,6669.60,0.00,0.00,0.00,0.00,0.00,182048.20,99588.20,133.22,34013.70,127.11,6669.60,91.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140271.50,129.75,,7-Apr-12,3-Apr-12,14,47015.10,34677.73,0.00,0.00,0.00,0.00,0.00,0.00,81692.83,42215.20,132.56,12145.53,135.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54360.73,133.30
13-Apr-13,9-Apr-13,15,164886.60,66791.80,4011.50,0.00,0.00,0.00,0.00,0.00,235689.90,143538.60,158.90,59338.00,154.13,2900.00,209.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205776.60,158.23,,14-Apr-12,41009,15,114081.40,32469.20,4917.40,0.00,0.00,0.00,0.00,0.00,151468.00,95073.20,152.53,28400.10,177.45,4917.40,45.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128390.70,153.93
20-Apr-13,17-Apr-13,16,439008.90,127968.20,13747.70,0.00,0.00,0.00,0.00,0.00,580724.80,311812.80,162.50,116421.50,166.24,13725.20,200.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441959.50,164.65,,21-Apr-12,18-Apr-12,16,394997.50,126930.50,3578.10,0.00,0.00,0.00,0.00,0.00,525506.10,325965.90,145.94,110482.70,130.26,3578.10,146.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440026.70,142.01
27-Apr-13,23-Apr-13,17,785724.50,228337.70,13413.00,0.00,0.00,0.00,0.00,0.00,1027475.20,501713.80,154.78,189664.60,160.25,13413.00,202.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704791.40,157.15,,28-Apr-12,24-Apr-12,17,652391.70,193751.90,9854.20,0.00,0.00,0.00,0.00,0.00,855997.80,524124.70,155.26,161453.90,157.88,9380.20,137.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694958.80,155.62
4-May-13,30-Apr-13,18,1235415.30,416427.90,13435.30,0.00,0.00,0.00,0.00,0.00,1665278.50,768991.90,147.73,343842.30,159.71,12580.20,190.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1125414.40,151.87,,5-May-12,2-May-12,18,859727.50,332100.20,0.00,0.00,0.00,0.00,0.00,0.00,1191827.70,738789.70,157.66,292706.00,159.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031495.70,158.11
11-May-13,7-May-13,19,1496268.70,502785.20,15964.90,0.00,0.00,0.00,0.00,0.00,2015018.80,1044413.40,144.00,400576.60,149.89,8931.60,180.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1453921.60,145.85,,12-May-12,8-May-12,19,960533.70,329254.40,11454.10,0.00,0.00,0.00,0.00,0.00,1301242.20,781682.20,152.95,294783.30,160.86,7212.00,144.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1083677.50,155.05
18-May-13,14-May-13,20,1866472.00,711658.80,21062.30,0.00,0.00,0.00,0.00,0.00,2599193.10,1181747.50,146.40,574878.30,152.25,18940.80,205.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1775566.60,148.92,,19-May-12,15-May-12,20,1264365.75,475032.80,4664.70,0.00,0.00,0.00,0.00,0.00,1744063.25,1082353.22,156.87,414060.30,161.18,4664.70,161.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1501078.22,158.07
25-May-13,21-May-13,21,2258170.80,756554.75,10048.80,0.00,0.00,0.00,0.00,0.00,3024774.35,1531925.70,139.71,626214.50,147.30,9206.00,183.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2167346.20,142.09,,26-May-12,22-May-12,21,1244825.59,504651.10,20174.70,0.00,0.00,0.00,0.00,0.00,1769651.39,1032525.69,158.60,446643.10,164.54,18166.10,159.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1497334.89,160.38
1-Jun-13,28-May-13,22,1820148.20,729177.60,11478.40,0.00,0.00,0.00,0.00,0.00,2560804.20,1300208.70,133.42,629930.40,139.53,11033.70,187.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1941172.80,135.71,,2-Jun-12,29-May-12,22,1363867.30,540229.70,12022.50,0.00,0.00,0.00,0.00,0.00,1916119.50,1149797.00,157.58,488243.80,163.42,11837.00,157.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1649877.80,159.31
8-Jun-13,4-Jun-13,23,2037722.40,769508.50,23020.10,0.00,0.00,0.00,0.00,0.00,2830251.00,1560182.60,137.78,604374.30,141.24,20979.20,191.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2185536.10,139.25,,9-Jun-12,5-Jun-12,23,1561907.30,656819.10,10118.70,0.00,0.00,0.00,0.00,0.00,2228845.10,1316249.30,160.36,608712.90,165.14,10118.70,171.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1935080.90,161.92
15-Jun-13,11-Jun-13,24,1930308.60,697174.10,14401.40,0.00,0.00,0.00,0.00,0.00,2641884.10,1266025.40,139.11,523269.40,146.43,14401.40,205.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1803696.20,141.76,,16-Jun-12,12-Jun-12,24,1850078.00,798256.40,14642.90,0.00,0.00,0.00,0.00,0.00,2662977.30,1464997.10,156.66,687190.40,162.45,14642.90,164.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2166830.40,158.55
22-Jun-13,18-Jun-13,25,1809986.70,726331.60,10133.40,0.00,0.00,0.00,0.00,0.00,2546451.70,1222526.90,141.14,477508.70,147.54,10133.40,204.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1710169.00,143.30,,23-Jun-12,19-Jun-12,25,1860018.30,843025.40,18886.20,0.00,0.00,0.00,0.00,0.00,2721929.90,1283404.20,153.88,610034.30,155.89,14485.00,153.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1907923.50,154.52
29-Jun-13,25-Jun-13,26,2090102.40,850020.30,16515.90,0.00,0.00,0.00,0.00,0.00,2956638.60,1627818.40,144.36,698483.00,153.20,14970.60,218.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2341272.00,147.47,,30-Jun-12,26-Jun-12,26,1833880.50,828763.00,15716.60,0.00,0.00,0.00,0.00,0.00,2678360.10,1336774.00,150.79,663903.20,153.49,14257.50,156.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2014934.70,151.72
6-Jul-13,2-Jul-13,27,2757807.50,1107656.90,12926.20,0.00,0.00,0.00,0.00,0.00,3878390.60,1922194.50,147.25,761667.90,153.08,12005.40,202.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2695867.80,149.14,,7-Jul-12,3-Jul-12,27,2385932.30,1039516.60,9822.40,0.00,0.00,0.00,0.00,0.00,3435271.30,1617162.80,146.12,808202.80,154.52,9822.40,146.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2435188.00,148.91
13-Jul-13,9-Jul-13,28,3067888.70,1365549.85,26332.10,0.00,0.00,0.00,0.00,0.00,4459770.65,2066547.50,145.68,1025341.65,149.05,24234.20,192.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3116123.35,147.16,,14-Jul-12,10-Jul-12,28,2657415.70,1175146.70,8367.20,0.00,0.00,0.00,0.00,0.00,3840929.60,1911333.70,140.96,915945.60,148.51,8367.20,164.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2835646.50,143.47
20-Jul-13,16-Jul-13,29,2672443.20,1183254.90,18006.80,0.00,0.00,0.00,0.00,0.00,3873704.90,1792340.60,141.05,977940.10,152.04,16845.40,190.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2787126.10,145.21,,21-Jul-12,17-Jul-12,29,2881567.30,1294157.80,21646.30,0.00,0.00,0.00,0.00,0.00,4197371.40,2290625.70,143.03,955246.20,146.87,21065.20,156.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3266937.10,144.24
27-Jul-13,23-Jul-13,30,3124552.30,1400547.25,13177.40,0.00,0.00,0.00,0.00,0.00,4538276.95,2004454.60,137.28,1063297.30,151.30,12079.80,181.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3079831.70,142.30,,28-Jul-12,24-Jul-12,30,3201542.10,1361683.30,9185.20,237.70,0.00,0.00,0.00,0.00,4572648.30,2570541.80,141.39,1047939.10,144.82,8463.20,157.99,237.70,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3627181.80,142.41
3-Aug-13,30-Jul-13,31,3292846.00,1375972.60,29491.50,0.00,0.00,0.00,0.00,0.00,4698310.10,2237923.80,136.70,1122710.60,149.39,28580.90,164.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3389215.30,141.14,,4-Aug-12,31-Jul-12,31,3120106.30,1423463.80,14705.10,0.00,0.00,0.00,0.00,0.00,4558275.20,2372626.80,141.95,1086482.80,146.82,12323.40,186.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3471433.00,143.63
10-Aug-13,6-Aug-13,32,3213950.50,1305585.00,31787.60,0.00,0.00,0.00,0.00,0.00,4551323.10,2183516.20,135.46,1050294.00,148.22,26209.30,174.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3260019.50,139.88,,11-Aug-12,7-Aug-12,32,2888396.30,1481782.40,10846.40,0.00,0.00,0.00,0.00,0.00,4381025.10,2092110.60,141.21,1231649.80,146.67,10846.40,155.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3334606.80,143.27
17-Aug-13,13-Aug-13,33,3246486.70,1492099.10,33804.60,0.00,0.00,0.00,0.00,0.00,4772390.40,2357279.60,129.83,1170310.80,144.73,31138.50,171.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3558728.90,135.10,,18-Aug-12,14-Aug-12,33,2244475.60,1176304.10,16837.40,0.00,0.00,0.00,0.00,0.00,3437617.10,1780176.00,139.70,943572.10,143.74,16380.00,169.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2740128.10,141.27
24-Aug-13,20-Aug-13,34,3597694.40,1527230.80,36452.80,0.00,0.00,0.00,0.00,0.00,5161378.00,2522209.30,129.09,1155806.70,140.15,33784.00,171.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3711800.00,132.92,,25-Aug-12,21-Aug-12,34,2591793.00,1285558.00,12547.50,0.00,0.00,0.00,0.00,0.00,3889898.50,2074897.60,140.28,1051336.50,145.50,12307.10,180.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3138541.20,142.19
31-Aug-13,27-Aug-13,35,3494357.70,1591516.50,37867.10,0.00,0.00,0.00,0.00,0.00,5123741.30,2703020.70,128.46,1194286.30,140.91,35067.90,179.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3932374.90,132.69,,1-Sep-12,28-Aug-12,35,2755765.30,1095394.80,10635.40,0.00,0.00,0.00,0.00,0.00,3861795.50,2155386.30,137.68,865018.90,142.16,8425.30,187.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3028830.50,139.10
7-Sep-13,3-Sep-13,36,3296475.00,1473208.80,28699.60,0.00,0.00,0.00,0.00,0.00,4798383.40,2687303.80,126.39,1210763.60,135.54,24714.60,178.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3922782.00,129.54,,8-Sep-12,4-Sep-12,36,2536217.60,1156365.30,14579.50,0.00,0.00,0.00,0.00,0.00,3707162.40,1874344.30,138.35,968081.40,140.46,13814.40,179.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2856240.10,139.27
14-Sep-13,10-Sep-13,37,2952718.40,1296806.40,28725.30,0.00,0.00,0.00,0.00,0.00,4278250.10,2411257.90,128.78,1061618.20,136.31,25714.60,181.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3498590.70,131.45,,15-Sep-12,11-Sep-12,37,3222875.90,1437194.70,15342.90,0.00,0.00,0.00,0.00,0.00,4675413.50,2390489.05,135.17,1211451.20,139.20,15104.10,216.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3617044.35,136.86
21-Sep-13,17-Sep-13,38,3033303.00,1472128.70,27994.90,0.00,0.00,0.00,0.00,0.00,4533426.60,2475810.60,129.61,1158029.30,136.64,27630.00,188.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3661469.90,132.28,,22-Sep-12,18-Sep-12,38,2863048.70,1331164.50,18992.90,0.00,0.00,0.00,0.00,0.00,4213206.10,2116602.60,134.21,1086372.80,139.50,16112.60,160.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3219088.00,136.13
28-Sep-13,24-Sep-13,39,3204772.10,1483203.10,31582.70,0.00,0.00,0.00,0.00,0.00,4719557.90,2606895.30,128.11,1185253.80,139.24,26604.80,161.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3818753.90,131.80,,29-Sep-12,25-Sep-12,39,3353006.20,1369301.40,14464.00,0.00,0.00,0.00,0.00,0.00,4736771.60,2445246.80,133.25,1065639.90,139.89,14464.00,162.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3525350.70,135.37
5-Oct-13,1-Oct-13,40,3179135.90,1678922.40,29557.10,0.00,0.00,0.00,0.00,0.00,4887615.40,2572391.20,132.60,1428205.00,140.34,24819.00,187.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4025415.20,135.68,,6-Oct-12,3-Oct-12,40,3419919.50,1236535.90,11451.00,0.00,0.00,0.00,0.00,0.00,4667906.40,2543091.10,131.60,1011866.70,137.37,11116.60,180.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3566074.40,133.39
12-Oct-13,7-Oct-13,41,1626447.00,1102353.60,27291.20,0.00,0.00,0.00,0.00,0.00,2756091.80,1304274.80,131.98,920632.70,144.88,24330.40,162.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2249237.90,137.59,,13-Oct-12,10-Oct-12,41,3427784.60,1380502.70,32315.30,0.00,0.00,0.00,0.00,0.00,4840602.60,2551506.10,129.14,1132522.40,135.13,30237.20,158.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3714265.70,131.21
19-Oct-13,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,20-Oct-12,16-Oct-12,42,3691188.40,1354808.30,17109.90,0.00,0.00,0.00,0.00,0.00,5063106.60,2847342.80,125.77,1149109.70,132.27,17109.90,150.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4013562.40,127.74
26-Oct-13,22-Oct-13,43,4035957.10,1807246.50,35485.00,0.00,0.00,0.00,0.00,0.00,5878688.60,3221073.40,130.59,1352938.80,137.10,30633.00,144.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4604645.20,132.59,,27-Oct-12,,43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-Nov-13,29-Oct-13,44,3951730.60,1685873.90,45837.50,0.00,0.00,0.00,0.00,0.00,5683442.00,2900755.40,129.23,1272754.40,132.13,42007.80,167.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4215517.60,130.49,,3-Nov-12,30-Oct-12,44,3866817.50,1509877.30,19362.00,0.00,0.00,0.00,0.00,0.00,5396056.80,3101354.70,127.56,1123168.60,133.74,17808.60,158.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4242331.90,129.33
9-Nov-13,5-Nov-13,45,3705519.90,1807091.50,42029.70,0.00,0.00,0.00,0.00,0.00,5554641.10,2866201.60,129.47,1429959.70,136.40,32326.80,148.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4328488.10,131.90,,10-Nov-12,7-Nov-12,45,3694681.10,1402647.90,14379.20,0.00,0.00,0.00,0.00,0.00,5111708.20,3003094.50,131.61,1100427.60,130.52,14379.20,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4117901.30,131.40
16-Nov-13,13-Nov-13,46,3214748.40,1430937.00,31005.70,0.00,0.00,0.00,0.00,0.00,4676691.10,2508963.00,129.75,1137405.70,132.33,29775.70,158.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3676144.40,130.78,,17-Nov-12,15-Nov-12,46,1581304.50,620491.90,17989.20,0.00,0.00,0.00,0.00,0.00,2219785.60,1404645.20,134.90,525026.70,136.10,17350.10,142.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1947022.00,135.29
23-Nov-13,19-Nov-13,47,4068482.70,1485875.50,30525.10,0.00,0.00,0.00,0.00,0.00,5584883.30,2903601.70,124.05,1063677.80,131.46,25134.20,164.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3992413.70,126.28,,24-Nov-12,21-Nov-12,47,4024082.10,1584680.50,41451.00,0.00,0.00,0.00,0.00,0.00,5650213.60,3409941.50,132.89,1317371.50,138.95,41451.00,168.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4768764.00,134.87
