,Coimbatore Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coimbatore Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-19,13-Feb-19,7,70422.00,224084.00,15304.00,9196.00,0.00,0.00,0.00,0.00,0.00,0.00,319006.00,40898.00,97.08,153802.00,105.05,10682.00,110.92,6087.00,98.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211469.00,103.63,,17-Feb-18,14-Feb-18,7,75358.00,151219.00,18500.00,13486.00,0.00,0.00,0.00,0.00,0.00,0.00,258563.00,67014.00,100.58,133728.00,111.39,8387.00,82.86,8971.00,71.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218100.00,105.34,,,
23-Feb-19,20-Feb-19,8,65668.00,206642.00,13990.00,11216.00,0.00,0.00,0.00,0.00,0.00,0.00,297516.00,45794.00,97.16,139791.00,105.75,12018.00,125.47,9265.00,101.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206868.00,104.79,,24-Feb-18,21-Feb-18,8,86016.00,165528.00,11507.00,7136.00,0.00,0.00,0.00,0.00,0.00,0.00,270187.00,69794.00,99.18,142021.00,111.12,2984.00,116.49,6392.00,74.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221191.00,106.35,,,
2-Mar-19,27-Feb-19,9,64641.00,207754.00,10022.00,10339.00,0.00,0.00,0.00,0.00,0.00,0.00,292756.00,49239.00,97.66,132138.00,106.24,7503.00,113.58,7071.00,101.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195951.00,104.19,,3-Mar-18,28-Feb-18,9,79564.00,172860.10,13931.00,4942.00,0.00,0.00,0.00,0.00,0.00,0.00,271297.10,70917.00,99.98,149122.70,107.52,9697.00,102.74,4570.00,76.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234306.70,104.44,,,
9-Mar-19,6-Mar-19,10,57260.00,224853.00,9218.00,9481.00,0.00,0.00,0.00,0.00,0.00,0.00,300812.00,44171.00,100.83,173910.00,108.23,8368.00,120.00,7719.00,100.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234168.00,107.00,,10-Mar-18,7-Mar-18,10,94126.00,193607.00,9741.00,7283.00,0.00,0.00,0.00,0.00,0.00,0.00,304757.00,67119.00,96.25,169982.00,107.80,7015.00,101.18,5401.00,70.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249517.00,103.71,,,
16-Mar-19,13-Mar-19,11,81778.00,240157.00,15127.00,16594.00,0.00,0.00,0.00,0.00,0.00,0.00,353656.00,58197.00,100.30,192814.00,110.19,11774.00,122.26,11534.00,99.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274319.00,108.17,,17-Mar-18,14-Mar-18,11,80081.00,196506.00,13113.00,2334.00,0.00,0.00,0.00,0.00,0.00,0.00,292034.00,71291.00,100.53,162004.00,111.01,5369.00,107.79,1939.00,74.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240603.00,107.53,,,
23-Mar-19,20-Mar-19,12,71025.00,225011.00,10325.00,10896.00,0.00,0.00,0.00,0.00,0.00,0.00,317257.00,31314.00,101.33,154082.00,108.67,7290.00,137.51,10628.00,96.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203314.00,107.92,,24-Mar-18,21-Mar-18,12,74025.00,170073.00,3736.00,4121.00,0.00,0.00,0.00,0.00,0.00,0.00,251955.00,71248.00,95.73,161937.00,111.01,2681.00,119.08,4121.00,89.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,239987.00,106.20,,,
30-Mar-19,27-Mar-19,13,93153.00,263721.00,9492.00,7091.00,0.00,0.00,0.00,0.00,0.00,0.00,373457.00,49808.00,101.29,194809.00,112.65,9084.00,102.02,5794.00,96.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259495.00,109.75,,31-Mar-18,28-Mar-18,13,73747.00,185916.00,2857.00,10889.00,0.00,0.00,0.00,0.00,0.00,0.00,273409.00,71869.00,99.86,162544.00,111.60,2544.00,116.07,10611.00,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247568.00,107.53,,,
6-Apr-19,3-Apr-19,14,50474.00,169915.00,9443.00,4734.00,0.00,0.00,0.00,0.00,0.00,0.00,234566.00,34654.00,102.47,137314.00,110.52,9176.00,101.85,4212.00,92.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185356.00,108.17,,7-Apr-18,4-Apr-18,14,82228.00,175281.00,10376.00,2994.00,0.00,0.00,0.00,0.00,0.00,0.00,270879.00,39973.00,97.65,133583.00,110.42,8830.00,101.10,2994.00,83.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185380.00,106.78,,,
13-Apr-19,10-Apr-19,15,73250.00,185895.00,9166.00,3754.00,0.00,0.00,0.00,0.00,0.00,0.00,272065.00,51063.00,104.35,135550.00,111.57,6068.00,117.91,2957.00,96.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195638.00,109.66,,14-Apr-18,11-Apr-18,15,87983.00,214174.00,5580.00,5300.00,0.00,0.00,0.00,0.00,0.00,0.00,313037.00,67120.00,97.11,165284.00,110.60,5422.00,102.31,5300.00,81.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243126.00,106.05,,,
20-Apr-19,17-Apr-19,16,52619.00,172081.00,12889.00,9198.00,0.00,0.00,0.00,0.00,0.00,0.00,246787.00,27337.00,99.94,145373.00,114.03,4351.00,116.91,7841.00,98.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184902.00,111.36,,21-Apr-18,18-Apr-18,16,73750.00,198997.00,9074.00,6569.00,0.00,0.00,0.00,0.00,0.00,0.00,288390.00,49196.00,93.20,166471.00,109.68,8901.00,103.74,6569.00,95.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231137.00,105.55,,,
27-Apr-19,24-Apr-19,17,65947.00,200852.00,13549.00,7317.00,0.00,0.00,0.00,0.00,0.00,0.00,287665.00,56229.00,101.42,145386.00,111.63,5107.00,104.07,6443.00,92.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213165.00,108.18,,28-Apr-18,25-Apr-18,17,104456.00,224139.00,7180.00,9331.00,0.00,0.00,0.00,0.00,0.00,0.00,345106.00,23881.00,87.25,131393.00,107.74,6760.00,103.42,9331.00,86.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,171365.00,103.58,,,
4-May-19,2-May-19,18,69773.00,187094.00,14092.00,7960.00,0.00,0.00,0.00,0.00,0.00,0.00,278919.00,47978.00,100.63,137227.00,114.66,5848.00,109.55,7489.00,95.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198542.00,110.41,,5-May-18,2-May-18,18,124696.00,259984.00,13866.00,13004.00,0.00,0.00,0.00,0.00,0.00,0.00,411550.00,46903.00,91.73,148829.00,105.02,10984.00,99.61,13004.00,87.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219720.00,100.85,,,
11-May-19,8-May-19,19,61744.00,182037.00,10764.00,9299.00,0.00,0.00,0.00,0.00,0.00,0.00,263844.00,49146.00,102.76,144230.00,112.65,6938.00,105.95,8761.00,92.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209075.00,109.24,,12-May-18,9-May-18,19,143320.00,279725.00,7186.00,10620.00,0.00,0.00,0.00,0.00,0.00,0.00,440851.00,93764.00,87.80,186402.00,98.00,7063.00,112.55,10620.00,87.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297849.00,94.76,,,
18-May-19,15-May-19,20,62140.00,187168.00,15137.00,12217.00,0.00,0.00,0.00,0.00,0.00,0.00,276662.00,53469.00,105.48,143498.00,114.36,12331.00,106.29,7914.00,96.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217212.00,111.08,,19-May-18,16-May-18,20,117294.00,250858.00,9317.00,10443.00,0.00,0.00,0.00,0.00,0.00,0.00,387912.00,90597.00,82.15,157579.00,95.37,8548.00,101.41,10443.00,86.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267167.00,90.74,,,
25-May-19,22-May-19,21,61245.00,196187.00,12788.00,10277.00,0.00,0.00,0.00,0.00,0.00,0.00,280497.00,50661.00,104.03,140262.00,111.71,8549.00,102.26,5482.00,92.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204954.00,108.91,,26-May-18,23-May-18,21,117609.00,246823.00,22061.00,8832.00,0.00,0.00,0.00,0.00,0.00,0.00,395325.00,89686.00,88.91,184975.00,95.25,18911.00,107.04,8832.00,83.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302404.00,93.76,,,
1-Jun-19,29-May-19,22,79919.00,235859.00,6388.00,7312.00,0.00,0.00,0.00,0.00,0.00,0.00,329478.00,61308.00,104.56,151436.00,112.50,3148.00,120.12,6603.00,92.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222495.00,109.84,,2-Jun-18,30-May-18,22,104691.00,274080.00,16850.00,5046.00,0.00,0.00,0.00,0.00,0.00,0.00,400667.00,70798.00,89.08,189697.00,92.79,12546.00,111.92,4650.00,84.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,277691.00,92.57,,,
8-Jun-19,6-Jun-19,23,114695.00,291642.00,7418.00,11133.00,0.00,0.00,0.00,0.00,0.00,0.00,424888.00,76295.00,100.78,171457.00,107.64,3917.00,128.35,9081.00,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260750.00,105.51,,9-Jun-18,6-Jun-18,23,108576.00,261553.00,17020.00,10179.00,0.00,0.00,0.00,0.00,0.00,0.00,397328.00,92703.00,88.84,219619.00,92.98,12415.00,109.22,8191.00,84.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332928.00,92.22,,,
15-Jun-19,12-Jun-19,24,109722.00,259376.00,10391.00,8886.00,0.00,0.00,0.00,0.00,0.00,0.00,388375.00,83194.00,100.29,180127.00,103.62,6648.00,108.13,8085.00,93.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278054.00,102.44,,16-Jun-18,13-Jun-18,24,125142.00,258529.00,21721.00,13091.00,0.00,0.00,0.00,0.00,0.00,0.00,418483.00,100217.00,84.88,182268.00,93.55,13465.00,98.28,12693.00,87.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,308643.00,90.69,,,
22-Jun-19,19-Jun-19,25,97559.00,236610.00,6145.00,8805.00,0.00,0.00,0.00,0.00,0.00,0.00,349119.00,74091.00,96.39,156290.00,100.38,5287.00,109.67,4883.00,88.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240551.00,99.11,,23-Jun-18,20-Jun-18,25,145282.00,280728.00,14940.00,9997.00,0.00,0.00,0.00,0.00,0.00,0.00,450947.00,110543.00,84.21,242767.00,91.50,7270.00,112.17,9474.00,90.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370054.00,89.71,,,
29-Jun-19,26-Jun-19,26,131166.00,266123.00,7534.00,8873.00,0.00,0.00,0.00,0.00,0.00,0.00,413696.00,93961.00,96.31,194875.00,97.32,5582.00,109.08,7095.00,90.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301513.00,97.06,,30-Jun-18,27-Jun-18,26,124828.00,283195.00,27217.00,9723.00,0.00,0.00,0.00,0.00,0.00,0.00,444963.00,99217.00,90.76,244230.00,91.67,17580.00,107.76,9375.00,88.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370402.00,92.10,,,
6-Jul-19,3-Jul-19,27,138825.00,293440.00,6062.00,6699.00,0.00,0.00,0.00,0.00,0.00,0.00,445026.00,69256.00,94.07,200122.00,99.42,4469.00,105.73,4369.00,87.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278216.00,97.99,,7-Jul-18,4-Jul-18,27,146660.00,307462.00,22144.00,9074.00,0.00,0.00,0.00,0.00,0.00,0.00,485340.00,108966.00,85.53,260696.00,90.80,20929.00,109.65,8555.00,79.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399146.00,90.11,,,
13-Jul-19,10-Jul-19,28,143022.00,327918.00,8684.00,10584.00,0.00,0.00,0.00,0.00,0.00,0.00,490208.00,69720.00,85.87,148518.00,92.22,6762.00,107.45,4643.00,89.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229643.00,90.69,,14-Jul-18,11-Jul-18,28,134582.00,289270.00,23127.00,6011.00,0.00,0.00,0.00,0.00,0.00,0.00,452990.00,104586.00,86.28,263032.00,95.53,20683.00,108.25,6011.00,82.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394312.00,93.54,,,
20-Jul-19,17-Jul-19,29,138190.00,352439.00,8504.00,9005.00,0.00,0.00,0.00,0.00,0.00,0.00,508138.00,93449.00,90.46,261111.00,89.50,5672.00,98.66,6242.00,92.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366474.00,89.94,,21-Jul-18,18-Jul-18,29,140532.00,248034.00,22958.00,15343.00,0.00,0.00,0.00,0.00,0.00,0.00,426867.00,108855.00,88.69,230703.00,97.86,18765.00,96.78,14297.00,85.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372620.00,94.65,,,
27-Jul-19,24-Jul-19,30,149532.00,311507.00,10440.00,6972.00,0.00,0.00,0.00,0.00,0.00,0.00,478451.00,132010.00,84.79,243940.00,88.57,7201.00,110.04,6030.00,89.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389181.00,87.70,,28-Jul-18,25-Jul-18,30,123358.00,268487.00,18438.00,19432.00,0.00,0.00,0.00,0.00,0.00,0.00,429715.00,110591.00,83.74,233432.00,95.82,8458.00,99.86,11402.00,84.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363883.00,91.88,,,
3-Aug-19,31-Jul-19,31,158978.00,330578.00,11809.00,12173.00,0.00,0.00,0.00,0.00,0.00,0.00,513538.00,105249.00,92.21,255483.00,91.47,10041.00,106.91,4491.00,91.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375264.00,92.09,,4-Aug-18,1-Aug-18,31,115245.00,204595.00,9141.00,18829.00,0.00,0.00,0.00,0.00,0.00,0.00,347810.00,101381.00,83.85,164958.00,100.87,7242.00,95.62,9017.00,83.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282598.00,94.07,,,
10-Aug-19,7-Aug-19,32,133948.00,285056.00,11343.00,18847.00,0.00,0.00,0.00,0.00,0.00,0.00,449194.00,112237.00,90.68,190338.00,91.04,8353.00,107.29,9858.00,90.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320786.00,91.31,,11-Aug-18,9-Aug-18,32,90111.00,210305.00,12344.00,8705.00,0.00,0.00,0.00,0.00,0.00,0.00,321465.00,64400.00,88.34,186858.00,101.18,6270.00,91.94,7363.00,78.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264891.00,97.22,,,
17-Aug-19,14-Aug-19,33,119774.00,301976.00,3090.00,13680.00,0.00,0.00,0.00,0.00,0.00,0.00,438520.00,77871.00,93.20,190041.00,90.04,2055.00,147.20,7536.00,89.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,277503.00,91.35,,18-Aug-18,16-Aug-18,33,102741.00,180663.00,14708.00,18551.00,0.00,0.00,0.00,0.00,0.00,0.00,316663.00,74147.00,88.84,155827.00,104.52,9890.00,100.31,16937.00,87.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256801.00,98.72,,,
24-Aug-19,21-Aug-19,34,92359.00,236429.00,3099.00,19812.00,0.00,0.00,0.00,0.00,0.00,0.00,351699.00,80373.00,92.13,157219.00,90.80,2386.00,131.25,6679.00,89.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246657.00,91.59,,25-Aug-18,22-Aug-18,34,72555.00,174448.00,9870.00,20333.00,0.00,0.00,0.00,0.00,0.00,0.00,277206.00,59810.00,90.42,171527.00,106.49,8673.00,100.26,19917.00,88.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259927.00,101.21,,,
31-Aug-19,28-Aug-19,35,114094.00,274107.00,4147.00,18719.00,0.00,0.00,0.00,0.00,0.00,0.00,411067.00,77390.00,88.46,178581.00,90.57,3731.00,104.32,6640.00,88.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266342.00,90.09,,1-Sep-18,29-Aug-18,35,57442.00,126653.00,8479.00,7522.00,0.00,0.00,0.00,0.00,0.00,0.00,200096.00,52940.00,100.17,109343.00,113.09,7550.00,102.96,6641.00,88.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176474.00,107.87,,,
7-Sep-19,4-Sep-19,36,123352.00,271277.00,10445.00,18559.00,0.00,0.00,0.00,0.00,0.00,0.00,423633.00,84405.00,91.85,166188.00,93.87,2496.00,118.33,6525.00,82.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259614.00,93.16,,8-Sep-18,5-Sep-18,36,60950.00,162643.00,7859.00,7208.00,0.00,0.00,0.00,0.00,0.00,0.00,238660.00,57477.00,102.60,142695.00,114.06,6221.00,111.27,6960.00,91.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213353.00,110.15,,,
14-Sep-19,11-Sep-19,37,112954.00,245925.00,14721.00,13552.00,0.00,0.00,0.00,0.00,0.00,0.00,387152.00,90630.00,86.82,172523.00,91.66,7312.00,125.39,10022.00,85.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280487.00,90.76,,15-Sep-18,12-Sep-18,37,67983.00,196552.00,7093.00,9153.00,0.00,0.00,0.00,0.00,0.00,0.00,280781.00,49469.00,106.55,170065.00,114.29,6571.00,108.23,9153.00,93.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235258.00,111.69,,,
21-Sep-19,18-Sep-19,38,86576.00,234763.00,8448.00,13373.00,0.00,0.00,0.00,0.00,0.00,0.00,343160.00,65348.00,92.20,192779.00,95.29,5331.00,104.44,5089.00,84.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268547.00,94.52,,22-Sep-18,19-Sep-18,38,67281.00,165910.00,5642.00,3852.00,0.00,0.00,0.00,0.00,0.00,0.00,242685.00,54033.00,103.52,156692.00,116.33,4261.00,104.62,3852.00,99.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218838.00,112.65,,,
28-Sep-19,25-Sep-19,39,93965.00,229531.00,20122.00,19275.00,0.00,0.00,0.00,0.00,0.00,0.00,362893.00,75474.00,92.79,161333.00,95.88,8872.00,90.82,12436.00,85.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258115.00,94.32,,29-Sep-18,26-Sep-18,39,51043.00,142171.00,5647.00,7924.00,0.00,0.00,0.00,0.00,0.00,0.00,206785.00,29883.00,101.05,125556.00,113.92,4913.00,113.77,7924.00,98.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168276.00,110.89,,,
