,Guwahati Auctions During 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guwahati Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-19,12-Feb-19,7,585654.20,426144.60,3007.70,89.60,0.00,0.00,0.00,0.00,1253.60,0.00,1016149.70,508199.80,126.55,278997.50,120.65,1691.60,230.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,877.00,427.86,0.00,0.00,789765.90,125.02,,17-Feb-18,13-Feb-18,7,3491784.20,847168.90,17121.10,1440.60,0.00,0.00,0.00,0.00,1434.50,0.00,4358949.30,2410897.80,99.47,639177.20,117.52,13157.40,106.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.50,401.41,0.00,0.00,3063554.90,103.30
23-Feb-19,,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,24-Feb-18,20-Feb-18,8,1418063.20,338221.20,16672.00,2383.60,0.00,0.00,0.00,0.00,1961.30,0.00,1777301.30,984541.90,96.67,255333.50,112.42,13001.50,96.22,1906.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388.70,357.18,0.00,0.00,1255171.60,99.89
2-Mar-19,26-Feb-19,9,724696.50,605615.40,1748.00,460.80,0.00,0.00,0.00,0.00,3114.40,0.00,1335635.10,699912.60,124.76,411477.00,115.85,1482.00,265.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2550.10,325.84,0.00,0.00,1115421.70,122.12,,3-Mar-18,27-Feb-18,9,2264023.50,446647.50,7070.60,0.00,0.00,0.00,0.00,0.00,982.40,0.00,2718724.00,1448666.20,95.72,297966.20,115.70,6724.40,134.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,589.70,355.67,0.00,0.00,1753946.50,99.35
9-Mar-19,,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,10-Mar-18,6-Mar-18,10,950322.00,193700.80,12437.80,2075.70,0.00,0.00,0.00,0.00,1113.40,0.00,1159649.70,658771.70,96.50,153481.40,111.89,11866.60,100.19,2075.70,57.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793.00,247.28,0.00,0.00,826988.40,99.46
16-Mar-19,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17-Mar-18,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-Mar-19,19-Mar-19,12,351948.10,360074.10,1453.50,87.20,0.00,0.00,0.00,0.00,1991.60,0.00,715554.50,350304.50,117.28,281666.90,107.68,846.60,207.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.10,495.63,0.00,0.00,632866.10,113.16,,24-Mar-18,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Mar-19,26-Mar-19,13,54495.00,20608.40,1912.60,0.00,0.00,0.00,0.00,0.00,223.80,0.00,77239.80,44957.70,145.36,14321.10,141.53,1872.70,241.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.30,198.51,0.00,0.00,61359.80,147.57,,31-Mar-18,26-Mar-18,13,1006549.40,154839.70,8360.50,786.60,0.00,0.00,0.00,0.00,1192.90,0.00,1171729.10,737829.30,96.13,139393.20,110.50,1958.40,60.67,682.80,52.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1031.30,109.84,0.00,0.00,880895.00,98.31
6-Apr-19,2-Apr-19,14,221810.90,82085.10,5735.90,0.00,0.00,0.00,0.00,0.00,498.10,0.00,310130.00,185472.10,173.57,55054.30,179.94,5354.50,252.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,498.10,60.00,0.00,0.00,246379.00,176.47,,7-Apr-18,3-Apr-18,14,274405.20,103165.30,3941.40,0.00,0.00,0.00,0.00,0.00,19.60,0.00,381531.50,165734.60,121.86,67617.00,135.58,3521.50,83.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236873.10,125.20
13-Apr-19,9-Apr-19,15,525324.85,267180.20,11540.70,422.40,0.00,0.00,0.00,0.00,2673.20,0.00,807141.35,391053.55,175.01,167204.35,157.81,10845.30,233.26,337.60,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1111.90,267.54,0.00,0.00,570552.70,171.23,,14-Apr-18,11-Apr-18,15,495801.60,172455.70,7494.30,0.00,0.00,0.00,0.00,0.00,207.70,0.00,675959.30,313649.30,149.38,107839.30,169.61,5617.30,187.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,452.00,0.00,0.00,427125.50,155.00
20-Apr-19,18-Apr-19,16,846497.10,412537.40,22165.40,1644.60,0.00,0.00,0.00,0.00,1179.40,102.60,1284126.50,599770.90,169.57,287197.40,158.038171,21861.80,226.57,649.20,116.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1076.20,241.56,0.00,0.00,910555.50,167.35,,21-Apr-18,19-Apr-18,16,873055.70,255719.00,16180.70,381.20,0.00,0.00,0.00,0.00,1428.30,0.00,1146764.90,659353.30,148.41,172275.90,173.79,14201.00,200.29,277.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1225.90,250.99,0.00,0.00,847333.70,154.58
27-Apr-19,23-Apr-19,17,1915931.70,841387.70,28803.40,2130.00,0.00,0.00,0.00,0.00,1133.10,0.00,2789385.90,1293189.90,153.59,529398.10,145.61,27248.30,221.96,1332.40,116.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1133.10,157.46,0.00,0.00,1852301.80,152.29,,28-Apr-18,24-Apr-18,17,1939202.00,809511.60,56380.00,172.60,0.00,0.00,0.00,0.00,1075.60,0.00,2806341.80,1283991.20,158.76,567027.70,164.95,44328.10,198.21,172.60,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.40,225.06,0.00,0.00,1896298.00,161.55
4-May-19,30-Apr-19,18,2458311.20,1172228.15,31506.10,1907.00,0.00,0.00,0.00,0.00,1739.70,0.00,3665692.15,1613724.70,141.98,774848.65,144.49,27950.00,209.99,1586.00,117.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1145.80,146.38,0.00,0.00,2419255.15,143.56,,5-May-18,2-May-18,18,1909582.50,763279.90,24295.90,1375.80,0.00,0.00,0.00,0.00,952.40,0.00,2699486.50,1096781.60,148.84,597067.20,165.53,21996.30,204.22,375.60,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.40,292.12,0.00,0.00,1716705.10,155.39
11-May-19,7-May-19,19,2639875.25,1236717.50,23150.50,1738.80,0.00,0.00,0.00,0.00,1022.10,102.40,3902606.55,1639121.75,133.78,802940.80,136.78,22967.20,211.49,1738.80,117.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,919.30,151.27,0.00,0.00,2467687.85,135.48,,12-May-18,8-May-18,19,1918827.80,704509.50,24120.10,1044.60,0.00,0.00,0.00,0.00,811.20,0.00,2649313.20,1248474.40,141.23,532303.10,157.41,22985.30,192.20,103.40,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,672.50,191.39,0.00,0.00,1804538.70,146.66
18-May-19,14-May-19,20,2716402.20,1450056.90,25150.30,3470.90,0.00,0.00,0.00,0.00,396.90,0.00,4195477.20,1857780.30,133.75,951586.60,136.13,24297.70,207.19,3470.90,88.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242.20,273.69,0.00,0.00,2837377.70,135.14,,19-May-18,15-May-18,20,2793146.80,1130035.00,23040.70,998.90,0.00,0.00,0.00,0.00,668.60,0.00,3947890.00,1872785.30,141.99,894965.10,155.52,18788.00,179.31,357.70,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.40,535.29,0.00,0.00,2787273.50,146.64
25-May-19,21-May-19,21,2692792.90,1344242.20,35842.00,1789.70,0.00,0.00,0.00,0.00,1729.30,0.00,4076396.10,1951352.00,134.31,883892.30,134.31,34334.70,210.75,1151.60,83.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,604.00,261.58,0.00,0.00,2871334.60,135.23,,26-May-18,22-May-18,21,2665321.05,972325.80,24800.90,3342.40,0.00,0.00,0.00,0.00,1012.50,0.00,3666802.65,1673101.35,138.11,834339.70,152.13,15969.90,198.72,3169.80,85.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.40,294.08,0.00,0.00,2526866.15,143.08
1-Jun-19,28-May-19,22,2309483.96,1198440.30,26347.80,933.80,0.00,0.00,0.00,0.00,1740.10,0.00,3536945.96,1593631.34,138.77,812753.10,137.88,24230.60,210.64,933.80,85.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1474.50,230.32,0.00,0.00,2433023.34,139.22,,2-Jun-18,29-May-18,22,2049815.10,835863.42,22584.60,3634.40,0.00,0.00,0.00,0.00,441.50,0.00,2912339.02,1371544.70,148.08,670412.02,158.27,19303.40,192.13,2039.20,73.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.30,354.41,0.00,0.00,2063492.62,151.75
8-Jun-19,4-Jun-19,23,2283690.70,1254206.20,38652.00,3709.40,0.00,0.00,0.00,0.00,1458.40,0.00,3581716.70,1683283.90,148.75,831539.30,143.46,34988.30,221.11,3709.40,89.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1292.00,236.93,0.00,0.00,2554812.90,147.98,,9-Jun-18,5-Jun-18,23,2386580.10,945648.30,40558.80,3174.40,0.00,0.00,0.00,0.00,666.50,0.00,3376628.10,1588185.10,149.66,823250.55,160.75,30529.20,188.01,2906.80,87.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,363.70,249.21,0.00,0.00,2445235.35,153.82
15-Jun-19,11-Jun-19,24,2176390.95,1233104.30,34532.85,2201.90,0.00,0.00,0.00,0.00,985.10,0.00,3447215.10,1693141.15,155.61,852692.20,151.12,33688.10,223.84,1259.00,112.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.20,360.00,0.00,0.00,2580808.65,155.00,,16-Jun-18,12-Jun-18,24,2646687.70,918550.70,52204.09,2496.30,0.00,0.00,0.00,0.00,1605.60,0.00,3621544.39,1810025.50,156.70,804204.90,170.39,41653.69,190.92,2496.30,98.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.70,332.60,0.00,0.00,2659601.09,161.41
22-Jun-19,18-Jun-19,25,2487969.82,1332367.20,50940.20,2817.20,0.00,0.00,0.00,0.00,2311.50,0.00,3876405.92,1928579.52,162.18,914122.90,161.55,45978.40,227.65,2817.20,112.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,942.40,319.10,0.00,0.00,2892440.42,163.02,,23-Jun-18,19-Jun-18,25,2759028.75,1065799.02,53164.90,3379.80,0.00,0.00,0.00,0.00,703.30,0.00,3882075.77,1995736.55,164.95,931680.52,175.92,38673.20,192.81,3379.80,95.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.80,351.12,0.00,0.00,2969904.87,168.70
29-Jun-19,26-Jun-19,26,3052752.50,1562841.30,59326.90,3634.50,0.00,0.00,0.00,0.00,1586.30,0.00,4680141.50,2206445.80,155.78,1141089.80,157.01,41898.10,221.45,3634.50,100.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1374.90,210.06,0.00,0.00,3394443.10,156.97,,30-Jun-18,26-Jun-18,26,2697240.74,1014537.99,54120.50,4875.90,0.00,0.00,0.00,0.00,991.90,0.00,3771767.03,2083937.24,159.45,906019.19,178.28,38229.60,182.21,3975.70,100.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,728.00,316.62,0.00,0.00,3032889.73,165.32
6-Jul-19,2-Jul-19,27,2535128.55,1453090.10,55065.40,2683.40,0.00,0.00,0.00,0.00,1388.40,0.00,4047355.85,1890752.65,158.23,1069476.00,157.84,44430.90,220.61,2683.40,107.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.90,315.79,0.00,0.00,3007549.85,158.98,,7-Jul-18,3-Jul-18,27,2845554.73,1141829.50,55486.20,2456.40,0.00,0.00,0.00,0.00,2343.40,0.00,4047670.23,2008841.53,153.70,1023015.10,176.43,44059.90,191.88,2456.40,93.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1239.50,307.58,0.00,0.00,3079612.43,161.81
13-Jul-19,9-Jul-19,28,2815600.80,1551573.30,71243.30,3661.30,0.00,0.00,0.00,0.00,1172.70,0.00,4443251.40,2220419.10,158.41,1269116.00,156.21,58410.10,205.02,3383.20,94.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,797.50,150.32,0.00,0.00,3552125.90,158.33,,14-Jul-18,10-Jul-18,28,2699267.10,1131296.50,65710.50,1992.70,0.00,0.00,0.00,0.00,2126.40,0.00,3900393.20,2134009.90,155.83,1052823.80,180.22,39329.00,175.68,1432.50,78.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1401.40,204.04,0.00,0.00,3228996.60,164.01
20-Jul-19,16-Jul-19,29,3209872.45,1655392.20,81196.10,5070.30,0.00,0.00,0.00,0.00,1592.50,0.00,4953123.55,2428759.15,161.41,1299276.00,161.30,71675.80,202.72,3842.50,101.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,642.50,290.36,0.00,0.00,3804195.95,162.11,,21-Jul-18,17-Jul-18,29,2907113.60,1324907.90,66199.50,7963.30,0.00,0.00,0.00,0.00,1603.40,0.00,4307787.70,2237599.80,158.07,1101630.30,176.28,45534.50,181.10,4504.90,80.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1081.30,187.28,0.00,0.00,3390350.80,164.20
27-Jul-19,23-Jul-19,30,3118796.70,1534157.70,85861.70,4113.40,0.00,0.00,0.00,0.00,1837.40,0.00,4744766.90,2556784.90,162.51,1201317.80,167.14,75928.10,198.81,2262.60,95.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,816.80,289.33,0.00,0.00,3837110.20,164.66,,28-Jul-18,24-Jul-18,30,3479882.50,1481680.30,80405.30,3293.20,0.00,0.00,0.00,0.00,2797.60,0.00,5048058.90,2763484.10,157.03,1343501.40,179.82,45113.00,177.60,2358.00,96.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1952.90,200.19,0.00,0.00,4156409.40,164.60
3-Aug-19,30-Jul-19,31,3086516.20,1511203.10,67862.10,5417.70,0.00,0.00,0.00,0.00,1616.00,0.00,4672615.10,2514973.90,158.70,1195499.20,165.63,51392.20,204.85,5059.60,82.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1220.30,300.24,0.00,0.00,3768145.20,161.47,,4-Aug-18,31-Jul-18,31,3214658.50,1305110.90,79364.70,4183.40,0.00,0.00,0.00,0.00,1983.90,0.00,4605301.40,2514989.20,156.02,1114579.80,178.03,48588.90,171.40,4183.40,87.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1272.50,149.81,0.00,0.00,3683613.80,162.80
10-Aug-19,6-Aug-19,32,3782113.20,1715456.10,94541.85,6572.00,0.00,0.00,0.00,0.00,1973.30,0.00,5600656.45,2967191.20,159.05,1337567.50,167.69,76881.45,178.05,6186.80,96.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808.50,300.71,0.00,0.00,4388635.45,161.95,,11-Aug-18,7-Aug-18,32,3760073.10,1635048.50,58491.90,7095.60,0.00,0.00,0.00,0.00,1401.00,0.00,5462110.10,2791548.60,154.61,1392223.10,172.95,41391.90,175.26,6504.20,92.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.20,175.47,0.00,0.00,4232618.00,160.76
17-Aug-19,13-Aug-19,33,2567014.80,1309048.50,68106.55,7200.00,0.00,0.00,0.00,0.00,2137.10,0.00,3953506.95,1972342.80,154.04,1072234.30,161.81,51552.55,187.64,5569.60,96.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1395.60,264.63,0.00,0.00,3103094.85,157.23,,18-Aug-18,14-Aug-18,33,3256992.90,1500729.50,65186.30,3833.70,0.00,0.00,0.00,0.00,2185.80,0.00,4828928.20,2567871.00,152.90,1239636.80,168.63,47222.70,172.73,3833.70,89.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1938.80,200.56,0.00,0.00,3860503.00,158.16
24-Aug-19,20-Aug-19,34,4421337.00,2063723.90,177810.90,5589.20,0.00,0.00,0.00,0.00,1862.90,0.00,6670323.90,3256854.00,151.45,1509980.50,166.22,128470.60,196.90,187.60,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1444.30,193.51,0.00,0.00,4896937.00,157.21,,25-Aug-18,21-Aug-18,34,3979017.40,1666174.40,46954.80,3349.60,0.00,0.00,0.00,0.00,1569.60,0.00,5697065.80,2895945.30,149.18,1449842.10,171.92,36204.30,160.36,3349.60,101.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,595.40,94.68,0.00,0.00,4385936.70,156.74
31-Aug-19,27-Aug-19,35,3894077.50,1839307.80,120304.10,2750.40,0.00,0.00,0.00,0.00,2060.60,0.00,5858500.40,2944903.70,151.04,1469274.80,164.12,93981.30,181.70,1770.40,91.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708.90,268.17,0.00,0.00,4510639.10,155.94,,1-Sep-18,28-Aug-18,35,3918411.80,1712902.70,59450.60,1849.00,0.00,0.00,0.00,0.00,2981.20,0.00,5695595.30,2961548.90,150.05,1520465.70,170.12,45344.70,162.81,1849.00,80.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2926.40,217.39,0.00,0.00,4532134.70,156.93
7-Sep-19,3-Sep-19,36,4296623.30,1807667.40,93426.50,5869.70,0.00,0.00,0.00,0.00,1814.10,0.00,6205401.00,3202388.80,151.30,1448346.00,166.06,69172.50,185.41,1850.30,94.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,946.50,295.91,0.00,0.00,4722704.10,156.33,,8-Sep-18,4-Sep-18,36,4529199.10,1987166.70,54635.50,2453.10,0.00,0.00,0.00,0.00,2439.40,0.00,6575893.80,3132052.70,149.22,1546751.40,164.36,44133.70,159.22,2453.10,91.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573.40,292.47,0.00,0.00,4726964.30,154.28
14-Sep-19,10-Sep-19,37,4142368.20,1842245.90,121658.60,5606.70,0.00,0.00,0.00,0.00,2230.40,0.00,6114109.80,3043419.90,146.40,1407303.90,156.31,95324.80,176.95,3750.90,113.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1342.20,254.49,0.00,0.00,4551141.70,150.11,,15-Sep-18,12-Sep-18,37,4691982.80,1877347.60,43316.90,779.00,0.00,0.00,0.00,0.00,2485.50,0.00,6615911.80,3348382.65,147.68,1348600.55,159.03,26453.40,171.23,779.00,95.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1707.00,256.18,0.00,0.00,4725922.60,151.08
21-Sep-19,17-Sep-19,38,4487724.50,1905967.00,147752.80,3616.30,0.00,0.00,0.00,0.00,1962.30,105.00,6547127.90,3069416.60,144.68,1397788.50,159.56,107222.90,183.23,1935.40,130.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,992.90,274.00,0.00,0.00,4577356.30,150.15,,22-Sep-18,18-Sep-18,38,4388076.35,1839753.95,56076.60,1618.50,0.00,0.00,0.00,0.00,3396.70,0.00,6288922.10,2988133.00,145.09,1387060.45,156.71,38149.70,169.90,1292.80,96.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1451.50,113.06,0.00,0.00,4416087.45,148.93
