,Coimbatore Auctions During 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coimbatore Auctions During 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-13,22-Feb-13,8,151424.00,194462.60,7209.00,5420.40,0.00,0.00,0.00,0.00,358516.00,140000.00,97.69,183971.50,100.83,5017.00,96.54,5222.50,89.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334211.00,99.27,,25-Feb-12,24 Feb 12,8,113009.00,199194.10,1945.00,3201.20,0.00,0.00,,0.00,317349.30,102717.00,66.06,192705.50,73.10,1776.00,82.18,1689.50,58.71,0.00,0.00,0.00,0.00,,,0.00,0.00,298888.00,70.65,,,
2-Mar-13,1-Mar-13,9,135916.00,187404.60,2950.00,4604.00,0.00,0.00,0.00,0.00,330874.60,126006.00,100.54,179608.50,103.72,1569.00,97.85,4604.00,86.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311787.50,102.16,,3-Mar-12,2 Mar 12,9,107448.00,160939.20,3146.00,6191.70,0.00,0.00,,0.00,277724.90,100020.00,65.50,156382.50,74.65,2918.00,81.91,5846.80,61.83,0.00,0.00,0.00,0.00,,,0.00,0.00,265167.30,71.00,,,
9-Mar-13,8-Mar-13,10,128009.00,166290.80,5875.00,6121.90,0.00,0.00,0.00,0.00,306296.70,125122.00,105.05,161334.70,109.59,5260.00,99.59,6121.90,89.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297838.60,107.09,,10-Mar-12,9 Mar 12,10,110521.00,166029.90,10187.00,1901.40,0.00,0.00,,0.00,288639.30,88258.00,66.17,156787.20,74.68,9291.00,75.74,1448.50,71.85,0.00,0.00,0.00,0.00,,,0.00,0.00,255784.70,71.77,,,
16-Mar-13,15-Mar-13,11,113131.00,157502.60,10142.00,7883.50,0.00,0.00,0.00,0.00,288659.10,104955.00,109.56,148494.10,113.90,6991.00,99.99,7535.60,94.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267975.70,111.30,,17-Mar-12,16 Mar 12,11,107718.00,154986.70,5168.00,11213.60,0.00,0.00,,0.00,279086.30,87167.00,67.02,149340.60,76.33,4136.00,73.38,1559.60,70.32,0.00,0.00,0.00,0.00,,,0.00,0.00,242203.20,72.89,,,
23-Mar-13,22-Mar-13,12,132486.00,163675.40,9871.00,10564.60,0.00,0.00,0.00,0.00,316597.00,120290.00,111.32,157418.40,120.58,5948.00,106.39,10564.60,101.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,294221.00,115.84,,24-Mar-12,23 Mar 12,12,105476.00,160377.60,7292.00,4434.10,0.00,0.00,,0.00,277579.70,96090.00,69.71,149022.00,78.54,6416.00,75.94,4089.20,65.49,0.00,0.00,0.00,0.00,,,0.00,0.00,255617.20,74.95,,,
30-Mar-13,28-Mar-13,13,112162.00,163974.80,6233.00,4756.90,0.00,0.00,0.00,0.00,287126.70,82706.00,110.05,146174.60,122.22,2400.00,103.44,4584.00,99.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235864.60,117.33,,31-Mar-12,30 Mar 12,13,144067.00,199679.30,8605.00,3315.30,0.00,0.00,,0.00,355666.60,121116.00,70.15,191140.80,80.58,6964.00,83.50,3315.30,64.84,0.00,0.00,0.00,0.00,,,0.00,0.00,322536.10,76.57,,,
6-Apr-13,5-Apr-13,14,133198.00,183837.60,7155.00,4002.70,0.00,0.00,0.00,0.00,328193.30,63222.00,104.98,148680.70,116.74,3091.00,97.99,3276.90,99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218270.60,112.81,,7-Apr-12,5-Apr-12,14,151336.00,184382.50,5045.00,1396.60,0.00,0.00,,0.00,342160.10,131746.00,73.45,167605.60,82.92,1715.00,79.02,1396.60,63.63,0.00,0.00,0.00,0.00,,,0.00,0.00,302463.20,78.68,,,
13-Apr-13,12-Apr-13,15,156551.00,247703.60,8463.00,2032.40,0.00,0.00,0.00,0.00,414750.00,68091.00,102.78,205446.80,112.97,3967.00,104.01,2032.40,99.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279537.20,110.26,,14-Apr-12,12-Apr-12,15,154672.00,177214.00,3478.00,1145.80,0.00,0.00,,0.00,336509.80,111053.00,73.27,165383.80,83.90,2253.00,72.29,1145.80,64.43,0.00,0.00,0.00,0.00,,,0.00,0.00,279835.60,79.51,,,
20-Apr-13,19-Apr-13,16,186775.00,247713.60,10364.00,6679.00,0.00,0.00,0.00,0.00,451531.60,131978.00,98.76,179513.70,111.10,7649.00,103.23,6679.00,89.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325819.70,105.47,,21-Apr-12,20-Apr-12,16,134558.00,182721.90,8659.00,1623.70,0.00,0.00,,0.00,327562.60,108188.00,72.81,165697.80,83.68,8412.00,86.96,1623.70,63.75,0.00,0.00,0.00,0.00,,,0.00,0.00,283921.50,79.52,,,
27-Apr-13,26-Apr-13,17,185805.00,229136.20,9196.00,10648.00,0.00,0.00,0.00,0.00,434785.20,73533.00,98.21,172807.90,106.44,6825.00,91.66,9394.30,88.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262560.20,103.12,,28-Apr-12,27-Apr-12,17,130456.00,195718.30,4125.00,879.80,0.00,0.00,,0.00,331179.10,111212.00,72.33,177234.60,83.02,3502.00,102.85,879.80,62.29,0.00,0.00,0.00,0.00,,,0.00,0.00,292828.40,79.14,,,
4-May-13,3-May-13,18,204382.00,287257.00,8708.00,6321.40,0.00,0.00,0.00,0.00,506668.40,102370.00,96.41,167462.00,100.71,5951.00,89.60,2946.10,92.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278729.10,98.80,,5-May-12,4-May-12,18,126400.00,175373.30,5674.00,730.80,0.00,0.00,,0.00,308178.10,118295.00,74.17,168746.40,84.07,5057.00,87.47,730.80,63.42,0.00,0.00,0.00,0.00,,,0.00,0.00,292829.20,80.08,,,
11-May-13,10-May-13,19,220606.00,375252.50,5983.00,11824.50,0.00,0.00,0.00,0.00,613666.00,155286.00,89.18,285582.80,95.40,4440.00,98.54,11128.70,85.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,456437.50,93.07,,12-May-12,11-May-12,19,103879.00,176934.20,3655.00,1194.50,0.00,0.00,,0.00,285662.70,101388.00,78.40,164449.60,86.95,1123.00,88.24,1194.50,73.23,0.00,0.00,0.00,0.00,,,0.00,0.00,268155.10,83.66,,,
18-May-13,17-May-13,20,220271.00,291544.20,6790.00,11000.80,0.00,0.00,0.00,0.00,529606.00,191301.00,85.89,286910.20,98.48,4034.00,97.16,9188.10,87.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,491433.30,93.37,,19-May-12,18-May-12,20,117746.00,189227.60,8658.00,4108.20,0.00,0.00,,0.00,319739.80,110280.00,84.20,188248.90,90.72,5352.00,105.44,4108.20,82.71,0.00,0.00,0.00,0.00,,,0.00,0.00,307989.10,88.53,,,
25-May-13,24-May-13,21,193608.00,271490.90,2172.00,11120.40,0.00,0.00,0.00,0.00,478391.30,166972.00,89.05,248052.40,99.76,1588.00,108.37,11120.40,89.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,427732.80,95.35,,26-May-12,25-May-12,21,134835.00,216038.30,9660.00,1306.60,0.00,0.00,,0.00,361839.90,108337.00,85.66,206245.80,92.10,9114.00,107.58,1306.60,88.02,0.00,0.00,0.00,0.00,,,0.00,0.00,325003.40,90.37,,,
1-Jun-13,31-May-13,22,193345.00,282592.80,5193.00,7651.60,0.00,0.00,0.00,0.00,488782.40,129743.00,92.46,223599.40,99.71,2255.00,89.71,3265.40,88.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358862.80,96.92,,2-Jun-12,1-Jun-12,22,109364.00,237936.00,7891.00,1453.60,0.00,0.00,,0.00,356644.60,89168.00,87.04,214207.60,91.21,7391.00,102.18,1255.70,81.94,0.00,0.00,0.00,0.00,,,0.00,0.00,312022.30,90.24,,,
8-Jun-13,7-Jun-13,23,170573.00,290441.90,3899.00,5160.00,0.00,0.00,0.00,0.00,470073.90,146704.00,92.20,241679.90,98.11,1901.00,87.34,4041.00,89.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394325.90,95.78,,9-Jun-12,8-Jun-12,23,141855.00,261658.60,4582.00,6795.60,0.00,0.00,,0.00,414891.20,131656.00,84.75,236566.50,90.58,4582.00,99.28,5601.90,71.60,0.00,0.00,0.00,0.00,,,0.00,0.00,378406.40,88.38,,,
15-Jun-13,14-Jun-13,24,194070.00,319240.20,6835.00,7471.00,0.00,0.00,0.00,0.00,527616.20,142062.00,91.10,284302.90,98.06,1366.00,86.79,6427.00,91.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434157.90,95.64,,16-Jun-12,14-Jun-12,24,144183.00,252089.10,17725.00,6512.70,0.00,0.00,,0.00,420509.80,110265.00,83.59,201237.90,86.97,9496.00,83.65,6512.70,74.10,0.00,0.00,0.00,0.00,,,0.00,0.00,327511.60,85.48,,,
22-Jun-13,21-Jun-13,25,191476.00,302981.30,5474.00,7729.00,0.00,0.00,0.00,0.00,507660.30,165410.00,90.98,272491.40,98.66,5063.00,99.01,1240.00,93.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444204.40,95.79,,23-Jun-12,22-Jun-12,25,146040.00,319653.80,11135.00,3230.20,0.00,0.00,,0.00,480059.00,100460.00,78.39,261959.50,85.89,6842.00,90.93,3230.20,67.23,0.00,0.00,0.00,0.00,,,0.00,0.00,372491.70,83.80,,,
29-Jun-13,28-Jun-13,26,178710.00,327986.40,6727.00,5427.00,0.00,0.00,0.00,0.00,518850.40,143462.00,90.97,284344.00,98.55,2761.00,89.36,1941.00,92.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,432508.00,95.95,,30-Jun-12,29-Jun-12,26,182759.00,321236.30,11505.00,2774.50,0.00,0.00,,0.00,518274.80,128832.00,76.51,259354.30,83.36,3485.00,89.52,2774.50,68.44,0.00,0.00,0.00,0.00,,,0.00,0.00,394445.80,81.07,,,
6-Jul-13,5-Jul-13,27,186742.00,350533.70,4857.00,3657.00,0.00,0.00,0.00,0.00,545789.70,150754.00,91.28,215348.00,99.01,3259.00,89.77,2265.00,85.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371626.00,95.70,,7-Jul-12,6-Jul-12,27,196713.00,313780.40,14841.00,7028.50,0.00,0.00,,0.00,532362.90,170070.00,77.07,294973.50,82.27,12605.00,79.27,2763.20,68.34,0.00,0.00,0.00,0.00,,,0.00,0.00,480411.70,80.27,,,
13-Jul-13,12-Jul-13,28,190449.00,336246.00,6647.00,4173.00,0.00,0.00,0.00,0.00,537515.00,144703.00,87.61,247469.00,95.07,3653.00,96.14,3479.00,82.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399304.00,92.27,,14-Jul-12,13-Jul-12,28,263000.00,349947.90,12562.00,2399.50,0.00,0.00,,0.00,627909.40,230370.00,75.91,307798.50,82.26,6831.00,72.47,2226.60,70.91,0.00,0.00,0.00,0.00,,,0.00,0.00,547226.10,79.41,,,
20-Jul-13,20-Jul-13,29,176507.00,343617.00,5656.00,10900.00,0.00,0.00,0.00,0.00,536680.00,102809.00,85.56,293513.00,94.09,3193.00,102.99,10552.00,82.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410067.00,91.72,,21-Jul-12,20-Jul-12,29,218622.00,317603.20,12097.00,5886.90,0.00,0.00,,0.00,554209.10,212906.00,77.67,310640.70,83.01,6950.00,73.73,5489.00,70.13,0.00,0.00,0.00,0.00,,,0.00,0.00,535985.70,80.64,,,
27-Jul-13,26-Jul-13,30,169335.00,318611.50,7696.00,11242.00,0.00,0.00,0.00,0.00,506884.50,128155.00,84.86,257517.80,95.58,3525.00,89.69,10196.00,81.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399393.80,91.74,,28-Jul-12,27-Jul-12,30,215783.00,308912.90,9711.00,1533.70,0.00,0.00,,0.00,535940.60,199322.00,79.63,301997.20,84.74,5994.00,75.08,1335.80,69.70,0.00,0.00,0.00,0.00,,,0.00,0.00,508649.00,82.59,,,
3-Aug-13,2-Aug-13,31,160553.00,295042.10,2794.00,16044.00,0.00,0.00,0.00,0.00,474433.10,129618.00,85.49,217226.80,96.74,1702.00,75.51,8010.00,84.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356556.80,92.27,,4-Aug-12,3-Aug-12,31,222828.00,292608.20,11583.00,1241.60,0.00,0.00,,0.00,528260.80,182500.00,81.82,278607.80,86.76,9263.00,83.63,1043.70,73.06,0.00,0.00,0.00,0.00,,,0.00,0.00,471414.50,84.76,,,
10-Aug-13,8-Aug-13,32,137510.00,253175.50,8702.00,11736.00,0.00,0.00,0.00,0.00,411123.50,109442.00,86.09,191430.00,98.71,8356.00,100.31,2948.00,82.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,312176.00,94.18,,11-Aug-12,10-Aug-12,32,193892.00,286180.10,16853.00,1187.90,0.00,0.00,,0.00,498113.00,184736.00,83.22,257341.90,88.23,9821.00,83.85,1187.90,75.94,0.00,0.00,0.00,0.00,,,0.00,0.00,453086.80,86.06,,,
17-Aug-13,16-Aug-13,33,112603.00,216738.80,6957.00,9287.00,0.00,0.00,0.00,0.00,345585.80,60184.00,84.90,162973.80,96.17,3799.00,91.67,4773.00,84.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231729.80,92.92,,18-Aug-12,17-Aug-12,33,204026.00,249390.80,10467.00,4110.10,0.00,0.00,,0.00,467993.90,190599.00,86.07,217834.60,88.57,4279.00,95.48,4110.10,72.37,0.00,0.00,0.00,0.00,,,0.00,0.00,416822.70,87.33,,,
24-Aug-13,23-Aug-13,34,102437.00,195419.40,5000.00,13583.00,0.00,0.00,0.00,0.00,316439.40,80953.00,84.12,181664.50,96.97,3645.00,88.81,2406.00,87.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268668.50,92.90,,25-Aug-12,24-Aug-12,34,199333.00,257545.90,18544.00,2572.40,0.00,0.00,,0.00,477995.30,189040.00,87.74,245861.70,91.31,13345.00,79.91,2572.40,76.19,0.00,0.00,0.00,0.00,,,0.00,0.00,450819.10,89.39,,,
31-Aug-13,30-Aug-13,35,96907.00,168227.70,3873.00,5899.00,0.00,0.00,0.00,0.00,274906.70,86715.00,86.73,164339.80,99.82,1885.00,87.26,1927.00,89.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254866.80,95.19,,1-Sep-12,31-Aug-12,35,160608.00,222474.40,9186.00,3626.10,0.00,0.00,,0.00,395894.50,157548.00,89.50,221094.90,92.95,4924.00,82.58,3626.10,80.72,0.00,0.00,0.00,0.00,,,0.00,0.00,387193.00,91.30,,,
7-Sep-13,6-Sep-13,36,102587.00,167484.40,3788.00,3128.00,0.00,0.00,0.00,0.00,276987.40,95922.00,88.93,157228.40,105.36,2656.00,83.79,2782.00,82.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258588.40,98.80,,8-Sep-12,7-Sep-12,36,193327.00,240059.40,11258.00,8866.40,0.00,0.00,,0.00,453510.80,159766.00,91.43,236335.40,94.61,4670.00,81.37,3316.90,82.66,0.00,0.00,0.00,0.00,,,0.00,0.00,404088.30,93.10,,,
14-Sep-13,13-Sep-13,37,136560.00,230173.90,6351.00,2884.00,0.00,0.00,0.00,0.00,375968.90,85247.00,88.73,200825.90,106.92,5379.00,83.70,2192.00,86.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,293643.90,101.06,,15-Sep-12,14-Sep-12,37,146972.00,223186.80,8980.00,8795.60,0.00,0.00,,0.00,387934.40,117805.00,89.84,221062.30,95.25,4808.00,80.28,8795.60,81.67,0.00,0.00,0.00,0.00,,,0.00,0.00,352470.90,92.90,,,
21-Sep-13,20-Sep-13,38,134749.00,262047.00,4553.00,3894.00,0.00,0.00,0.00,0.00,405243.00,109734.00,88.56,220598.00,105.58,2395.00,90.55,3200.00,87.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335927.00,99.75,,22-Sep-12,21-Sep-12,38,169554.00,208908.10,8221.00,6618.80,0.00,0.00,,0.00,393301.90,63130.00,88.39,158539.50,93.10,1490.00,93.45,5721.90,79.00,0.00,0.00,0.00,0.00,,,0.00,0.00,228881.40,91.45,,,
28-Sep-13,27-Sep-13,39,150764.00,266679.00,2624.00,2278.00,0.00,0.00,0.00,0.00,422345.00,99969.00,88.25,195142.00,103.70,2624.00,100.95,1880.00,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299615.00,98.46,,29-Sep-12,28-Sep-12,39,191657.00,216689.60,6333.00,8060.60,0.00,0.00,,0.00,422740.20,115402.00,84.69,196430.80,91.18,4232.00,74.98,8060.60,77.14,0.00,0.00,0.00,0.00,,,0.00,0.00,324125.40,88.31,,,
5-Oct-13,4-Oct-13,40,155649.00,304831.00,5162.00,2263.00,0.00,0.00,0.00,0.00,467905.00,73713.00,85.67,186373.00,99.17,1929.00,93.50,2090.00,84.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264105.00,95.25,,6-Oct-12,5-Oct-12,40,128631.00,186405.90,8901.00,3495.10,0.00,0.00,,0.00,327433.00,121584.00,84.69,167420.50,90.44,3583.00,75.51,3495.10,79.37,0.00,0.00,0.00,0.00,,,0.00,0.00,296082.60,87.77,,,
12-Oct-13,11-Oct-13,41,157660.00,308132.00,11048.00,7926.00,0.00,0.00,0.00,0.00,484766.00,53527.00,86.45,193982.00,99.24,4386.00,95.43,4444.00,84.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256339.00,96.24,,13-Oct-12,12-Oct-12,41,171090.00,193994.80,7311.00,1021.60,0.00,0.00,,0.00,373417.40,148389.00,81.60,184261.00,90.74,6421.00,84.42,1021.60,83.81,0.00,0.00,0.00,0.00,,,0.00,0.00,340092.60,86.61,,,
19-Oct-13,18-Oct-13,42,208140.00,308964.00,7895.00,7483.00,0.00,0.00,0.00,0.00,532482.00,109116.00,82.18,169629.00,94.87,2757.00,108.34,6790.00,83.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,288292.00,89.93,,20-Oct-12,19-Oct-12,42,158315.00,214553.60,2248.00,3225.30,0.00,0.00,,0.00,378341.90,141057.00,81.97,194607.60,90.59,769.00,80.08,3225.30,78.12,0.00,0.00,0.00,0.00,,,0.00,0.00,339658.90,86.87,,,
26-Oct-13,25-Oct-13,43,201734.00,297775.00,6400.00,4074.00,0.00,0.00,0.00,0.00,509983.00,120304.00,75.89,218737.00,89.97,4459.00,94.39,4074.00,93.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347574.00,85.18,,27-Oct-12,26-Oct-12,43,171746.00,234431.10,345.00,5818.20,0.00,0.00,,0.00,412340.30,152648.00,82.74,195914.70,90.95,345.00,62.00,4920.30,77.25,0.00,0.00,0.00,0.00,,,0.00,0.00,353828.00,87.19,,,
2-Nov-13,,44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,3-Nov-12,2-Nov-12,44,193741.00,291758.80,6852.00,6618.20,0.00,0.00,,0.00,498970.00,175493.00,83.20,245439.90,90.18,6016.00,89.93,312.90,91.00,0.00,0.00,0.00,0.00,,,0.00,0.00,427261.80,87.31,,,
9-Nov-13,8-Nov-13,45,232809.00,348209.00,6190.00,7880.00,0.00,0.00,0.00,0.00,595088.00,159105.00,73.68,259057.00,86.66,3288.00,83.01,7672.00,90.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,429122.00,81.88,,10-Nov-12,9-Nov-12,45,179320.00,283229.90,5754.00,5958.20,0.00,0.00,,0.00,474262.10,175088.00,86.49,255450.10,91.24,3682.00,82.87,3364.50,79.65,0.00,0.00,0.00,0.00,,,0.00,0.00,437584.60,89.18,,,
16-Nov-13,15-Nov-13,46,231618.00,383090.00,5447.00,9958.00,0.00,0.00,0.00,0.00,630113.00,187017.00,77.26,317172.00,85.49,3517.00,90.17,9785.00,86.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,517491.00,82.56,,17-Nov-12,,46,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,
23-Nov-13,22-Nov-13,47,183331.00,344442.00,12048.00,6612.00,0.00,0.00,0.00,0.00,546433.00,125313.00,77.75,258503.00,87.46,4359.00,85.90,5224.00,89.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393399.00,84.38,,24-Nov-12,23-Nov-12,47,209435.00,337080.20,5901.00,7685.90,0.00,0.00,,0.00,560102.10,194911.00,91.56,308157.40,93.76,4467.00,86.53,7685.90,83.51,0.00,0.00,0.00,0.00,,,0.00,0.00,515221.30,92.72,,,
30-Nov-13,29-Nov-13,48,189086.00,367958.00,4582.00,5459.00,0.00,0.00,0.00,0.00,567085.00,87521.00,73.26,236391.00,83.63,3910.00,97.49,1247.00,93.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329069.00,81.08,,1-Dec-12,30-Nov-12,48,189584.00,337815.40,12414.00,3310.30,0.00,0.00,,0.00,543123.70,151330.00,92.27,289272.20,93.88,5738.00,87.75,3310.30,87.57,0.00,0.00,0.00,0.00,,,0.00,0.00,449650.50,93.21,,,
