,Cochin Auctions During 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cochin Auctions During 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-18,13-Feb-18,7,42849.00,738635.20,122112.00,4294.00,0.00,0.00,0.00,0.00,0.00,0.00,907890.20,34467.00,88.16,615141.40,123.17,63447.00,143.58,3306.00,84.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716361.40,123.12,,18-Feb-17,14-Feb-17,7,61050.00,702046.50,123049.00,3854.00,0.00,0.00,0.00,0.00,0.00,0.00,889999.50,51193.00,108.15,652907.40,135.26,95003.00,144.33,3438.00,107.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802541.40,134.48
24-Feb-18,20-Feb-18,8,40020.00,768776.10,160594.00,11629.00,0.00,0.00,0.00,0.00,0.00,0.00,981019.10,30553.00,86.60,658593.80,122.73,95159.00,139.85,9274.00,83.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793579.80,122.94,,25-Feb-17,21-Feb-17,8,69259.00,696610.30,140016.00,10549.00,0.00,0.00,0.00,0.00,0.00,0.00,916434.30,53297.00,104.37,608108.30,134.93,108329.00,140.73,9090.00,97.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778824.30,133.21
3-Mar-18,27-Feb-18,9,45576.00,847439.00,147957.60,3371.00,0.00,0.00,0.00,0.00,0.00,0.00,1044343.60,42352.00,93.30,765024.00,122.40,105329.00,137.17,3371.00,80.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,916076.00,122.60,,4-Mar-17,28-Feb-17,9,61848.00,750640.20,149684.00,5309.00,0.00,0.00,0.00,0.00,0.00,0.00,967481.20,49101.00,106.27,659675.2,137.38,109491.00,147.10,4773.00,103.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,823040.20,136.62
10-Mar-18,6-Mar-18,10,58204.00,823182.50,116209.60,7924.00,0.00,0.00,0.00,0.00,0.00,0.00,1005520.10,48518.00,91.91,762080.50,123.49,89762.00,147.61,4920.00,87.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,905280.50,123.99,,11-Mar-17,7-Mar-17,10,46071.00,662448.00,137781.00,6262.00,0.00,0.00,0.00,0.00,0.00,0.00,852562.00,27027.00,105.38,510879.60,137.02,105417.00,146.60,5074.00,103.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,648397.60,137.00
17-Mar-18,13-Mar-18,11,63702.00,798888.00,118506.00,10633.00,0.00,0.00,0.00,0.00,0.00,0.00,991729.00,47319.00,89.13,751179.00,125.69,100493.00,152.57,8517.00,90.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,907508.00,126.43,,18-Mar-17,14-Mar-17,11,60311.00,719914.40,139696.00,9889.00,0.00,0.00,0.00,0.00,0.00,0.00,929810.40,49349.00,100.38,588799.50,136.82,110822.00,142.87,9889.00,96.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,758859.50,134.81
24-Mar-18,20-Mar-18,12,51640.00,925325.20,117155.00,6296.00,0.00,0.00,0.00,0.00,0.00,0.00,1100416.20,42239.00,91.59,873825.60,126.53,98906.00,154.65,6296.00,95.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021266.60,127.62,,25-Mar-17,21-Mar-17,12,63738.00,760160.60,94466.00,6215.00,0.00,0.00,0.00,0.00,0.00,0.00,924579.60,35123.00,101.68,658818.60,135.79,70035.00,156.33,6044.00,100.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770020.60,135.83
31-Mar-18,27-Mar-18,13,57848.67,849131.90,117290.20,8284.33,0.00,0.00,0.00,0.00,0.00,0.00,1032555.10,46025.33,90.88,795695.03,125.24,96387.00,151.61,6577.67,91.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1-Apr-17,28-Mar-17,13,52757.00,688531.20,108154.00,10269.00,0.00,0.00,0.00,0.00,0.00,0.00,859711.20,39272.00,100.64,642619.30,139.37,75684.00,158.11,9302.00,96.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,766877.30,138.72
7-Apr-18,3-Apr-18,14,67188.80,863011.40,82470.00,5632.00,0.00,0.00,0.00,0.00,0.00,0.00,1018302.20,50484.80,94.87,755564.50,124.71,64271.00,148.30,5186.00,88.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,875506.30,124.51,,8-Apr-17,4-Apr-17,14,49304.00,687692.20,80329.00,3743.00,0.00,0.00,0.00,0.00,0.00,0.00,821068.20,42463.00,101.38,594049.20,140.01,68638.00,168.63,3572.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708722.20,140.29
14-Apr-18,10-Apr-18,15,62435.50,789242.70,77402.00,3372.00,0.00,0.00,0.00,0.00,0.00,0.00,932452.20,51198.50,96.45,690901.80,123.69,50956.00,157.79,3372.00,101.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796428.30,124.02,,15-Apr-17,,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21-Apr-18,17-Apr-18,16,67681.80,1038638.90,153176.00,3674.00,22403.00,7523.00,0.00,0.00,0.00,0.00,1293096.70,43798.00,92.99,948058.10,122.60,124852.00,155.74,3674.00,100.40,18242.00,173.57,5733.00,141.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126115.10,125.15,,22-Apr-17,18-Apr-17,16,55754.00,773774.90,108059.00,1764.00,0.00,0.00,0.00,0.00,0.00,0.00,939351.90,40280.00,98.22,680658.90,136.37,95449.00,164.74,1764.00,114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,818151.90,137.75
28-Apr-18,24-Apr-18,17,68462.00,1047469.20,151601.00,11679.00,0.00,0.00,0.00,0.00,0.00,0.00,1279211.20,46679.00,92.70,879569.40,120.87,134875.00,147.97,6821.00,96.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1067944.40,122.91,,29-Apr-17,25-Apr-17,17,43397.00,848455.80,73626.00,2276.00,0.00,0.00,0.00,0.00,0.00,0.00,967754.80,38435.00,95.65,707225.80,126.88,60185.00,158.32,2276.00,102.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808121.80,127.67
5-May-18,3-May-18,18,60159.00,932042.90,146517.00,9073.60,0.00,0.00,0.00,0.00,0.00,0.00,1147792.50,44433.00,88.94,824783.60,122.27,122859.00,153.76,7047.60,100.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,999123.20,124.50,,6-May-17,2-May-17,18,77167.00,1248078.30,226353.00,5000.00,0.00,0.00,0.00,0.00,0.00,0.00,1556598.30,55274.00,86.26,924285.30,118.29,187774.00,156.67,5000.00,103.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1172333.30,122.87
12-May-18,9-May-18,19,58654.00,1063249.00,195193.00,11270.00,0.00,0.00,0.00,0.00,0.00,0.00,1328366.00,37387.00,80.38,845775.40,117.60,147094.00,153.64,9290.00,95.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1039546.40,121.16,,13-May-17,9-May-17,19,84162.00,1274914.40,190495.00,7236.00,29634.00,13545.00,0.00,0.00,0.00,0.00,1599986.40,53415.00,88.05,1136181.40,115.80,139320.00,147.99,6790.00,102.66,14449.00,160.02,9185.00,130.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1359340.40,118.51
19-May-18,15-May-18,20,68795.00,1135376.90,212155.00,7990.00,0.00,0.00,0.00,0.00,0.00,0.00,1424316.90,52711.00,80.20,935687.40,115.05,176776.00,151.66,6979.00,86.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1172153.40,118.83,,20-May-17,16-May-17,20,77767.00,1190373.90,212467.00,6915.00,0.00,0.00,0.00,0.00,0.00,0.00,1487522.90,44166.00,86.78,1057833.90,117.19,165582.00,144.29,6915.00,104.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274496.90,119.59
26-May-18,22-May-18,21,67445.00,1077297.20,177451.40,13825.00,0.00,0.00,0.00,0.00,0.00,0.00,1336018.60,38055.00,79.29,849386.70,112.94,129130.80,150.87,13429.00,91.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1030001.50,116.17,,27-May-17,23-May-17,21,79036.00,1192795.00,209842.00,7905.00,0.00,0.00,0.00,0.00,0.00,0.00,1489578.00,51215.00,80.99,932884.10,114.00,144920.00,144.70,7509.00,97.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1136528.10,116.31
2-Jun-18,29-May-18,22,56999.00,1095604.30,212157.00,14533.00,0.00,0.00,0.00,0.00,0.00,0.00,1379293.30,40073.00,79.88,971147.50,112.70,151631.00,148.16,11765.00,86.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1174616.50,115.90,,3-Jun-17,30-May-17,22,61527.00,1152880.50,182526.00,8845.00,0.00,0.00,0.00,0.00,0.00,0.00,1405778.50,35917.00,82.62,890271.50,108.96,127787.00,141.16,8624.00,92.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1062599.50,111.81
9-Jun-18,5-Jun-18,23,51791.00,1050130.90,226163.00,11435.00,0.00,0.00,0.00,0.00,0.00,0.00,1339519.90,32174.00,81.20,882917.50,114.13,189116.00,153.49,3910.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1108117.50,119.77,,10-Jun-17,6-Jun-17,23,67434.00,1097789.40,196166.00,10658.00,0.00,0.00,0.00,0.00,0.00,0.00,1372047.40,36504.00,80.05,815669.50,112.48,130594.00,141.35,6944.00,94.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,989711.50,114.96
16-Jun-18,12-Jun-18,24,59856.00,1077678.80,218703.00,14324.00,0.00,0.00,0.00,0.00,0.00,0.00,1370561.80,22287.00,80.11,898360.20,113.91,162590.00,156.46,13136.00,93.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096373.20,119.29,,17-Jun-17,13-Jun-17,24,61460.00,1155663.10,206955.00,15548.00,0.00,0.00,0.00,0.00,0.00,0.00,1439626.10,31655.00,77.35,885002.50,111.51,141196.00,144.95,12892.00,91.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1070745.50,114.67
23-Jun-18,19-Jun-18,25,58566.00,1192592.40,205333.00,16535.00,0.00,0.00,0.00,0.00,0.00,0.00,1473026.40,26470.00,81.44,967282.70,113.53,153894.00,147.77,12200.00,93.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159846.70,117.13,,24-Jun-17,20-Jun-17,25,68865.00,1124722.40,193962.00,11678.00,0.00,0.00,0.00,0.00,0.00,0.00,1399227.40,28827.00,85.32,747282.90,108.44,136109.00,146.44,9897.00,92.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,922115.90,113.16
30-Jun-18,26-Jun-18,26,46292.00,1115220.10,214725.00,14630.00,0.00,0.00,0.00,0.00,0.00,0.00,1390867.10,34092.00,82.13,945605.00,112.12,156206.00,145.70,9478.00,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1145381.00,115.65,,1-Jul-17,27-Jun-17,26,72837.00,1273253.70,235285.00,15121.00,0.00,0.00,0.00,0.00,0.00,0.00,1596496.70,25862.00,74.97,792834.40,105.24,168819.00,131.72,11846.00,83.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,999361.40,108.67
7-Jul-18,3-Jul-18,27,48799.00,1052145.40,164963.00,12122.00,0.00,0.00,0.00,0.00,0.00,0.00,1278029.40,24620.00,83.37,860468.40,112.50,120457.00,144.02,10171.00,92.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1015716.40,115.33,,8-Jul-17,7-Jul-17,27,67428.00,1173058.40,223726.00,14603.00,0.00,0.00,0.00,0.00,0.00,0.00,1478815.40,46262.00,77.04,1013227.30,106.47,166055.00,134.57,14603.00,85.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1240147.30,108.89
14-Jul-18,10-Jul-18,28,58347.00,1011485.00,226028.00,16577.00,0.00,0.00,0.00,0.00,0.00,0.00,1312437.00,40587.00,77.47,899967.90,113.41,148548.00,143.70,11768.00,88.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1100870.90,115.91,,15-Jul-17,12-Jul-17,28,64366.00,1084309.40,172125.00,11390.00,0.00,0.00,0.00,0.00,0.00,0.00,1332190.40,39836.00,80.00,870848.50,107.99,130902.00,140.44,11390.00,94.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1052976.50,110.82
21-Jul-18,18-Jul-18,29,45695.00,968775.90,211493.00,22788.00,0.00,0.00,0.00,0.00,0.00,0.00,1248751.90,34939.00,80.54,897483.20,112.94,142508.00,139.78,11662.00,81.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1086592.20,115.07,,22-Jul-17,19-Jul-17,29,70582.00,1206828.60,221866.00,16388.00,0.00,0.00,0.00,0.00,0.00,0.00,1515664.60,43732.00,78.42,915621.70,106.20,163998.00,140.46,13872.00,92.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1137223.70,109.91
28-Jul-18,25-Jul-18,30,34257.00,887928.30,224284.00,15804.00,0.00,0.00,0.00,0.00,0.00,0.00,1162273.30,29615.00,81.50,812589.40,119.98,138591.00,135.78,2444.00,82.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,983239.40,120.95,,29-Jul-17,25-Jul-17,30,63115.00,1125162.30,216684.00,15402.00,0.00,0.00,0.00,0.00,0.00,0.00,1420363.30,54211.00,77.96,892742.20,108.01,137985.00,137.53,11454.00,90.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096392.20,110.06
4-Aug-18,31-Jul-18,31,51285.00,883084.20,188130.00,15555.00,0.00,0.00,0.00,0.00,0.00,0.00,1138054.20,35861.00,77.46,737550.70,121.39,120633.00,138.65,5670.00,86.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,899714.70,121.73,,5-Aug-17,1-Aug-17,31,74207.00,1061514.90,246541.00,11021.00,0.00,0.00,0.00,0.00,0.00,0.00,1393283.90,50590.00,77.57,838053.90,108.75,150339.00,151.60,10374.00,93.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1049356.90,113.23
11-Aug-18,8-Aug-18,32,30464.00,603784.40,84730.00,5435.00,0.00,0.00,0.00,0.00,0.00,0.00,724413.40,20882.00,84.08,483306.40,125.18,49727.00,146.85,4260.00,85.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558175.40,125.27,,12-Aug-17,8-Aug-17,32,70632.00,1159417.30,263273.00,12680.00,0.00,0.00,0.00,0.00,0.00,0.00,1506002.30,51395.00,75.18,858809.70,110.79,155058.00,136.91,12680.00,89.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1077942.70,112.60
18-Aug-18,14-Aug-18,33,37981.00,829338.40,154758.00,10061.00,0.00,0.00,0.00,0.00,0.00,0.00,1032138.40,31146.00,85.78,782341.70,123.56,87577.00,151.56,7881.00,93.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,908945.70,124.71,,19-Aug-17,16-Aug-17,33,61976.00,1006867.90,229456.00,8892.00,0.00,0.00,0.00,0.00,0.00,0.00,1307191.90,40941.00,82.02,791262.90,109.26,140820.00,142.19,5850.00,92.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,978873.90,112.76
25-Aug-18,21-Aug-18,34,39910.00,772069.00,142539.33,10350.33,0.00,0.00,0.00,0.00,0.00,0.00,964868.67,29296.33,82.44,667732.93,123.38,85979.00,145.69,5937.00,88.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,26-Aug-17,22-Aug-17,34,51384.00,1062903.80,237432.00,17928.00,0.00,0.00,0.00,0.00,0.00,0.00,1369647.80,31095.00,81.09,799544.10,111.42,163332.00,136.08,16900.00,92.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1010871.10,114.15
1-Sep-18,28-Aug-18,35,19164.00,741964.50,131389.00,9707.00,0.00,0.00,0.00,0.00,0.00,0.00,902224.50,19164.00,102.40,667840.50,135.50,105267.00,157.22,7563.00,84.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,799834.50,137.09,,2-Sep-17,30-Aug-17,35,52318.00,1078326.40,229394.00,14997.00,0.00,0.00,0.00,0.00,0.00,0.00,1375035.40,31137.00,75.50,845613.80,109.56,143486.00,139.40,12720.00,86.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1032956.80,112.39
8-Sep-18,4-Sep-18,36,21413.00,408094.00,110288.00,6384.00,0.00,0.00,0.00,0.00,0.00,0.00,546179.00,17372.00,101.18,317955.00,137.06,76903.00,150.99,5719.00,87.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,417949.00,137.46,,9-Sep-17,,36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15-Sep-18,11-Sep-18,37,34562.00,648541.50,111282.00,5440.00,0.00,0.00,0.00,0.00,0.00,0.00,799825.50,27867.00,96.10,486119.00,134.63,76852.00,159.32,3460.00,92.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,594298.00,135.77,,16-Sep-17,13-Sep-17,37,64476.00,1117201.60,282844.00,17277.00,0.00,0.00,0.00,0.00,0.00,0.00,1481798.60,45627.00,75.15,941088.60,107.36,205215.00,131.42,14256.00,85.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1206186.60,109.98
22-Sep-18,18-Sep-18,38,38912.00,761598.80,82328.00,983.00,0.00,0.00,0.00,0.00,0.00,0.00,883821.80,28573.00,94.91,676802.90,138.99,50752.00,148.80,588.00,105.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756715.90,137.96,,23-Sep-17,19-Sep-17,38,69813.00,1084327.10,256945.00,18202.00,0.00,0.00,0.00,0.00,0.00,0.00,1429287.10,50670.00,73.41,926655.90,111.74,170153.00,143.52,11774.00,77.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159252.90,114.37
29-Sep-18,25-Sep-18,39,21645.00,643695.60,93598.00,7828.00,0.00,0.00,0.00,0.00,0.00,0.00,766766.60,17172.00,98.02,472979.90,134.40,62657.00,150.29,6148.00,86.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558956.90,134.54,,30-Sep-17,26-Sep-17,39,58041.00,1188995.30,334970.00,22785.00,0.00,0.00,0.00,0.00,0.00,0.00,1604791.30,48588.00,73.04,1013418.30,108.97,218753.00,135.66,16458.00,77.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1297217.30,111.73
