,Jalpiguri Auctions During 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalpiguri Auctions During 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-13,,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
2-Mar-13,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
9-Mar-13,,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
16-Mar-13,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
23-Mar-13,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
30-Mar-13,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
6-Apr-13,,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
13-Apr-13,,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
20-Apr-13,,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
27-Apr-13,23-Apr-13,17,1683.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1683.00,1020.40,138.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1020.40,138.68,,,,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
4-May-13,,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
11-May-13,,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,12-May-12,9-May-12,19,11776.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,12209.00,11776.00,137.48,433.00,136.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,12209.00,137.45
18-May-13,14-May-13,20,2382.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2382.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19-May-12,15-May-12,20,6125.60,470.20,0.00,0.00,0.00,0.00,0.00,0.00,6595.80,6125.60,143.00,470.20,143.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,6595.80,143.07
25-May-13,21-May-13,21,7866.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7866.00,5200.00,122.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5200.00,122.20,,26-May-12,22-May-12,21,48252.20,4102.00,0.00,0.00,0.00,0.00,0.00,0.00,52354.20,36049.20,143.13,1773.20,127.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,37822.40,142.42
1-Jun-13,28-May-13,22,18784.00,179.50,0.00,0.00,0.00,0.00,0.00,0.00,18963.50,15441.50,113.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15441.50,113.96,,2-Jun-12,29-May-12,22,77084.90,9502.50,0.00,0.00,0.00,0.00,0.00,0.00,86587.40,56540.20,135.06,4481.10,123.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,61021.30,134.18
8-Jun-13,4-Jun-13,23,30183.50,347.50,0.00,0.00,0.00,0.00,0.00,0.00,30531.00,18046.00,113.57,347.50,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18393.50,113.50,,9-Jun-12,5-Jun-12,23,104402.70,13565.20,0.00,0.00,0.00,0.00,0.00,0.00,117967.90,90708.40,135.07,10991.20,127.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,101699.60,134.28
15-Jun-13,11-Jun-13,24,32900.00,1070.00,0.00,0.00,0.00,0.00,0.00,0.00,33970.00,23792.50,112.54,772.50,99.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24565.00,112.13,,16-Jun-12,12-Jun-12,24,88028.60,9650.50,0.00,0.00,0.00,0.00,0.00,0.00,97679.10,64332.80,132.13,5891.70,127.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,70224.50,131.74
22-Jun-13,18-Jun-13,25,18538.00,1312.50,0.00,0.00,0.00,0.00,0.00,0.00,19850.50,16339.50,110.15,535.00,94.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16874.50,109.64,,23-Jun-12,19-Jun-12,25,77483.60,5811.40,0.00,0.00,0.00,0.00,0.00,0.00,83295.00,64702.10,126.10,1813.00,119.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,66515.10,125.93
29-Jun-13,25-Jun-13,26,30120.00,5640.00,0.00,0.00,0.00,0.00,0.00,0.00,35760.00,21435.00,101.76,4767.50,95.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26202.50,100.64,,30-Jun-12,26-Jun-12,26,86643.40,7422.70,0.00,0.00,0.00,0.00,0.00,0.00,94066.10,51179.90,120.85,5042.80,99.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,56222.70,118.94
6-Jul-13,2-Jul-13,27,23377.00,2295.00,0.00,0.00,0.00,0.00,0.00,0.00,25672.00,14671.00,104.02,1777.50,98.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16448.50,103.42,,7-Jul-12,3-Jul-12,27,80162.30,5559.40,0.00,0.00,0.00,0.00,0.00,0.00,85721.70,48503.00,111.74,5043.30,104.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,53546.30,111.09
13-Jul-13,9-Jul-13,28,35264.50,1742.00,0.00,0.00,0.00,0.00,0.00,0.00,37006.50,28459.50,101.53,1742.00,101.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30201.50,101.53,,14-Jul-12,10-Jul-12,28,90608.00,3176.80,0.00,0.00,0.00,0.00,0.00,0.00,93784.80,65403.50,111.15,858.00,96.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,66261.50,110.96
20-Jul-13,16-Jul-13,29,37486.30,922.00,0.00,0.00,0.00,0.00,0.00,0.00,38408.30,10871.80,94.36,743.60,84.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11615.40,93.70,,21-Jul-12,17-Jul-12,29,64152.80,2106.10,0.00,0.00,0.00,0.00,0.00,0.00,66258.90,45877.80,110.54,1088.00,104.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,46965.80,110.40
27-Jul-13,23-Jul-13,30,46929.70,951.00,0.00,0.00,0.00,0.00,0.00,0.00,47880.70,38423.60,95.13,951.00,80.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39374.60,94.78,,28-Jul-12,24-Jul-12,30,84568.50,3807.70,0.00,0.00,0.00,0.00,0.00,0.00,88376.20,60388.50,113.61,3807.70,105.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,64196.20,113.15
3-Aug-13,30-Jul-13,31,41716.20,567.40,0.00,0.00,0.00,0.00,0.00,0.00,42283.60,17670.10,92.83,444.40,76.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18114.50,92.41,,4-Aug-12,31-Jul-12,31,67615.00,1900.10,0.00,0.00,0.00,0.00,0.00,0.00,69515.10,51813.90,107.54,1900.10,104.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,53714.00,107.42
10-Aug-13,6-Aug-13,32,25103.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25103.80,9090.90,90.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9090.90,90.24,,11-Aug-12,7-Aug-12,32,93921.70,1878.00,0.00,0.00,0.00,0.00,0.00,0.00,95799.70,74571.70,110.35,1878.00,107.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,76449.70,110.28
17-Aug-13,13-Aug-13,33,37873.80,503.80,0.00,0.00,0.00,0.00,0.00,0.00,38377.60,16883.20,91.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16883.20,91.10,,25-Aug-12,21-Aug-12,33,82267.30,2434.00,0.00,0.00,0.00,0.00,0.00,0.00,84701.30,47925.00,108.86,1212.00,101.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,49137.00,108.69
24-Aug-13,20-Aug-13,34,34696.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34696.20,17110.70,91.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17110.70,91.02,,25-Aug-12,22-Aug-12,34,153234.00,5259.00,0.00,0.00,0.00,0.00,0.00,0.00,158493.00,97371.00,107.82,3225.00,102.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,100596.00,107.66
31-Aug-13,27-Aug-13,35,33091.90,499.60,0.00,0.00,0.00,0.00,0.00,0.00,33591.50,14842.80,91.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14842.80,91.33,,1-Sep-12,28-Aug-12,35,104011.00,8401.00,0.00,0.00,0.00,0.00,0.00,0.00,112412.00,55216.00,107.80,7369.00,101.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,62585.00,107.08
7-Sep-13,3-Sep-13,36,33719.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33719.60,13019.10,88.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13019.10,88.22,,8-Sep-12,4-Sep-12,36,116273.70,6516.80,0.00,0.00,0.00,0.00,0.00,0.00,122790.50,66509.80,105.08,6516.80,105.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,73026.60,105.08
14-Sep-13,10-Sep-13,37,36653.90,1091.00,0.00,0.00,0.00,0.00,0.00,0.00,37744.90,26189.50,93.59,974.40,91.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27163.90,93.50,,15-Sep-12,11-Sep-12,37,93598.00,3118.00,0.00,0.00,0.00,0.00,0.00,0.00,96716.00,54364.20,106.97,2426.00,101.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,56790.20,106.72
21-Sep-13,17-Sep-13,38,42990.10,517.80,0.00,0.00,0.00,0.00,0.00,0.00,43507.90,10540.10,85.54,517.80,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11057.90,85.89,,22-Sep-12,18-Sep-12,38,111819.60,5412.40,0.00,0.00,0.00,0.00,0.00,0.00,117232.00,61881.40,101.01,1661.00,99.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,63542.40,100.96
28-Sep-13,24-Sep-13,39,38545.20,2668.40,0.00,0.00,0.00,0.00,0.00,0.00,41213.60,22564.40,86.94,1620.60,98.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24185.00,87.74,,29-Sep-12,25-Sep-12,39,111942.30,9342.00,0.00,0.00,0.00,0.00,0.00,0.00,121284.30,62434.60,96.33,2763.00,93.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,65197.60,96.20
5-Oct-13,1-Oct-13,40,60707.40,927.20,0.00,0.00,0.00,0.00,0.00,0.00,61634.60,28391.20,85.74,153.80,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28545.00,85.65,,6-Oct-12,3-Oct-12,40,91903.80,9198.40,0.00,0.00,0.00,0.00,0.00,0.00,101102.20,59355.80,97.92,4441.00,93.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,63796.80,97.62
12-Oct-13,,41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,13-Oct-12,9-Oct-12,41,86753.20,6003.00,0.00,0.00,0.00,0.00,0.00,0.00,92756.20,50655.60,95.41,2714.00,92.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,53369.60,95.27
19-Oct-13,,42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,20-Oct-12,16-Oct-12,42,73051.90,6953.40,0.00,0.00,0.00,0.00,0.00,0.00,80005.30,48824.90,95.00,3991.40,88.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,52816.30,94.49
26-Oct-13,,43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,27-Oct-12,,43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
2-Nov-13,29-Oct-13,44,10172.60,1793.40,0.00,0.00,0.00,0.00,0.00,0.00,11966.00,895.60,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,895.60,85.00,,3-Nov-12,30-Oct-12,44,40642.00,1470.00,0.00,0.00,0.00,0.00,0.00,0.00,42112.00,23599.00,97.00,1470.00,88.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,25069.00,96.52
9-Nov-13,5-Nov-13,45,19384.60,1869.00,0.00,0.00,0.00,0.00,0.00,0.00,21253.60,8057.30,83.97,1745.60,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9802.90,83.27,,10-Nov-12,7-Nov-12,45,64919.00,7642.00,0.00,0.00,0.00,0.00,0.00,0.00,72561.00,62391.00,99.79,6610.00,90.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,69001.00,98.93
16-Nov-13,,46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,17-Nov-12,15-Nov-12,46,64715.00,3628.00,0.00,0.00,0.00,0.00,0.00,0.00,68343.00,42773.00,101.18,2890.00,93.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,45663.00,100.71
23-Nov-13,,47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,24-Nov-12,21-Nov-12,47,30127.00,6536.00,0.00,0.00,0.00,0.00,0.00,0.00,36663.00,25543.00,106.48,6210.00,97.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,31753.00,104.67
30-Nov-13,,48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1-Dec-12,27-Nov-12,48,50213.00,2554.00,0.00,0.00,0.00,0.00,0.00,0.00,52767.00,33359.00,105.47,2232.00,99.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,35591.00,105.07
7-Dec-13,,49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,8-Dec-12,4-Dec-12,49,50344.00,3922.00,0.00,0.00,0.00,0.00,0.00,0.00,54266.00,40721.00,103.88,3226.00,99.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,43947.00,103.55
14-Dec-13,,50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15-Dec-12,11-Dec-12,50,59931.00,3743.00,0.00,0.00,0.00,0.00,0.00,0.00,63674.00,41967.00,103.64,3447.00,95.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,45414.00,103.02
21-Dec-13,,51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22-Dec-12,18-Dec-12,51,63803.00,3434.20,0.00,0.00,0.00,0.00,0.00,0.00,67237.20,44666.00,102.18,3058.00,100.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,47724.00,102.06
28-Dec-13,,52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,29-Dec-12,26-Dec-12,52,60226.00,820.00,0.00,0.00,0.00,0.00,0.00,0.00,61046.00,44706.00,99.06,352.00,89.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,45058.00,98.99
4-Jan-14,,53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
